# (1)t	# (2) P[2<--1](t)	# (3) P[2<--2](t)	# (4) P[2<--3](t)	# (5) P[2<--4](t)
300.0	0.6683719658	0.0	-0.4589420895	0.03624204222
304.0	0.6744682371	0.0	-0.4653275111	0.03746573771
308.0	0.6805200097	0.0	-0.4717131022	0.03870947088
312.0	0.6865280316	0.0	-0.4780988473	0.03997313516
316.0	0.6924930371	0.0	-0.4844847284	0.04125662122
320.0	0.6984157465	0.0	-0.490870727	0.04255981713
324.0	0.7042968666	0.0	-0.4972568256	0.04388260851
328.0	0.7101370912	0.0	-0.5036430084	0.04522487865
332.0	0.7159371009	0.0	-0.5100292623	0.04658650864
336.0	0.7216975639	0.0	-0.5164155771	0.04796737749
340.0	0.7274191357	0.0	-0.5228019452	0.04936736225
344.0	0.73310246	0.0	-0.5291883619	0.05078633817
348.0	0.7387481684	0.0	-0.5355748245	0.05222417875
352.0	0.7443568808	0.0	-0.5419613324	0.05368075588
356.0	0.7499292058	0.0	-0.5483478861	0.05515593997
360.0	0.7554657407	0.0	-0.5547344869	0.05664960003
364.0	0.7609670722	0.0	-0.5611211368	0.05816160375
368.0	0.7664337758	0.0	-0.5675078376	0.05969181765
372.0	0.7718664168	0.0	-0.5738945909	0.06124010714
376.0	0.7772655502	0.0	-0.5802813979	0.0628063366
380.0	0.7826317208	0.0	-0.5866682595	0.0643903695
384.0	0.7879654637	0.0	-0.5930551757	0.06599206846
388.0	0.7932673042	0.0	-0.5994421461	0.06761129534
392.0	0.7985377581	0.0	-0.60582917	0.0692479113
396.0	0.8037773322	0.0	-0.612216246	0.07090177693
400.0	0.8089865237	0.0	-0.6186033725	0.07257275225
404.0	0.8141658215	0.0	-0.6249905478	0.07426069681
408.0	0.8193157052	0.0	-0.63137777	0.0759654698
412.0	0.8244366463	0.0	-0.6377650371	0.07768693002
416.0	0.8295291075	0.0	-0.6441523474	0.07942493604
420.0	0.8345935437	0.0	-0.6505396991	0.0811793462
424.0	0.8396304015	0.0	-0.6569270906	0.08295001868
428.0	0.8446401195	0.0	-0.6633145203	0.08473681157
432.0	0.8496231289	0.0	-0.6697019871	0.08653958289
436.0	0.854579853	0.0	-0.6760894897	0.08835819069
440.0	0.8595107079	0.0	-0.682477027	0.09019249306
444.0	0.8644161022	0.0	-0.6888645983	0.0920423482
448.0	0.8692964374	0.0	-0.6952522026	0.09390761443
452.0	0.8741521082	0.0	-0.7016398392	0.09578815028
456.0	0.8789835021	0.0	-0.7080275073	0.09768381451
460.0	0.8837910002	0.0	-0.7144152063	0.09959446614
464.0	0.8885749768	0.0	-0.7208029355	0.1015199645
468.0	0.8933357997	0.0	-0.7271906942	0.1034601693
472.0	0.8980738305	0.0	-0.7335784818	0.1054149406
476.0	0.9027894244	0.0	-0.7399662975	0.1073841388
480.0	0.9074829306	0.0	-0.7463541406	0.1093676249
484.0	0.9121546923	0.0	-0.7527420105	0.1113652603
488.0	0.9168050468	0.0	-0.7591299065	0.1133769069
492.0	0.9214343257	0.0	-0.7655178279	0.1154024271
496.0	0.9260428549	0.0	-0.771905774	0.1174416839
500.0	0.9306309547	0.0	-0.778293744	0.119494541
504.0	0.9351989401	0.0	-0.7846817374	0.1215608625
508.0	0.9397471207	0.0	-0.7910697535	0.1236405133
512.0	0.9442758007	0.0	-0.7974577916	0.1257333589
516.0	0.9487852795	0.0	-0.8038458512	0.1278392655
520.0	0.9532758511	0.0	-0.8102339317	0.1299580999
524.0	0.957747805	0.0	-0.8166220324	0.1320897297
528.0	0.9622014253	0.0	-0.8230101529	0.1342340232
532.0	0.9666369919	0.0	-0.8293982926	0.1363908497
536.0	0.9710547796	0.0	-0.835786451	0.1385600788
540.0	0.9754550588	0.0	-0.8421746276	0.1407415812
544.0	0.9798380955	0.0	-0.8485628219	0.1429352284
548.0	0.984204151	0.0	-0.8549510334	0.1451408926
552.0	0.9885534826	0.0	-0.8613392618	0.1473584468
556.0	0.9928863431	0.0	-0.8677275066	0.149587765
560.0	0.9972029812	0.0	-0.8741157673	0.1518287219
564.0	1.001503642	0.0	-0.8805040434	0.1540811932
568.0	1.005788565	0.0	-0.8868923347	0.1563450552
572.0	1.010057988	0.0	-0.8932806407	0.1586201854
576.0	1.014312143	0.0	-0.899668961	0.160906462
580.0	1.018551259	0.0	-0.9060572953	0.163203764
584.0	1.022775562	0.0	-0.9124456431	0.1655119716
588.0	1.026985273	0.0	-0.9188340041	0.1678309656
592.0	1.03118061	0.0	-0.9252223779	0.170160628
596.0	1.035361787	0.0	-0.9316107643	0.1725008414
600.0	1.039529016	0.0	-0.9379991627	0.1748514895
604.0	1.043682504	0.0	-0.9443875731	0.1772124569
608.0	1.047822455	0.0	-0.9507759949	0.1795836293
612.0	1.05194907	0.0	-0.957164428	0.181964893
616.0	1.056062548	0.0	-0.9635528719	0.1843561354
620.0	1.060163081	0.0	-0.9699413265	0.1867572449
624.0	1.064250863	0.0	-0.9763297914	0.1891681108
628.0	1.06832608	0.0	-0.9827182663	0.1915886233
632.0	1.072388919	0.0	-0.989106751	0.1940186736
636.0	1.076439562	0.0	-0.9954952453	0.1964581538
640.0	1.080478188	0.0	-1.001883749	0.1989069569
644.0	1.084504974	0.0	-1.008272261	0.201364977
648.0	1.088520094	0.0	-1.014660782	0.2038321091
652.0	1.092523719	0.0	-1.021049312	0.2063082489
656.0	1.096516018	0.0	-1.02743785	0.2087932933
660.0	1.100497155	0.0	-1.033826397	0.2112871402
664.0	1.104467295	0.0	-1.040214951	0.2137896883
668.0	1.108426597	0.0	-1.046603512	0.2163008372
672.0	1.112375221	0.0	-1.052992081	0.2188204874
676.0	1.11631332	0.0	-1.059380658	0.2213485407
680.0	1.12024105	0.0	-1.065769241	0.2238848994
684.0	1.12415856	0.0	-1.072157831	0.2264294669
688.0	1.128065998	0.0	-1.078546428	0.2289821475
692.0	1.131963511	0.0	-1.084935031	0.2315428466
696.0	1.135851243	0.0	-1.091323641	0.2341114702
700.0	1.139729336	0.0	-1.097712257	0.2366879255
704.0	1.143597928	0.0	-1.104100879	0.2392721205
708.0	1.147457157	0.0	-1.110489506	0.2418639641
712.0	1.151307158	0.0	-1.116878139	0.2444633662
716.0	1.155148064	0.0	-1.123266778	0.2470702373
720.0	1.158980007	0.0	-1.129655422	0.2496844893
724.0	1.162803114	0.0	-1.136044071	0.2523060345
728.0	1.166617514	0.0	-1.142432725	0.2549347865
732.0	1.170423331	0.0	-1.148821385	0.2575706594
736.0	1.174220689	0.0	-1.155210048	0.2602135686
740.0	1.178009708	0.0	-1.161598717	0.2628634299
744.0	1.181790509	0.0	-1.16798739	0.2655201603
748.0	1.185563208	0.0	-1.174376068	0.2681836777
752.0	1.189327922	0.0	-1.180764749	0.2708539006
756.0	1.193084765	0.0	-1.187153435	0.2735307485
760.0	1.196833848	0.0	-1.193542125	0.2762141419
764.0	1.200575283	0.0	-1.199930819	0.2789040018
768.0	1.204309179	0.0	-1.206319516	0.2816002502
772.0	1.208035643	0.0	-1.212708218	0.2843028101
776.0	1.211754781	0.0	-1.219096922	0.2870116052
780.0	1.215466696	0.0	-1.225485631	0.2897265598
784.0	1.219171492	0.0	-1.231874343	0.2924475994
788.0	1.222869269	0.0	-1.238263058	0.29517465
792.0	1.226560127	0.0	-1.244651776	0.2979076386
796.0	1.230244163	0.0	-1.251040497	0.3006464929
800.0	1.233921476	0.0	-1.257429222	0.3033911414
804.0	1.237592158	0.0	-1.263817949	0.3061415135
808.0	1.241256305	0.0	-1.270206679	0.308897539
812.0	1.244914009	0.0	-1.276595412	0.311659149
816.0	1.248565359	0.0	-1.282984148	0.314426275
820.0	1.252210447	0.0	-1.289372886	0.3171988495
824.0	1.25584936	0.0	-1.295761627	0.3199768054
828.0	1.259482185	0.0	-1.302150371	0.3227600767
832.0	1.263109008	0.0	-1.308539116	0.325548598
836.0	1.266729914	0.0	-1.314927864	0.3283423047
840.0	1.270344984	0.0	-1.321316615	0.3311411328
844.0	1.273954302	0.0	-1.327705367	0.3339450191
848.0	1.277557947	0.0	-1.334094122	0.3367539011
852.0	1.281156	0.0	-1.340482879	0.3395677171
856.0	1.284748539	0.0	-1.346871637	0.3423864059
860.0	1.288335641	0.0	-1.353260398	0.3452099073
864.0	1.291917382	0.0	-1.35964916	0.3480381614
868.0	1.295493836	0.0	-1.366037925	0.3508711093
872.0	1.299065079	0.0	-1.372426691	0.3537086927
876.0	1.302631182	0.0	-1.378815459	0.3565508539
880.0	1.306192218	0.0	-1.385204228	0.359397536
884.0	1.309748257	0.0	-1.391593	0.3622486825
888.0	1.313299368	0.0	-1.397981772	0.3651042379
892.0	1.31684562	0.0	-1.404370547	0.367964147
896.0	1.320387082	0.0	-1.410759322	0.3708283556
900.0	1.323923819	0.0	-1.417148099	0.3736968098
904.0	1.327455897	0.0	-1.423536878	0.3765694565
908.0	1.330983381	0.0	-1.429925658	0.3794462432
912.0	1.334506335	0.0	-1.436314439	0.382327118
916.0	1.338024821	0.0	-1.442703222	0.3852120297
920.0	1.341538902	0.0	-1.449092005	0.3881009275
924.0	1.345048639	0.0	-1.45548079	0.3909937615
928.0	1.348554091	0.0	-1.461869576	0.393890482
932.0	1.352055319	0.0	-1.468258363	0.3967910403
936.0	1.35555238	0.0	-1.474647151	0.3996953879
940.0	1.359045332	0.0	-1.481035941	0.4026034772
944.0	1.362534233	0.0	-1.487424731	0.4055152609
948.0	1.366019138	0.0	-1.493813522	0.4084306925
952.0	1.369500101	0.0	-1.500202314	0.4113497259
956.0	1.372977179	0.0	-1.506591107	0.4142723155
960.0	1.376450423	0.0	-1.512979901	0.4171984165
964.0	1.379919888	0.0	-1.519368696	0.4201279844
968.0	1.383385625	0.0	-1.525757492	0.4230609753
972.0	1.386847685	0.0	-1.532146288	0.4259973458
976.0	1.39030612	0.0	-1.538535085	0.4289370532
980.0	1.393760978	0.0	-1.544923883	0.431880055
984.0	1.39721231	0.0	-1.551312681	0.4348263095
988.0	1.400660163	0.0	-1.557701481	0.4377757754
992.0	1.404104586	0.0	-1.564090281	0.4407284118
996.0	1.407545626	0.0	-1.570479081	0.4436841785
1000.0	1.410983328	0.0	-1.576867882	0.4466430357
1004.0	1.41441774	0.0	-1.583256684	0.4496049439
1008.0	1.417848906	0.0	-1.589645486	0.4525698644
1012.0	1.42127687	0.0	-1.596034289	0.4555377587
1016.0	1.424701676	0.0	-1.602423093	0.458508589
1020.0	1.428123368	0.0	-1.608811896	0.4614823178
1024.0	1.431541989	0.0	-1.615200701	0.4644589081
1028.0	1.434957579	0.0	-1.621589506	0.4674383234
1032.0	1.438370182	0.0	-1.627978311	0.4704205276
1036.0	1.441779837	0.0	-1.634367117	0.473405485
1040.0	1.445186585	0.0	-1.640755923	0.4763931604
1044.0	1.448590466	0.0	-1.647144729	0.479383519
1048.0	1.451991519	0.0	-1.653533536	0.4823765266
1052.0	1.455389782	0.0	-1.659922343	0.4853721491
1056.0	1.458785294	0.0	-1.666311151	0.4883703531
1060.0	1.462178092	0.0	-1.672699959	0.4913711055
1064.0	1.465568213	0.0	-1.679088767	0.4943743735
1068.0	1.468955694	0.0	-1.685477575	0.497380125
1072.0	1.47234057	0.0	-1.691866384	0.5003883281
1076.0	1.475722877	0.0	-1.698255193	0.5033989512
1080.0	1.479102651	0.0	-1.704644002	0.5064119632
1084.0	1.482479925	0.0	-1.711032812	0.5094273336
1088.0	1.485854733	0.0	-1.717421622	0.5124450319
1092.0	1.48922711	0.0	-1.723810432	0.5154650281
1096.0	1.492597088	0.0	-1.730199242	0.5184872929
1100.0	1.4959647	0.0	-1.736588052	0.5215117968
1104.0	1.499329977	0.0	-1.742976863	0.5245385112
1108.0	1.502692953	0.0	-1.749365673	0.5275674074
1112.0	1.506053657	0.0	-1.755754484	0.5305984575
1116.0	1.509412121	0.0	-1.762143295	0.5336316335
1120.0	1.512768376	0.0	-1.768532106	0.5366669082
1124.0	1.51612245	0.0	-1.774920917	0.5397042544
1128.0	1.519474375	0.0	-1.781309729	0.5427436454
1132.0	1.522824178	0.0	-1.78769854	0.5457850548
1136.0	1.526171889	0.0	-1.794087352	0.5488284565
1140.0	1.529517536	0.0	-1.800476163	0.5518738248
1144.0	1.532861147	0.0	-1.806864975	0.5549211342
1148.0	1.53620275	0.0	-1.813253787	0.5579703597
1152.0	1.539542371	0.0	-1.819642599	0.5610214765
1156.0	1.542880038	0.0	-1.82603141	0.5640744601
1160.0	1.546215778	0.0	-1.832420222	0.5671292863
1164.0	1.549549615	0.0	-1.838809034	0.5701859313
1168.0	1.552881576	0.0	-1.845197846	0.5732443716
1172.0	1.556211686	0.0	-1.851586658	0.5763045839
1176.0	1.559539971	0.0	-1.85797547	0.5793665451
1180.0	1.562866455	0.0	-1.864364282	0.5824302328
1184.0	1.566191162	0.0	-1.870753094	0.5854956244
1188.0	1.569514116	0.0	-1.877141906	0.5885626978
1192.0	1.572835341	0.0	-1.883530718	0.5916314313
1196.0	1.57615486	0.0	-1.88991953	0.5947018034
1200.0	1.579472697	0.0	-1.896308342	0.5977737926
1204.0	1.582788874	0.0	-1.902697154	0.6008473781
1208.0	1.586103413	0.0	-1.909085966	0.6039225391
1212.0	1.589416337	0.0	-1.915474777	0.6069992552
1216.0	1.592727667	0.0	-1.921863589	0.610077506
1220.0	1.596037425	0.0	-1.928252401	0.6131572718
1224.0	1.599345631	0.0	-1.934641212	0.6162385327
1228.0	1.602652308	0.0	-1.941030024	0.6193212694
1232.0	1.605957475	0.0	-1.947418835	0.6224054627
1236.0	1.609261153	0.0	-1.953807647	0.6254910935
1240.0	1.612563362	0.0	-1.960196458	0.6285781432
1244.0	1.615864121	0.0	-1.966585269	0.6316665933
1248.0	1.619163451	0.0	-1.97297408	0.6347564257
1252.0	1.62246137	0.0	-1.979362891	0.6378476222
1256.0	1.625757898	0.0	-1.985751702	0.6409401651
1260.0	1.629053053	0.0	-1.992140513	0.6440340368
1264.0	1.632346853	0.0	-1.998529324	0.6471292202
1268.0	1.635639317	0.0	-2.004918135	0.6502256979
1272.0	1.638930463	0.0	-2.011306945	0.6533234533
1276.0	1.642220308	0.0	-2.017695755	0.6564224696
1280.0	1.64550887	0.0	-2.024084566	0.6595227303
1284.0	1.648796167	0.0	-2.030473376	0.6626242193
1288.0	1.652082214	0.0	-2.036862186	0.6657269204
1292.0	1.65536703	0.0	-2.043250996	0.668830818
1296.0	1.65865063	0.0	-2.049639805	0.6719358963
1300.0	1.661933032	0.0	-2.056028615	0.67504214
1304.0	1.66521425	0.0	-2.062417424	0.6781495338
1308.0	1.6684943	0.0	-2.068806233	0.6812580627
1312.0	1.6717732	0.0	-2.075195043	0.6843677119
1316.0	1.675050963	0.0	-2.081583852	0.6874784667
1320.0	1.678327606	0.0	-2.08797266	0.6905903127
1324.0	1.681603142	0.0	-2.094361469	0.6937032357
1328.0	1.684877588	0.0	-2.100750277	0.6968172214
1332.0	1.688150958	0.0	-2.107139086	0.6999322562
1336.0	1.691423265	0.0	-2.113527894	0.7030483261
1340.0	1.694694525	0.0	-2.119916702	0.7061654178
1344.0	1.697964751	0.0	-2.12630551	0.7092835177
1348.0	1.701233958	0.0	-2.132694317	0.7124026128
1352.0	1.704502158	0.0	-2.139083125	0.71552269
1356.0	1.707769366	0.0	-2.145471932	0.7186437364
1360.0	1.711035595	0.0	-2.151860739	0.7217657394
1364.0	1.714300857	0.0	-2.158249546	0.7248886865
1368.0	1.717565166	0.0	-2.164638353	0.7280125652
1372.0	1.720828534	0.0	-2.171027159	0.7311373633
1376.0	1.724090975	0.0	-2.177415966	0.7342630689
1380.0	1.7273525	0.0	-2.183804772	0.73738967
1384.0	1.730613122	0.0	-2.190193578	0.7405171549
1388.0	1.733872853	0.0	-2.196582384	0.7436455121
1392.0	1.737131704	0.0	-2.202971189	0.74677473
1396.0	1.740389688	0.0	-2.209359995	0.7499047974
1400.0	1.743646816	0.0	-2.2157488	0.7530357032
1404.0	1.7469031	0.0	-2.222137605	0.7561674363
1408.0	1.75015855	0.0	-2.22852641	0.7592999859
1412.0	1.753413179	0.0	-2.234915214	0.7624333414
1416.0	1.756666996	0.0	-2.241304019	0.7655674921
1420.0	1.759920013	0.0	-2.247692823	0.7687024276
1424.0	1.763172241	0.0	-2.254081627	0.7718381376
1428.0	1.76642369	0.0	-2.260470431	0.7749746119
1432.0	1.769674371	0.0	-2.266859234	0.7781118405
1436.0	1.772924293	0.0	-2.273248037	0.7812498136
1440.0	1.776173467	0.0	-2.279636841	0.7843885212
1444.0	1.779421903	0.0	-2.286025643	0.7875279539
1448.0	1.782669611	0.0	-2.292414446	0.790668102
1452.0	1.7859166	0.0	-2.298803249	0.7938089562
1456.0	1.78916288	0.0	-2.305192051	0.7969505071
1460.0	1.792408461	0.0	-2.311580853	0.8000927458
1464.0	1.795653351	0.0	-2.317969655	0.803235663
1468.0	1.798897561	0.0	-2.324358456	0.8063792499
1472.0	1.802141098	0.0	-2.330747258	0.8095234977
1476.0	1.805383973	0.0	-2.337136059	0.8126683977
1480.0	1.808626194	0.0	-2.34352486	0.8158139413
1484.0	1.81186777	0.0	-2.349913661	0.8189601201
1488.0	1.815108709	0.0	-2.356302461	0.8221069258
1492.0	1.818349019	0.0	-2.362691261	0.82525435
1496.0	1.82158871	0.0	-2.369080061	0.8284023846
1500.0	1.82482779	0.0	-2.375468861	0.8315510217
1504.0	1.828066265	0.0	-2.381857661	0.8347002532
1508.0	1.831304146	0.0	-2.38824646	0.8378500715
1512.0	1.834541439	0.0	-2.394635259	0.8410004687
1516.0	1.837778153	0.0	-2.401024058	0.8441514372
1520.0	1.841014294	0.0	-2.407412857	0.8473029695
1524.0	1.844249872	0.0	-2.413801655	0.8504550583
1528.0	1.847484893	0.0	-2.420190453	0.8536076961
1532.0	1.850719364	0.0	-2.426579251	0.8567608758
1536.0	1.853953293	0.0	-2.432968049	0.8599145902
1540.0	1.857186688	0.0	-2.439356846	0.8630688323
1544.0	1.860419555	0.0	-2.445745643	0.8662235952
1548.0	1.863651902	0.0	-2.45213444	0.8693788719
1552.0	1.866883735	0.0	-2.458523237	0.8725346558
1556.0	1.870115061	0.0	-2.464912034	0.87569094
1560.0	1.873345887	0.0	-2.47130083	0.8788477182
1564.0	1.876576219	0.0	-2.477689626	0.8820049836
1568.0	1.879806065	0.0	-2.484078422	0.88516273
1572.0	1.88303543	0.0	-2.490467217	0.888320951
1576.0	1.886264322	0.0	-2.496856013	0.8914796403
1580.0	1.889492746	0.0	-2.503244808	0.8946387918
1584.0	1.892720708	0.0	-2.509633603	0.8977983994
1588.0	1.895948215	0.0	-2.516022397	0.9009584571
1592.0	1.899175273	0.0	-2.522411192	0.9041189588
1596.0	1.902401887	0.0	-2.528799986	0.9072798989
1600.0	1.905628065	0.0	-2.53518878	0.9104412715
1604.0	1.90885381	0.0	-2.541577573	0.9136030709
1608.0	1.91207913	0.0	-2.547966367	0.9167652915
1612.0	1.91530403	0.0	-2.55435516	0.9199279277
1616.0	1.918528516	0.0	-2.560743953	0.923090974
1620.0	1.921752592	0.0	-2.567132745	0.9262544252
1624.0	1.924976265	0.0	-2.573521538	0.9294182757
1628.0	1.928199539	0.0	-2.57991033	0.9325825203
1632.0	1.931422421	0.0	-2.586299122	0.9357471539
1636.0	1.934644915	0.0	-2.592687913	0.9389121713
1640.0	1.937867027	0.0	-2.599076705	0.9420775675
1644.0	1.941088761	0.0	-2.605465496	0.9452433374
1648.0	1.944310122	0.0	-2.611854287	0.9484094762
1652.0	1.947531117	0.0	-2.618243077	0.9515759789
1656.0	1.950751748	0.0	-2.624631868	0.9547428408
1660.0	1.953972022	0.0	-2.631020658	0.9579100571
1664.0	1.957191943	0.0	-2.637409448	0.9610776232
1668.0	1.960411516	0.0	-2.643798237	0.9642455343
1672.0	1.963630745	0.0	-2.650187027	0.9674137861
1676.0	1.966849634	0.0	-2.656575816	0.9705823739
1680.0	1.97006819	0.0	-2.662964605	0.9737512934
1684.0	1.973286415	0.0	-2.669353394	0.9769205402
1688.0	1.976504314	0.0	-2.675742182	0.9800901099
1692.0	1.979721892	0.0	-2.68213097	0.9832599983
1696.0	1.982939153	0.0	-2.688519758	0.9864302012
1700.0	1.986156101	0.0	-2.694908546	0.9896007145
1704.0	1.98937274	0.0	-2.701297333	0.9927715339
1708.0	1.992589074	0.0	-2.70768612	0.9959426556
1712.0	1.995805108	0.0	-2.714074907	0.9991140754
1716.0	1.999020845	0.0	-2.720463694	1.00228579
1720.0	2.002236289	0.0	-2.72685248	1.005457794
1724.0	2.005451445	0.0	-2.733241266	1.008630085
1728.0	2.008666315	0.0	-2.739630052	1.011802659
1732.0	2.011880905	0.0	-2.746018838	1.014975512
1736.0	2.015095217	0.0	-2.752407623	1.01814864
1740.0	2.018309255	0.0	-2.758796408	1.02132204
1744.0	2.021523023	0.0	-2.765185193	1.024495708
1748.0	2.024736524	0.0	-2.771573978	1.02766964
1752.0	2.027949763	0.0	-2.777962762	1.030843834
1756.0	2.031162742	0.0	-2.784351546	1.034018285
1760.0	2.034375465	0.0	-2.79074033	1.037192991
1764.0	2.037587935	0.0	-2.797129114	1.040367947
1768.0	2.040800156	0.0	-2.803517897	1.043543151
1772.0	2.044012131	0.0	-2.80990668	1.046718599
1776.0	2.047223863	0.0	-2.816295463	1.049894289
1780.0	2.050435356	0.0	-2.822684246	1.053070216
1784.0	2.053646612	0.0	-2.829073028	1.056246378
1788.0	2.056857636	0.0	-2.83546181	1.059422771
1792.0	2.060068429	0.0	-2.841850592	1.062599393
1796.0	2.063278995	0.0	-2.848239373	1.065776241
1800.0	2.066489337	0.0	-2.854628155	1.068953311
1804.0	2.069699458	0.0	-2.861016936	1.072130601
1808.0	2.072909361	0.0	-2.867405716	1.075308107
1812.0	2.076119048	0.0	-2.873794497	1.078485828
1816.0	2.079328523	0.0	-2.880183277	1.081663759
1820.0	2.082537789	0.0	-2.886572057	1.084841899
1824.0	2.085746848	0.0	-2.892960837	1.088020244
1828.0	2.088955703	0.0	-2.899349617	1.091198792
1832.0	2.092164356	0.0	-2.905738396	1.09437754
1836.0	2.095372811	0.0	-2.912127175	1.097556485
1840.0	2.09858107	0.0	-2.918515954	1.100735625
1844.0	2.101789135	0.0	-2.924904732	1.103914958
1848.0	2.10499701	0.0	-2.93129351	1.10709448
1852.0	2.108204696	0.0	-2.937682288	1.110274189
1856.0	2.111412197	0.0	-2.944071066	1.113454083
1860.0	2.114619514	0.0	-2.950459843	1.11663416
1864.0	2.11782665	0.0	-2.956848621	1.119814416
1868.0	2.121033608	0.0	-2.963237398	1.12299485
1872.0	2.124240389	0.0	-2.969626174	1.126175459
1876.0	2.127446997	0.0	-2.976014951	1.129356241
1880.0	2.130653433	0.0	-2.982403727	1.132537193
1884.0	2.1338597	0.0	-2.988792503	1.135718314
1888.0	2.1370658	0.0	-2.995181278	1.1388996
1892.0	2.140271735	0.0	-3.001570054	1.142081051
1896.0	2.143477508	0.0	-3.007958829	1.145262663
1900.0	2.14668312	0.0	-3.014347604	1.148444435
1904.0	2.149888573	0.0	-3.020736378	1.151626364
1908.0	2.153093871	0.0	-3.027125153	1.154808449
1912.0	2.156299014	0.0	-3.033513927	1.157990687
