#t	#1	#2	#3	#4
17056.0	-13.494144657330146	27.219549264806883	0.0	-13.494144657330146
17060.0	-13.497339521619697	27.225937054488206	0.0	-13.497339521619697
17064.0	-13.500534385779234	27.23232484390958	0.0	-13.500534385779234
17068.0	-13.503729249808758	27.238712633071007	0.0	-13.503729249808758
17072.0	-13.50692411370827	27.245100421972484	0.0	-13.50692411370827
17076.0	-13.510118977477767	27.251488210614017	0.0	-13.510118977477767
17080.0	-13.51331384111725	27.2578759989956	0.0	-13.51331384111725
17084.0	-13.51650870462672	27.264263787117233	0.0	-13.51650870462672
17088.0	-13.519703568006177	27.27065157497892	0.0	-13.519703568006177
17092.0	-13.522898431255621	27.277039362580663	0.0	-13.522898431255621
17096.0	-13.526093294375052	27.283427149922456	0.0	-13.526093294375052
17100.0	-13.52928815736447	27.2898149370043	0.0	-13.52928815736447
17104.0	-13.532483020223873	27.296202723826198	0.0	-13.532483020223873
17108.0	-13.535677882953264	27.302590510388146	0.0	-13.535677882953264
17112.0	-13.538872745552641	27.30897829669015	0.0	-13.538872745552641
17116.0	-13.542067608022005	27.315366082732204	0.0	-13.542067608022005
17120.0	-13.545262470361356	27.32175386851431	0.0	-13.545262470361356
17124.0	-13.548457332570694	27.328141654036468	0.0	-13.548457332570694
17128.0	-13.551652194650018	27.33452943929868	0.0	-13.551652194650018
17132.0	-13.554847056599328	27.340917224300945	0.0	-13.554847056599328
17136.0	-13.558041918418626	27.34730500904326	0.0	-13.558041918418626
17140.0	-13.561236780107908	27.353692793525624	0.0	-13.561236780107908
17144.0	-13.564431641667179	27.360080577748047	0.0	-13.564431641667179
17148.0	-13.567626503096436	27.36646836171052	0.0	-13.567626503096436
17152.0	-13.57082136439568	27.372856145413046	0.0	-13.57082136439568
17156.0	-13.574016225564911	27.379243928855622	0.0	-13.574016225564911
17160.0	-13.57721108660413	27.385631712038254	0.0	-13.57721108660413
17164.0	-13.580405947513336	27.392019494960937	0.0	-13.580405947513336
17168.0	-13.583600808292529	27.398407277623672	0.0	-13.583600808292529
17172.0	-13.586795668941708	27.40479506002646	0.0	-13.586795668941708
17176.0	-13.589990529460874	27.4111828421693	0.0	-13.589990529460874
17180.0	-13.593185389850026	27.417570624052193	0.0	-13.593185389850026
17184.0	-13.596380250109165	27.423958405675137	0.0	-13.596380250109165
17188.0	-13.599575110238291	27.430346187038136	0.0	-13.599575110238291
17192.0	-13.602769970237404	27.436733968141187	0.0	-13.602769970237404
17196.0	-13.605964830106501	27.443121748984286	0.0	-13.605964830106501
17200.0	-13.609159689845587	27.44950952956744	0.0	-13.609159689845587
17204.0	-13.61235454945466	27.45589730989065	0.0	-13.61235454945466
17208.0	-13.615549408933719	27.46228508995391	0.0	-13.615549408933719
17212.0	-13.618744268282766	27.46867286975722	0.0	-13.618744268282766
17216.0	-13.6219391275018	27.475060649300588	0.0	-13.6219391275018
17220.0	-13.625133986590821	27.481448428584006	0.0	-13.625133986590821
17224.0	-13.628328845549829	27.487836207607476	0.0	-13.628328845549829
17228.0	-13.631523704378823	27.494223986371	0.0	-13.631523704378823
17232.0	-13.634718563077804	27.500611764874577	0.0	-13.634718563077804
17236.0	-13.637913421646772	27.506999543118205	0.0	-13.637913421646772
17240.0	-13.641108280085726	27.513387321101888	0.0	-13.641108280085726
17244.0	-13.644303138394667	27.519775098825622	0.0	-13.644303138394667
17248.0	-13.647497996573593	27.526162876289405	0.0	-13.647497996573593
17252.0	-13.650692854622509	27.532550653493246	0.0	-13.650692854622509
17256.0	-13.653887712541412	27.53893843043714	0.0	-13.653887712541412
17260.0	-13.657082570330301	27.545326207121082	0.0	-13.657082570330301
17264.0	-13.660277427989177	27.55171398354508	0.0	-13.660277427989177
