# (1)t	# (2) P[1<--1](t)	# (3) P[1<--2](t)	# (4) P[1<--3](t)	# (5) P[1<--4](t)
308.0	0.0	-0.6805200097	0.1328556572	0.0
312.0	0.0	-0.6865280316	0.135611744	0.0
316.0	0.0	-0.6924930371	0.1383793549	0.0
320.0	0.0	-0.6984157465	0.1411581881	0.0
324.0	0.0	-0.7042968666	0.1439479498	0.0
328.0	0.0	-0.7101370912	0.1467483534	0.0
332.0	0.0	-0.7159371009	0.1495591198	0.0
336.0	0.0	-0.7216975639	0.1523799771	0.0
340.0	0.0	-0.7274191357	0.1552106605	0.0
344.0	0.0	-0.73310246	0.1580509118	0.0
348.0	0.0	-0.7387481684	0.16090048	0.0
352.0	0.0	-0.7443568808	0.1637591202	0.0
356.0	0.0	-0.7499292058	0.1666265944	0.0
360.0	0.0	-0.7554657407	0.1695026706	0.0
364.0	0.0	-0.7609670722	0.172387123	0.0
368.0	0.0	-0.7664337758	0.1752797317	0.0
372.0	0.0	-0.7718664168	0.1781802828	0.0
376.0	0.0	-0.7772655502	0.1810885678	0.0
380.0	0.0	-0.7826317208	0.1840043839	0.0
384.0	0.0	-0.7879654637	0.1869275336	0.0
388.0	0.0	-0.7932673042	0.1898578245	0.0
392.0	0.0	-0.7985377581	0.1927950694	0.0
396.0	0.0	-0.8037773322	0.1957390859	0.0
400.0	0.0	-0.8089865237	0.1986896964	0.0
404.0	0.0	-0.8141658215	0.201646728	0.0
408.0	0.0	-0.8193157052	0.2046100123	0.0
412.0	0.0	-0.8244366463	0.2075793853	0.0
416.0	0.0	-0.8295291075	0.2105546874	0.0
420.0	0.0	-0.8345935437	0.213535763	0.0
424.0	0.0	-0.8396304015	0.2165224606	0.0
428.0	0.0	-0.8446401195	0.2195146328	0.0
432.0	0.0	-0.8496231289	0.2225121359	0.0
436.0	0.0	-0.854579853	0.2255148302	0.0
440.0	0.0	-0.8595107079	0.2285225794	0.0
444.0	0.0	-0.8644161022	0.2315352509	0.0
448.0	0.0	-0.8692964374	0.2345527156	0.0
452.0	0.0	-0.8741521082	0.2375748477	0.0
456.0	0.0	-0.8789835021	0.2406015248	0.0
460.0	0.0	-0.8837910002	0.2436326277	0.0
464.0	0.0	-0.8885749768	0.2466680403	0.0
468.0	0.0	-0.8933357997	0.2497076495	0.0
472.0	0.0	-0.8980738305	0.2527513452	0.0
476.0	0.0	-0.9027894244	0.2557990202	0.0
480.0	0.0	-0.9074829306	0.2588505702	0.0
484.0	0.0	-0.9121546923	0.2619058935	0.0
488.0	0.0	-0.9168050468	0.2649648911	0.0
492.0	0.0	-0.9214343257	0.2680274666	0.0
496.0	0.0	-0.9260428549	0.2710935262	0.0
500.0	0.0	-0.9306309547	0.2741629785	0.0
504.0	0.0	-0.9351989401	0.2772357346	0.0
508.0	0.0	-0.9397471207	0.2803117076	0.0
512.0	0.0	-0.9442758007	0.2833908133	0.0
516.0	0.0	-0.9487852795	0.2864729695	0.0
520.0	0.0	-0.9532758511	0.2895580961	0.0
524.0	0.0	-0.957747805	0.2926461152	0.0
528.0	0.0	-0.9622014253	0.295736951	0.0
532.0	0.0	-0.9666369919	0.2988305295	0.0
536.0	0.0	-0.9710547796	0.3019267788	0.0
540.0	0.0	-0.9754550588	0.3050256289	0.0
544.0	0.0	-0.9798380955	0.3081270115	0.0
548.0	0.0	-0.984204151	0.3112308602	0.0
552.0	0.0	-0.9885534826	0.3143371103	0.0
556.0	0.0	-0.9928863431	0.3174456988	0.0
560.0	0.0	-0.9972029812	0.3205565644	0.0
564.0	0.0	-1.001503642	0.3236696472	0.0
568.0	0.0	-1.005788565	0.3267848893	0.0
572.0	0.0	-1.010057988	0.3299022338	0.0
576.0	0.0	-1.014312143	0.3330216257	0.0
580.0	0.0	-1.018551259	0.3361430113	0.0
584.0	0.0	-1.022775562	0.3392663382	0.0
588.0	0.0	-1.026985273	0.3423915556	0.0
592.0	0.0	-1.03118061	0.3455186138	0.0
596.0	0.0	-1.035361787	0.3486474645	0.0
600.0	0.0	-1.039529016	0.3517780607	0.0
604.0	0.0	-1.043682504	0.3549103567	0.0
608.0	0.0	-1.047822455	0.3580443079	0.0
612.0	0.0	-1.05194907	0.3611798707	0.0
616.0	0.0	-1.056062548	0.364317003	0.0
620.0	0.0	-1.060163081	0.3674556636	0.0
624.0	0.0	-1.064250863	0.3705958123	0.0
628.0	0.0	-1.06832608	0.3737374102	0.0
632.0	0.0	-1.072388919	0.3768804192	0.0
636.0	0.0	-1.076439562	0.3800248023	0.0
640.0	0.0	-1.080478188	0.3831705234	0.0
644.0	0.0	-1.084504974	0.3863175475	0.0
648.0	0.0	-1.088520094	0.3894658404	0.0
652.0	0.0	-1.092523719	0.3926153688	0.0
656.0	0.0	-1.096516018	0.3957661002	0.0
660.0	0.0	-1.100497155	0.3989180032	0.0
664.0	0.0	-1.104467295	0.4020710469	0.0
668.0	0.0	-1.108426597	0.4052252015	0.0
672.0	0.0	-1.112375221	0.4083804378	0.0
676.0	0.0	-1.11631332	0.4115367274	0.0
680.0	0.0	-1.12024105	0.4146940428	0.0
684.0	0.0	-1.12415856	0.4178523569	0.0
688.0	0.0	-1.128065998	0.4210116436	0.0
692.0	0.0	-1.131963511	0.4241718774	0.0
696.0	0.0	-1.135851243	0.4273330334	0.0
700.0	0.0	-1.139729336	0.4304950874	0.0
704.0	0.0	-1.143597928	0.4336580159	0.0
708.0	0.0	-1.147457157	0.436821796	0.0
712.0	0.0	-1.151307158	0.4399864052	0.0
716.0	0.0	-1.155148064	0.4431518219	0.0
720.0	0.0	-1.158980007	0.4463180248	0.0
724.0	0.0	-1.162803114	0.4494849933	0.0
728.0	0.0	-1.166617514	0.4526527074	0.0
732.0	0.0	-1.170423331	0.4558211475	0.0
736.0	0.0	-1.174220689	0.4589902944	0.0
740.0	0.0	-1.178009708	0.4621601298	0.0
744.0	0.0	-1.181790509	0.4653306355	0.0
748.0	0.0	-1.185563208	0.4685017939	0.0
752.0	0.0	-1.189327922	0.471673588	0.0
756.0	0.0	-1.193084765	0.474846001	0.0
760.0	0.0	-1.196833848	0.4780190166	0.0
764.0	0.0	-1.200575283	0.4811926192	0.0
768.0	0.0	-1.204309179	0.4843667932	0.0
772.0	0.0	-1.208035643	0.4875415238	0.0
776.0	0.0	-1.211754781	0.4907167962	0.0
780.0	0.0	-1.215466696	0.4938925963	0.0
784.0	0.0	-1.219171492	0.4970689102	0.0
788.0	0.0	-1.222869269	0.5002457245	0.0
792.0	0.0	-1.226560127	0.503423026	0.0
796.0	0.0	-1.230244163	0.5066008019	0.0
800.0	0.0	-1.233921476	0.5097790398	0.0
804.0	0.0	-1.237592158	0.5129577276	0.0
808.0	0.0	-1.241256305	0.5161368534	0.0
812.0	0.0	-1.244914009	0.5193164058	0.0
816.0	0.0	-1.248565359	0.5224963736	0.0
820.0	0.0	-1.252210447	0.5256767458	0.0
824.0	0.0	-1.25584936	0.5288575119	0.0
828.0	0.0	-1.259482185	0.5320386615	0.0
832.0	0.0	-1.263109008	0.5352201846	0.0
836.0	0.0	-1.266729914	0.5384020714	0.0
840.0	0.0	-1.270344984	0.5415843123	0.0
844.0	0.0	-1.273954302	0.544766898	0.0
848.0	0.0	-1.277557947	0.5479498194	0.0
852.0	0.0	-1.281156	0.5511330679	0.0
856.0	0.0	-1.284748539	0.5543166347	0.0
860.0	0.0	-1.288335641	0.5575005116	0.0
864.0	0.0	-1.291917382	0.5606846904	0.0
868.0	0.0	-1.295493836	0.5638691631	0.0
872.0	0.0	-1.299065079	0.5670539221	0.0
876.0	0.0	-1.302631182	0.5702389598	0.0
880.0	0.0	-1.306192218	0.573424269	0.0
884.0	0.0	-1.309748257	0.5766098425	0.0
888.0	0.0	-1.313299368	0.5797956734	0.0
892.0	0.0	-1.31684562	0.5829817548	0.0
896.0	0.0	-1.320387082	0.5861680803	0.0
900.0	0.0	-1.323923819	0.5893546435	0.0
904.0	0.0	-1.327455897	0.592541438	0.0
908.0	0.0	-1.330983381	0.5957284579	0.0
912.0	0.0	-1.334506335	0.5989156972	0.0
916.0	0.0	-1.338024821	0.6021031501	0.0
920.0	0.0	-1.341538902	0.6052908111	0.0
924.0	0.0	-1.345048639	0.6084786747	0.0
928.0	0.0	-1.348554091	0.6116667355	0.0
932.0	0.0	-1.352055319	0.6148549884	0.0
936.0	0.0	-1.35555238	0.6180434284	0.0
940.0	0.0	-1.359045332	0.6212320504	0.0
944.0	0.0	-1.362534233	0.6244208499	0.0
948.0	0.0	-1.366019138	0.627609822	0.0
952.0	0.0	-1.369500101	0.6307989624	0.0
956.0	0.0	-1.372977179	0.6339882664	0.0
960.0	0.0	-1.376450423	0.63717773	0.0
964.0	0.0	-1.379919888	0.6403673487	0.0
968.0	0.0	-1.383385625	0.6435571187	0.0
972.0	0.0	-1.386847685	0.6467470359	0.0
976.0	0.0	-1.39030612	0.6499370965	0.0
980.0	0.0	-1.393760978	0.6531272966	0.0
984.0	0.0	-1.39721231	0.6563176327	0.0
988.0	0.0	-1.400660163	0.6595081011	0.0
992.0	0.0	-1.404104586	0.6626986984	0.0
996.0	0.0	-1.407545626	0.6658894212	0.0
1000.0	0.0	-1.410983328	0.6690802663	0.0
1004.0	0.0	-1.41441774	0.6722712303	0.0
1008.0	0.0	-1.417848906	0.6754623101	0.0
1012.0	0.0	-1.42127687	0.6786535028	0.0
1016.0	0.0	-1.424701676	0.6818448054	0.0
1020.0	0.0	-1.428123368	0.685036215	0.0
1024.0	0.0	-1.431541989	0.6882277287	0.0
1028.0	0.0	-1.434957579	0.6914193438	0.0
1032.0	0.0	-1.438370182	0.6946110577	0.0
1036.0	0.0	-1.441779837	0.6978028678	0.0
1040.0	0.0	-1.445186585	0.7009947716	0.0
1044.0	0.0	-1.448590466	0.7041867665	0.0
1048.0	0.0	-1.451991519	0.7073788502	0.0
1052.0	0.0	-1.455389782	0.7105710204	0.0
1056.0	0.0	-1.458785294	0.7137632748	0.0
1060.0	0.0	-1.462178092	0.7169556111	0.0
1064.0	0.0	-1.465568213	0.7201480273	0.0
1068.0	0.0	-1.468955694	0.7233405212	0.0
1072.0	0.0	-1.47234057	0.7265330908	0.0
1076.0	0.0	-1.475722877	0.7297257341	0.0
1080.0	0.0	-1.479102651	0.7329184491	0.0
1084.0	0.0	-1.482479925	0.736111234	0.0
1088.0	0.0	-1.485854733	0.7393040869	0.0
1092.0	0.0	-1.48922711	0.7424970061	0.0
1096.0	0.0	-1.492597088	0.7456899898	0.0
1100.0	0.0	-1.4959647	0.7488830364	0.0
1104.0	0.0	-1.499329977	0.752076144	0.0
1108.0	0.0	-1.502692953	0.7552693113	0.0
1112.0	0.0	-1.506053657	0.7584625365	0.0
1116.0	0.0	-1.509412121	0.7616558182	0.0
1120.0	0.0	-1.512768376	0.7648491548	0.0
1124.0	0.0	-1.51612245	0.768042545	0.0
1128.0	0.0	-1.519474375	0.7712359873	0.0
1132.0	0.0	-1.522824178	0.7744294804	0.0
1136.0	0.0	-1.526171889	0.7776230229	0.0
1140.0	0.0	-1.529517536	0.7808166135	0.0
1144.0	0.0	-1.532861147	0.784010251	0.0
1148.0	0.0	-1.53620275	0.7872039341	0.0
1152.0	0.0	-1.539542371	0.7903976616	0.0
1156.0	0.0	-1.542880038	0.7935914323	0.0
1160.0	0.0	-1.546215778	0.7967852452	0.0
1164.0	0.0	-1.549549615	0.7999790991	0.0
1168.0	0.0	-1.552881576	0.8031729929	0.0
1172.0	0.0	-1.556211686	0.8063669256	0.0
1176.0	0.0	-1.559539971	0.8095608961	0.0
1180.0	0.0	-1.562866455	0.8127549036	0.0
1184.0	0.0	-1.566191162	0.8159489468	0.0
1188.0	0.0	-1.569514116	0.8191430251	0.0
1192.0	0.0	-1.572835341	0.8223371373	0.0
1196.0	0.0	-1.57615486	0.8255312827	0.0
1200.0	0.0	-1.579472697	0.8287254604	0.0
1204.0	0.0	-1.582788874	0.8319196694	0.0
1208.0	0.0	-1.586103413	0.835113909	0.0
1212.0	0.0	-1.589416337	0.8383081784	0.0
1216.0	0.0	-1.592727667	0.8415024768	0.0
1220.0	0.0	-1.596037425	0.8446968034	0.0
1224.0	0.0	-1.599345631	0.8478911575	0.0
1228.0	0.0	-1.602652308	0.8510855383	0.0
1232.0	0.0	-1.605957475	0.8542799452	0.0
1236.0	0.0	-1.609261153	0.8574743775	0.0
1240.0	0.0	-1.612563362	0.8606688344	0.0
1244.0	0.0	-1.615864121	0.8638633154	0.0
1248.0	0.0	-1.619163451	0.8670578198	0.0
1252.0	0.0	-1.62246137	0.870252347	0.0
1256.0	0.0	-1.625757898	0.8734468964	0.0
1260.0	0.0	-1.629053053	0.8766414674	0.0
1264.0	0.0	-1.632346853	0.8798360594	0.0
1268.0	0.0	-1.635639317	0.8830306719	0.0
1272.0	0.0	-1.638930463	0.8862253044	0.0
1276.0	0.0	-1.642220308	0.8894199563	0.0
1280.0	0.0	-1.64550887	0.892614627	0.0
1284.0	0.0	-1.648796167	0.8958093162	0.0
1288.0	0.0	-1.652082214	0.8990040233	0.0
1292.0	0.0	-1.65536703	0.9021987478	0.0
1296.0	0.0	-1.65865063	0.9053934893	0.0
1300.0	0.0	-1.661933032	0.9085882473	0.0
1304.0	0.0	-1.66521425	0.9117830215	0.0
1308.0	0.0	-1.6684943	0.9149778113	0.0
1312.0	0.0	-1.6717732	0.9181726163	0.0
1316.0	0.0	-1.675050963	0.9213674362	0.0
1320.0	0.0	-1.678327606	0.9245622706	0.0
1324.0	0.0	-1.681603142	0.927757119	0.0
1328.0	0.0	-1.684877588	0.9309519812	0.0
1332.0	0.0	-1.688150958	0.9341468567	0.0
1336.0	0.0	-1.691423265	0.9373417452	0.0
1340.0	0.0	-1.694694525	0.9405366463	0.0
1344.0	0.0	-1.697964751	0.9437315597	0.0
1348.0	0.0	-1.701233958	0.9469264851	0.0
1352.0	0.0	-1.704502158	0.9501214222	0.0
1356.0	0.0	-1.707769366	0.9533163706	0.0
1360.0	0.0	-1.711035595	0.9565113301	0.0
1364.0	0.0	-1.714300857	0.9597063003	0.0
1368.0	0.0	-1.717565166	0.962901281	0.0
1372.0	0.0	-1.720828534	0.9660962719	0.0
1376.0	0.0	-1.724090975	0.9692912728	0.0
1380.0	0.0	-1.7273525	0.9724862833	0.0
1384.0	0.0	-1.730613122	0.9756813032	0.0
1388.0	0.0	-1.733872853	0.9788763322	0.0
1392.0	0.0	-1.737131704	0.9820713702	0.0
1396.0	0.0	-1.740389688	0.9852664168	0.0
1400.0	0.0	-1.743646816	0.9884614719	0.0
1404.0	0.0	-1.7469031	0.9916565352	0.0
1408.0	0.0	-1.75015855	0.9948516065	0.0
1412.0	0.0	-1.753413179	0.9980466856	0.0
1416.0	0.0	-1.756666996	1.001241772	0.0
1420.0	0.0	-1.759920013	1.004436866	0.0
1424.0	0.0	-1.763172241	1.007631968	0.0
1428.0	0.0	-1.76642369	1.010827076	0.0
1432.0	0.0	-1.769674371	1.014022191	0.0
1436.0	0.0	-1.772924293	1.017217312	0.0
1440.0	0.0	-1.776173467	1.02041244	0.0
1444.0	0.0	-1.779421903	1.023607575	0.0
1448.0	0.0	-1.782669611	1.026802715	0.0
1452.0	0.0	-1.7859166	1.029997862	0.0
1456.0	0.0	-1.78916288	1.033193014	0.0
1460.0	0.0	-1.792408461	1.036388171	0.0
1464.0	0.0	-1.795653351	1.039583335	0.0
1468.0	0.0	-1.798897561	1.042778503	0.0
1472.0	0.0	-1.802141098	1.045973677	0.0
1476.0	0.0	-1.805383973	1.049168856	0.0
1480.0	0.0	-1.808626194	1.05236404	0.0
1484.0	0.0	-1.81186777	1.055559228	0.0
1488.0	0.0	-1.815108709	1.058754421	0.0
1492.0	0.0	-1.818349019	1.061949619	0.0
1496.0	0.0	-1.82158871	1.065144821	0.0
1500.0	0.0	-1.82482779	1.068340027	0.0
1504.0	0.0	-1.828066265	1.071535238	0.0
1508.0	0.0	-1.831304146	1.074730452	0.0
1512.0	0.0	-1.834541439	1.077925671	0.0
1516.0	0.0	-1.837778153	1.081120893	0.0
1520.0	0.0	-1.841014294	1.084316119	0.0
1524.0	0.0	-1.844249872	1.087511349	0.0
1528.0	0.0	-1.847484893	1.090706582	0.0
1532.0	0.0	-1.850719364	1.093901819	0.0
1536.0	0.0	-1.853953293	1.097097059	0.0
1540.0	0.0	-1.857186688	1.100292302	0.0
1544.0	0.0	-1.860419555	1.103487549	0.0
1548.0	0.0	-1.863651902	1.106682798	0.0
1552.0	0.0	-1.866883735	1.10987805	0.0
1556.0	0.0	-1.870115061	1.113073306	0.0
1560.0	0.0	-1.873345887	1.116268564	0.0
1564.0	0.0	-1.876576219	1.119463825	0.0
1568.0	0.0	-1.879806065	1.122659089	0.0
1572.0	0.0	-1.88303543	1.125854355	0.0
1576.0	0.0	-1.886264322	1.129049624	0.0
1580.0	0.0	-1.889492746	1.132244895	0.0
1584.0	0.0	-1.892720708	1.135440169	0.0
1588.0	0.0	-1.895948215	1.138635445	0.0
1592.0	0.0	-1.899175273	1.141830723	0.0
1596.0	0.0	-1.902401887	1.145026003	0.0
1600.0	0.0	-1.905628065	1.148221286	0.0
1604.0	0.0	-1.90885381	1.151416571	0.0
1608.0	0.0	-1.91207913	1.154611857	0.0
1612.0	0.0	-1.91530403	1.157807146	0.0
1616.0	0.0	-1.918528516	1.161002437	0.0
1620.0	0.0	-1.921752592	1.164197729	0.0
1624.0	0.0	-1.924976265	1.167393023	0.0
1628.0	0.0	-1.928199539	1.170588319	0.0
1632.0	0.0	-1.931422421	1.173783617	0.0
1636.0	0.0	-1.934644915	1.176978916	0.0
1640.0	0.0	-1.937867027	1.180174217	0.0
1644.0	0.0	-1.941088761	1.18336952	0.0
1648.0	0.0	-1.944310122	1.186564824	0.0
1652.0	0.0	-1.947531117	1.189760129	0.0
1656.0	0.0	-1.950751748	1.192955436	0.0
1660.0	0.0	-1.953972022	1.196150744	0.0
1664.0	0.0	-1.957191943	1.199346054	0.0
1668.0	0.0	-1.960411516	1.202541365	0.0
1672.0	0.0	-1.963630745	1.205736677	0.0
1676.0	0.0	-1.966849634	1.208931991	0.0
1680.0	0.0	-1.97006819	1.212127306	0.0
1684.0	0.0	-1.973286415	1.215322622	0.0
1688.0	0.0	-1.976504314	1.218517939	0.0
1692.0	0.0	-1.979721892	1.221713257	0.0
1696.0	0.0	-1.982939153	1.224908576	0.0
1700.0	0.0	-1.986156101	1.228103896	0.0
1704.0	0.0	-1.98937274	1.231299217	0.0
1708.0	0.0	-1.992589074	1.23449454	0.0
1712.0	0.0	-1.995805108	1.237689863	0.0
1716.0	0.0	-1.999020845	1.240885187	0.0
1720.0	0.0	-2.002236289	1.244080512	0.0
1724.0	0.0	-2.005451445	1.247275838	0.0
1728.0	0.0	-2.008666315	1.250471164	0.0
1732.0	0.0	-2.011880905	1.253666492	0.0
1736.0	0.0	-2.015095217	1.25686182	0.0
1740.0	0.0	-2.018309255	1.260057149	0.0
1744.0	0.0	-2.021523023	1.263252479	0.0
1748.0	0.0	-2.024736524	1.266447809	0.0
1752.0	0.0	-2.027949763	1.269643141	0.0
1756.0	0.0	-2.031162742	1.272838473	0.0
1760.0	0.0	-2.034375465	1.276033805	0.0
1764.0	0.0	-2.037587935	1.279229138	0.0
1768.0	0.0	-2.040800156	1.282424472	0.0
1772.0	0.0	-2.044012131	1.285619806	0.0
1776.0	0.0	-2.047223863	1.288815141	0.0
1780.0	0.0	-2.050435356	1.292010477	0.0
1784.0	0.0	-2.053646612	1.295205813	0.0
1788.0	0.0	-2.056857636	1.298401149	0.0
1792.0	0.0	-2.060068429	1.301596487	0.0
1796.0	0.0	-2.063278995	1.304791824	0.0
1800.0	0.0	-2.066489337	1.307987162	0.0
1804.0	0.0	-2.069699458	1.311182501	0.0
1808.0	0.0	-2.072909361	1.31437784	0.0
1812.0	0.0	-2.076119048	1.317573179	0.0
1816.0	0.0	-2.079328523	1.320768519	0.0
1820.0	0.0	-2.082537789	1.323963859	0.0
1824.0	0.0	-2.085746848	1.327159199	0.0
1828.0	0.0	-2.088955703	1.33035454	0.0
1832.0	0.0	-2.092164356	1.333549881	0.0
1836.0	0.0	-2.095372811	1.336745223	0.0
1840.0	0.0	-2.09858107	1.339940565	0.0
1844.0	0.0	-2.101789135	1.343135907	0.0
1848.0	0.0	-2.10499701	1.34633125	0.0
1852.0	0.0	-2.108204696	1.349526593	0.0
1856.0	0.0	-2.111412197	1.352721936	0.0
1860.0	0.0	-2.114619514	1.355917279	0.0
1864.0	0.0	-2.11782665	1.359112623	0.0
1868.0	0.0	-2.121033608	1.362307967	0.0
1872.0	0.0	-2.124240389	1.365503311	0.0
1876.0	0.0	-2.127446997	1.368698655	0.0
1880.0	0.0	-2.130653433	1.371894	0.0
1884.0	0.0	-2.1338597	1.375089345	0.0
1888.0	0.0	-2.1370658	1.37828469	0.0
1892.0	0.0	-2.140271735	1.381480035	0.0
1896.0	0.0	-2.143477508	1.384675381	0.0
1900.0	0.0	-2.14668312	1.387870726	0.0
1904.0	0.0	-2.149888573	1.391066072	0.0
1908.0	0.0	-2.153093871	1.394261418	0.0
1912.0	0.0	-2.156299014	1.397456764	0.0
1916.0	0.0	-2.159504006	1.40065211	0.0
1920.0	0.0	-2.162708847	1.403847457	0.0
1924.0	0.0	-2.16591354	1.407042803	0.0
1928.0	0.0	-2.169118087	1.41023815	0.0
1932.0	0.0	-2.17232249	1.413433496	0.0
1936.0	0.0	-2.175526751	1.416628843	0.0
1940.0	0.0	-2.178730871	1.41982419	0.0
1944.0	0.0	-2.181934852	1.423019537	0.0
1948.0	0.0	-2.185138697	1.426214885	0.0
1952.0	0.0	-2.188342407	1.429410232	0.0
1956.0	0.0	-2.191545984	1.432605579	0.0
1960.0	0.0	-2.19474943	1.435800927	0.0
1964.0	0.0	-2.197952746	1.438996274	0.0
1968.0	0.0	-2.201155934	1.442191622	0.0
1972.0	0.0	-2.204358996	1.445386969	0.0
1976.0	0.0	-2.207561933	1.448582317	0.0
1980.0	0.0	-2.210764748	1.451777665	0.0
1984.0	0.0	-2.213967441	1.454973013	0.0
1988.0	0.0	-2.217170015	1.45816836	0.0
1992.0	0.0	-2.220372471	1.461363708	0.0
1996.0	0.0	-2.22357481	1.464559056	0.0
2000.0	0.0	-2.226777034	1.467754404	0.0
2004.0	0.0	-2.229979145	1.470949752	0.0
2008.0	0.0	-2.233181144	1.4741451	0.0
2012.0	0.0	-2.236383032	1.477340448	0.0
2016.0	0.0	-2.239584812	1.480535796	0.0
2020.0	0.0	-2.242786484	1.483731144	0.0
2024.0	0.0	-2.24598805	1.486926492	0.0
2028.0	0.0	-2.249189511	1.49012184	0.0
2032.0	0.0	-2.252390869	1.493317188	0.0
2036.0	0.0	-2.255592125	1.496512536	0.0
2040.0	0.0	-2.25879328	1.499707884	0.0
2044.0	0.0	-2.261994337	1.502903232	0.0
2048.0	0.0	-2.265195295	1.50609858	0.0
2052.0	0.0	-2.268396156	1.509293928	0.0
2056.0	0.0	-2.271596923	1.512489276	0.0
2060.0	0.0	-2.274797595	1.515684624	0.0
2064.0	0.0	-2.277998174	1.518879972	0.0
2068.0	0.0	-2.281198661	1.52207532	0.0
2072.0	0.0	-2.284399059	1.525270667	0.0
2076.0	0.0	-2.287599367	1.528466015	0.0
2080.0	0.0	-2.290799587	1.531661363	0.0
2084.0	0.0	-2.29399972	1.534856711	0.0
2088.0	0.0	-2.297199767	1.538052058	0.0
2092.0	0.0	-2.30039973	1.541247406	0.0
2096.0	0.0	-2.303599609	1.544442754	0.0
