# (1)t	# (2) P[4<--1](t)	# (3) P[4<--2](t)	# (4) P[4<--3](t)	# (5) P[4<--4](t)
448.0	0.0	-4.470958234e-15	1.20493687e-15	0.0
452.0	0.0	-4.536182823e-15	1.218235675e-15	0.0
456.0	0.0	-4.601311132e-15	1.231230721e-15	0.0
460.0	0.0	-4.666334377e-15	1.244004543e-15	0.0
464.0	0.0	-4.7312451870000004e-15	1.256640122e-15	0.0
468.0	0.0	-4.796037024e-15	1.26914946e-15	0.0
472.0	0.0	-4.8607028370000004e-15	1.281430996e-15	0.0
476.0	0.0	-4.9252349050000005e-15	1.2934490550000001e-15	0.0
480.0	0.0	-4.989625239e-15	1.305168215e-15	0.0
484.0	0.0	-5.053865569e-15	1.316550562e-15	0.0
488.0	0.0	-5.117948113e-15	1.327696156e-15	0.0
492.0	0.0	-5.181867158e-15	1.338781632e-15	0.0
496.0	0.0	-5.245619636e-15	1.349971789e-15	0.0
500.0	0.0	-5.309203978e-15	1.361311811e-15	0.0
504.0	0.0	-5.372618644e-15	1.372762765e-15	0.0
508.0	0.0	-5.435861538e-15	1.384259709e-15	0.0
512.0	0.0	-5.498929567e-15	1.395690201e-15	0.0
516.0	0.0	-5.561818678e-15	1.406994535e-15	0.0
520.0	0.0	-5.62452422e-15	1.418136369e-15	0.0
524.0	0.0	-5.687041054e-15	1.42905588e-15	0.0
528.0	0.0	-5.749363362e-15	1.439685531e-15	0.0
532.0	0.0	-5.811484569e-15	1.44997128e-15	0.0
536.0	0.0	-5.87339763e-15	1.459862506e-15	0.0
540.0	0.0	-5.935095148e-15	1.469326074e-15	0.0
544.0	0.0	-5.996569969e-15	1.478394412e-15	0.0
548.0	0.0	-6.05781514e-15	1.487061529e-15	0.0
552.0	0.0	-6.118823972e-15	1.495347331e-15	0.0
556.0	0.0	-6.179590399e-15	1.503275973e-15	0.0
560.0	0.0	-6.24010894e-15	1.510896009e-15	0.0
564.0	0.0	-6.300375414e-15	1.518341697e-15	0.0
568.0	0.0	-6.360386276e-15	1.5255687720000001e-15	0.0
572.0	0.0	-6.420137552e-15	1.5325213120000001e-15	0.0
576.0	0.0	-6.479625231e-15	1.5392212830000001e-15	0.0
580.0	0.0	-6.538845493e-15	1.5456932e-15	0.0
584.0	0.0	-6.597794737e-15	1.551917804e-15	0.0
588.0	0.0	-6.6564688210000004e-15	1.5577852570000001e-15	0.0
592.0	0.0	-6.714863295e-15	1.563357457e-15	0.0
596.0	0.0	-6.772975071e-15	1.568768714e-15	0.0
600.0	0.0	-6.830802404e-15	1.574077616e-15	0.0
604.0	0.0	-6.8883439930000005e-15	1.579270692e-15	0.0
608.0	0.0	-6.945598176e-15	1.5842746080000001e-15	0.0
612.0	0.0	-7.002562446e-15	1.589038382e-15	0.0
616.0	0.0	-7.059233336e-15	1.593489384e-15	0.0
620.0	0.0	-7.115606309e-15	1.597511444e-15	0.0
624.0	0.0	-7.171675791e-15	1.6010299650000001e-15	0.0
628.0	0.0	-7.227436319000001e-15	1.60411553e-15	0.0
632.0	0.0	-7.282883868e-15	1.606889638e-15	0.0
636.0	0.0	-7.338015916e-15	1.609445586e-15	0.0
640.0	0.0	-7.392830433e-15	1.611757886e-15	0.0
644.0	0.0	-7.447325e-15	1.613792958e-15	0.0
648.0	0.0	-7.501496997e-15	1.615529973e-15	0.0
652.0	0.0	-7.555344159e-15	1.617009186e-15	0.0
656.0	0.0	-7.608865154e-15	1.618329478e-15	0.0
660.0	0.0	-7.6620587e-15	1.619409065e-15	0.0
664.0	0.0	-7.714922113e-15	1.620114841e-15	0.0
668.0	0.0	-7.767451318e-15	1.620359339e-15	0.0
672.0	0.0	-7.819642048e-15	1.620168647e-15	0.0
676.0	0.0	-7.871490926e-15	1.619617118e-15	0.0
680.0	0.0	-7.922995634000001e-15	1.618797601e-15	0.0
684.0	0.0	-7.974155465e-15	1.617872688e-15	0.0
688.0	0.0	-8.024971536e-15	1.616926732e-15	0.0
692.0	0.0	-8.075445139e-15	1.61589199e-15	0.0
696.0	0.0	-8.125576471e-15	1.614675527e-15	0.0
700.0	0.0	-8.175365045e-15	1.6132564380000001e-15	0.0
704.0	0.0	-8.22480967e-15	1.611543337e-15	0.0
708.0	0.0	-8.273907863000001e-15	1.609422716e-15	0.0
712.0	0.0	-8.322656358e-15	1.606887176e-15	0.0
716.0	0.0	-8.371052245e-15	1.603983429e-15	0.0
720.0	0.0	-8.419092922e-15	1.600708668e-15	0.0
724.0	0.0	-8.466775943e-15	1.597067083e-15	0.0
728.0	0.0	-8.514098828e-15	1.593023486e-15	0.0
732.0	0.0	-8.561058951e-15	1.588580854e-15	0.0
736.0	0.0	-8.607654364e-15	1.583868861e-15	0.0
740.0	0.0	-8.653884131e-15	1.578882135e-15	0.0
744.0	0.0	-8.699747259e-15	1.573580382e-15	0.0
748.0	0.0	-8.745242272e-15	1.567965429e-15	0.0
752.0	0.0	-8.790367397e-15	1.561981657e-15	0.0
756.0	0.0	-8.835120738e-15	1.555648273e-15	0.0
760.0	0.0	-8.879501038e-15	1.5490134870000001e-15	0.0
764.0	0.0	-8.923507477000001e-15	1.542102023e-15	0.0
768.0	0.0	-8.967139575e-15	1.5349596620000001e-15	0.0
772.0	0.0	-9.010397137e-15	1.527559667e-15	0.0
776.0	0.0	-9.053280057000001e-15	1.519923058e-15	0.0
780.0	0.0	-9.095788507e-15	1.512072874e-15	0.0
784.0	0.0	-9.137923009e-15	1.5040314340000001e-15	0.0
788.0	0.0	-9.179684375000001e-15	1.4958163410000001e-15	0.0
792.0	0.0	-9.221073274e-15	1.487394844e-15	0.0
796.0	0.0	-9.262090046000001e-15	1.478753493e-15	0.0
800.0	0.0	-9.302734897e-15	1.469878693e-15	0.0
804.0	0.0	-9.343007522e-15	1.460688689e-15	0.0
808.0	0.0	-9.382906109e-15	1.451042605e-15	0.0
812.0	0.0	-9.422427407e-15	1.440861555e-15	0.0
816.0	0.0	-9.461567854e-15	1.430175365e-15	0.0
820.0	0.0	-9.50032498e-15	1.41910902e-15	0.0
824.0	0.0	-9.53869814e-15	1.407791943e-15	0.0
828.0	0.0	-9.5766874e-15	1.396197894e-15	0.0
832.0	0.0	-9.614292503e-15	1.384300326e-15	0.0
836.0	0.0	-9.651512903000001e-15	1.372080751e-15	0.0
840.0	0.0	-9.68834749e-15	1.359482738e-15	0.0
844.0	0.0	-9.724795004e-15	1.346526472e-15	0.0
848.0	0.0	-9.760854659e-15	1.333236348e-15	0.0
852.0	0.0	-9.796525748e-15	1.319610379e-15	0.0
856.0	0.0	-9.83180717e-15	1.305589707e-15	0.0
860.0	0.0	-9.866697426e-15	1.29117115e-15	0.0
864.0	0.0	-9.90119508e-15	1.276351672e-15	0.0
868.0	0.0	-9.935298633e-15	1.2611180240000001e-15	0.0
872.0	0.0	-9.969006795e-15	1.245521948e-15	0.0
876.0	0.0	-1.000231859e-14	1.229543882e-15	0.0
880.0	0.0	-1.003523234e-14	1.213083844e-15	0.0
884.0	0.0	-1.006774554e-14	1.196119338e-15	0.0
888.0	0.0	-1.0099856210000001e-14	1.178742475e-15	0.0
892.0	0.0	-1.0131563630000001e-14	1.161048329e-15	0.0
896.0	0.0	-1.016286817e-14	1.143130547e-15	0.0
900.0	0.0	-1.0193771430000001e-14	1.12502087e-15	0.0
904.0	0.0	-1.0224275170000001e-14	1.106737757e-15	0.0
908.0	0.0	-1.025438154e-14	1.088340173e-15	0.0
912.0	0.0	-1.0284092740000001e-14	1.069769621e-15	0.0
916.0	0.0	-1.031341009e-14	1.050954429e-15	0.0
920.0	0.0	-1.0342334900000001e-14	1.03193389e-15	0.0
924.0	0.0	-1.037086901e-14	1.012777495e-15	0.0
928.0	0.0	-1.0399014370000001e-14	9.934210486e-16	0.0
932.0	0.0	-1.042677119e-14	9.736615194999999e-16	0.0
936.0	0.0	-1.045413744e-14	9.533848044999999e-16	0.0
940.0	0.0	-1.048111059e-14	9.326293048e-16	0.0
944.0	0.0	-1.050768906e-14	9.114981053e-16	0.0
948.0	0.0	-1.053387201e-14	8.899606278999999e-16	0.0
952.0	0.0	-1.0559657390000001e-14	8.678777764999999e-16	0.0
956.0	0.0	-1.058504163e-14	8.451651957999999e-16	0.0
960.0	0.0	-1.0610020540000001e-14	8.218072930999999e-16	0.0
964.0	0.0	-1.0634590390000001e-14	7.978504265999999e-16	0.0
968.0	0.0	-1.065874831e-14	7.733868422999999e-16	0.0
972.0	0.0	-1.0682492800000001e-14	7.485183756999999e-16	0.0
976.0	0.0	-1.070582313e-14	7.232446020999999e-16	0.0
980.0	0.0	-1.072873899e-14	6.976373697e-16	0.0
984.0	0.0	-1.075124106e-14	6.717646891e-16	0.0
988.0	0.0	-1.0773330000000001e-14	6.455805426e-16	0.0
992.0	0.0	-1.079500624e-14	6.190647384999999e-16	0.0
996.0	0.0	-1.0816270070000001e-14	5.922169658e-16	0.0
1000.0	0.0	-1.083712181e-14	5.650418550999999e-16	0.0
1004.0	0.0	-1.0857561830000001e-14	5.375497348e-16	0.0
1008.0	0.0	-1.0877590770000002e-14	5.097710759999999e-16	0.0
1012.0	0.0	-1.089720974e-14	4.817282874e-16	0.0
1016.0	0.0	-1.0916419560000002e-14	4.533940638999999e-16	0.0
1020.0	0.0	-1.0935220190000001e-14	4.2465553079999996e-16	0.0
1024.0	0.0	-1.0953610260000002e-14	3.953925902e-16	0.0
1028.0	0.0	-1.0971587500000001e-14	3.6560851429999995e-16	0.0
1032.0	0.0	-1.098915017e-14	3.3538610879999995e-16	0.0
1036.0	0.0	-1.1006298150000001e-14	3.0486160789999995e-16	0.0
1040.0	0.0	-1.1023032710000001e-14	2.74100259e-16	0.0
1044.0	0.0	-1.103935529e-14	2.430674243e-16	0.0
1048.0	0.0	-1.1055266820000001e-14	2.1170903439999998e-16	0.0
1052.0	0.0	-1.1070766940000001e-14	1.7990440769999997e-16	0.0
1056.0	0.0	-1.1085854650000002e-14	1.476790122e-16	0.0
1060.0	0.0	-1.110052945e-14	1.150630494e-16	0.0
1064.0	0.0	-1.1114790990000002e-14	8.207107372e-17	0.0
1068.0	0.0	-1.1128639460000001e-14	4.876592057e-17	0.0
1072.0	0.0	-1.114207576e-14	1.5177903549999998e-17	0.0
1076.0	0.0	-1.1155101450000001e-14	-1.8626846829999998e-17	0.0
1080.0	0.0	-1.11677189e-14	-5.258422732e-17	0.0
1084.0	0.0	-1.117993138e-14	-8.661708474999999e-17	0.0
1088.0	0.0	-1.1191743040000001e-14	-1.206684306e-16	0.0
1092.0	0.0	-1.1203157890000002e-14	-1.548117396e-16	0.0
1096.0	0.0	-1.121417877e-14	-1.8915991849999999e-16	0.0
1100.0	0.0	-1.1224806640000001e-14	-2.238510761e-16	0.0
1104.0	0.0	-1.1235040900000001e-14	-2.589833966e-16	0.0
1108.0	0.0	-1.1244880850000001e-14	-2.9447542919999997e-16	0.0
1112.0	0.0	-1.1254326770000001e-14	-3.3026915249999995e-16	0.0
1116.0	0.0	-1.1263378740000001e-14	-3.664598581e-16	0.0
1120.0	0.0	-1.1272035330000002e-14	-4.031874584e-16	0.0
1124.0	0.0	-1.1280294130000001e-14	-4.404505394e-16	0.0
1128.0	0.0	-1.1288152720000001e-14	-4.782596115999999e-16	0.0
1132.0	0.0	-1.1295608280000002e-14	-5.166695629e-16	0.0
1136.0	0.0	-1.1302657790000001e-14	-5.556375353e-16	0.0
1140.0	0.0	-1.1309298720000001e-14	-5.951762191e-16	0.0
1144.0	0.0	-1.1315528530000001e-14	-6.352617163e-16	0.0
1148.0	0.0	-1.132134469e-14	-6.759346317999999e-16	0.0
1152.0	0.0	-1.1326744060000002e-14	-7.172399155e-16	0.0
1156.0	0.0	-1.1331723990000001e-14	-7.590724644e-16	0.0
1160.0	0.0	-1.1336282620000001e-14	-8.014275825999999e-16	0.0
1164.0	0.0	-1.1340418400000001e-14	-8.442590406999999e-16	0.0
1168.0	0.0	-1.1344130700000001e-14	-8.874895227999999e-16	0.0
1172.0	0.0	-1.1347420110000001e-14	-9.310152059e-16	0.0
1176.0	0.0	-1.135028851e-14	-9.747325383999999e-16	0.0
1180.0	0.0	-1.1352738280000001e-14	-1.018666736e-15	0.0
1184.0	0.0	-1.1354771210000001e-14	-1.0628939920000001e-15	0.0
1188.0	0.0	-1.135638822e-14	-1.107465595e-15	0.0
1192.0	0.0	-1.1357590110000002e-14	-1.152338888e-15	0.0
1196.0	0.0	-1.1358378510000002e-14	-1.197429325e-15	0.0
1200.0	0.0	-1.1358756040000002e-14	-1.2426858690000001e-15	0.0
1204.0	0.0	-1.135872516e-14	-1.288165615e-15	0.0
1208.0	0.0	-1.13582876e-14	-1.333917117e-15	0.0
1212.0	0.0	-1.1357445360000001e-14	-1.379870452e-15	0.0
1216.0	0.0	-1.1356200570000001e-14	-1.426044513e-15	0.0
1220.0	0.0	-1.135455453e-14	-1.472522824e-15	0.0
1224.0	0.0	-1.1352508070000001e-14	-1.519316369e-15	0.0
1228.0	0.0	-1.1350062170000002e-14	-1.566396373e-15	0.0
1232.0	0.0	-1.1347217980000001e-14	-1.613773532e-15	0.0
1236.0	0.0	-1.1343975910000001e-14	-1.661545803e-15	0.0
1240.0	0.0	-1.1340334970000002e-14	-1.709811139e-15	0.0
1244.0	0.0	-1.13362929e-14	-1.7586755040000001e-15	0.0
1248.0	0.0	-1.1331845930000001e-14	-1.80825825e-15	0.0
1252.0	0.0	-1.1326989250000002e-14	-1.858582364e-15	0.0
1256.0	0.0	-1.1321718320000001e-14	-1.909605635e-15	0.0
1260.0	0.0	-1.1316029590000001e-14	-1.96126302e-15	0.0
1264.0	0.0	-1.1309920190000001e-14	-2.013515464e-15	0.0
1268.0	0.0	-1.130338708e-14	-2.066402466e-15	0.0
1272.0	0.0	-1.1296427080000001e-14	-2.11992014e-15	0.0
1276.0	0.0	-1.1289038110000001e-14	-2.173924365e-15	0.0
1280.0	0.0	-1.1281220550000001e-14	-2.228189297e-15	0.0
1284.0	0.0	-1.1272977300000001e-14	-2.282600943e-15	0.0
1288.0	0.0	-1.12643117e-14	-2.337189556e-15	0.0
1292.0	0.0	-1.125522603e-14	-2.392041307e-15	0.0
1296.0	0.0	-1.1245721520000001e-14	-2.447236876e-15	0.0
1300.0	0.0	-1.123579889e-14	-2.502772354e-15	0.0
1304.0	0.0	-1.122545862e-14	-2.558682448e-15	0.0
1308.0	0.0	-1.1214700910000001e-14	-2.614967064e-15	0.0
1312.0	0.0	-1.1203526430000001e-14	-2.671581769e-15	0.0
1316.0	0.0	-1.1191935950000001e-14	-2.728569369e-15	0.0
1320.0	0.0	-1.1179929340000001e-14	-2.785977699e-15	0.0
1324.0	0.0	-1.116750669e-14	-2.843735401e-15	0.0
1328.0	0.0	-1.115466917e-14	-2.901764544e-15	0.0
1332.0	0.0	-1.114141838e-14	-2.960072199e-15	0.0
1336.0	0.0	-1.112775568e-14	-3.0186899640000002e-15	0.0
1340.0	0.0	-1.1113681900000001e-14	-3.077657414e-15	0.0
1344.0	0.0	-1.109919773e-14	-3.136971485e-15	0.0
1348.0	0.0	-1.1084303500000002e-14	-3.196662482e-15	0.0
1352.0	0.0	-1.106899987e-14	-3.256647363e-15	0.0
1356.0	0.0	-1.105328838e-14	-3.316887519e-15	0.0
1360.0	0.0	-1.1037170330000001e-14	-3.3774688250000002e-15	0.0
1364.0	0.0	-1.102064634e-14	-3.438411771e-15	0.0
1368.0	0.0	-1.100371644e-14	-3.499747981e-15	0.0
1372.0	0.0	-1.098638078e-14	-3.561431824e-15	0.0
1376.0	0.0	-1.0968640030000001e-14	-3.623469797e-15	0.0
1380.0	0.0	-1.0950494320000001e-14	-3.685910991e-15	0.0
1384.0	0.0	-1.0931943350000001e-14	-3.748760093e-15	0.0
1388.0	0.0	-1.0912985820000001e-14	-3.812159616e-15	0.0
1392.0	0.0	-1.0893619000000001e-14	-3.876194596e-15	0.0
1396.0	0.0	-1.0873839580000002e-14	-3.940887111e-15	0.0
1400.0	0.0	-1.0853643710000001e-14	-4.006287143e-15	0.0
1404.0	0.0	-1.083302807e-14	-4.072286805e-15	0.0
1408.0	0.0	-1.0811990850000001e-14	-4.138780824e-15	0.0
1412.0	0.0	-1.0790531580000001e-14	-4.205676208e-15	0.0
1416.0	0.0	-1.0768651180000001e-14	-4.272851962e-15	0.0
1420.0	0.0	-1.074635141e-14	-4.34028926e-15	0.0
1424.0	0.0	-1.0723633550000001e-14	-4.408084157e-15	0.0
1428.0	0.0	-1.0700497440000001e-14	-4.476330127e-15	0.0
1432.0	0.0	-1.0676941950000002e-14	-4.545100276e-15	0.0
1436.0	0.0	-1.0652965880000002e-14	-4.614362703e-15	0.0
1440.0	0.0	-1.0628569140000002e-14	-4.683957914e-15	0.0
1444.0	0.0	-1.0603753010000001e-14	-4.753831918e-15	0.0
1448.0	0.0	-1.057851913e-14	-4.823996794e-15	0.0
1452.0	0.0	-1.0552868850000001e-14	-4.8944694260000005e-15	0.0
1456.0	0.0	-1.0526803160000002e-14	-4.965295146e-15	0.0
1460.0	0.0	-1.0500322980000001e-14	-5.036441643e-15	0.0
1464.0	0.0	-1.0473430050000001e-14	-5.107792348e-15	0.0
1468.0	0.0	-1.044612661e-14	-5.179418295e-15	0.0
1472.0	0.0	-1.0418413350000001e-14	-5.251473982e-15	0.0
1476.0	0.0	-1.039028953e-14	-5.324009752e-15	0.0
1480.0	0.0	-1.0361754250000001e-14	-5.396993744e-15	0.0
1484.0	0.0	-1.0332806760000001e-14	-5.470427606e-15	0.0
1488.0	0.0	-1.030344583e-14	-5.544399993e-15	0.0
1492.0	0.0	-1.027366946e-14	-5.618945615e-15	0.0
1496.0	0.0	-1.0243475990000001e-14	-5.693974216e-15	0.0
1500.0	0.0	-1.0212864790000002e-14	-5.769428691e-15	0.0
1504.0	0.0	-1.0181835190000001e-14	-5.845378123e-15	0.0
1508.0	0.0	-1.0150386340000001e-14	-5.921759947e-15	0.0
1512.0	0.0	-1.011851888e-14	-5.9984243810000005e-15	0.0
1516.0	0.0	-1.008623476e-14	-6.0753322000000004e-15	0.0
1520.0	0.0	-1.0053536050000001e-14	-6.1525046900000004e-15	0.0
1524.0	0.0	-1.002042462e-14	-6.229935875e-15	0.0
1528.0	0.0	-9.986902129e-15	-6.307654866e-15	0.0
1532.0	0.0	-9.952970003e-15	-6.385694533e-15	0.0
1536.0	0.0	-9.918629184e-15	-6.464083664e-15	0.0
1540.0	0.0	-9.883879694e-15	-6.542898489e-15	0.0
1544.0	0.0	-9.848720911e-15	-6.6221678200000005e-15	0.0
1548.0	0.0	-9.813152118e-15	-6.7019043230000005e-15	0.0
1552.0	0.0	-9.7771719e-15	-6.782189285e-15	0.0
1556.0	0.0	-9.740777769e-15	-6.863093051e-15	0.0
1560.0	0.0	-9.703966741e-15	-6.944631969e-15	0.0
1564.0	0.0	-9.666736141e-15	-7.026769089e-15	0.0
1568.0	0.0	-9.629084243e-15	-7.109390546e-15	0.0
1572.0	0.0	-9.59101066e-15	-7.192400744e-15	0.0
1576.0	0.0	-9.552516097e-15	-7.275741396e-15	0.0
1580.0	0.0	-9.513601826e-15	-7.359383228e-15	0.0
1584.0	0.0	-9.474269270000001e-15	-7.443320296e-15	0.0
1588.0	0.0	-9.434519836e-15	-7.527590259e-15	0.0
1592.0	0.0	-9.394354433e-15	-7.612221315e-15	0.0
1596.0	0.0	-9.353774006e-15	-7.69715847e-15	0.0
1600.0	0.0	-9.312780124e-15	-7.782364681e-15	0.0
1604.0	0.0	-9.271373833e-15	-7.867953068e-15	0.0
1608.0	0.0	-9.229554699e-15	-7.954049679e-15	0.0
1612.0	0.0	-9.187321322e-15	-8.040646092e-15	0.0
1616.0	0.0	-9.144672713000001e-15	-8.127684044000001e-15	0.0
1620.0	0.0	-9.101609052e-15	-8.215090744e-15	0.0
1624.0	0.0	-9.058131395000001e-15	-8.30279352e-15	0.0
1628.0	0.0	-9.014240613e-15	-8.390864526e-15	0.0
1632.0	0.0	-8.969936852e-15	-8.479364612e-15	0.0
1636.0	0.0	-8.925220005e-15	-8.568285885e-15	0.0
1640.0	0.0	-8.8800902e-15	-8.657575661e-15	0.0
1644.0	0.0	-8.834548436e-15	-8.747149926e-15	0.0
1648.0	0.0	-8.788595971e-15	-8.837065904e-15	0.0
1652.0	0.0	-8.742232869e-15	-8.927436423e-15	0.0
1656.0	0.0	-8.695458362e-15	-9.01827775e-15	0.0
1660.0	0.0	-8.648272325e-15	-9.109473031e-15	0.0
