0.0	0.09394646093	0.0
4.0	0.08349326192	0.02574256048
8.0	0.05779721242	0.04887745766
12.0	0.02579937166	0.06243101601
16.0	-0.00625890028	0.06232430914
20.0	-0.03271901238	0.04945485253
24.0	-0.04921429103	0.02805928024
28.0	-0.05354665757	0.003605685946
32.0	-0.0465219072	-0.01861339316
36.0	-0.03127271724	-0.03425955867
40.0	-0.01208665851	-0.04098137068
44.0	0.006597888376	-0.03866025554
48.0	0.02111845704	-0.02911558052
52.0	0.02923075869	-0.01537192877
56.0	0.03033957506	-0.000823519075
60.0	0.02533765906	0.01155249964
64.0	0.01618556488	0.01972427165
68.0	0.005328800451	0.02283146701
72.0	-0.004873346428	0.021141281
76.0	-0.0125942696	0.01578306118
80.0	-0.01680880294	0.008371007919
84.0	-0.0173497678	0.0006140365222
88.0	-0.0147757725	-0.00602294089
92.0	-0.01012191012	-0.01055361827
96.0	-0.004601815706	-0.01256528938
100.0	0.0006634556219	-0.01219276972
104.0	0.004825503932	-0.009983369013
108.0	0.007405660668	-0.006693994517
112.0	0.008317440659	-0.003100722018
116.0	0.007796508129	0.0001296287295
120.0	0.006263203928	0.002539040309
124.0	0.004201937066	0.003930524861
128.0	0.002072111415	0.004349000777
132.0	0.0002443495561	0.003999554764
136.0	-0.001052758796	0.003154281917
140.0	-0.001751861646	0.002085251338
144.0	-0.001924040849	0.001028640111
148.0	-0.001717010912	0.0001622221871
152.0	-0.001295026554	-0.000417880266
156.0	-0.0008045857283	-0.000701063693
160.0	-0.0003575812261	-0.0007400978605
164.0	-2.200629783e-5	-0.0006188539361
168.0	0.0001773307106	-0.0004244878136
172.0	0.0002504691087	-0.0002269918134
176.0	0.0002307681379	-7.04148369e-5
180.0	0.000160184679	2.622889118e-5
184.0	7.593241039e-5	6.475365822e-5
188.0	4.394207705e-6	6.137415011e-5
192.0	-3.999167695e-5	3.657746242e-5
196.0	-5.531325574e-5	7.476894026e-6
200.0	-4.869302635e-5	-1.42083037e-5
204.0	-3.039380042e-5	-2.333229696e-5
208.0	-1.02432374e-5	-2.087239234e-5
212.0	4.681636582e-6	-1.12843734e-5
216.0	1.129153198e-5	6.627972516e-8
220.0	1.039369158e-5	8.587508389e-6
224.0	4.831002115e-6	1.149686836e-5
228.0	-1.82485941e-6	8.231322531e-6
232.0	-6.820245063e-6	2.695250255e-7
236.0	-8.53270271e-6	-9.233401161e-6
240.0	-6.351122408e-6	-1.690800605e-5
244.0	-4.974413692e-7	-2.050315204e-5
248.0	7.955782623e-6	-1.942435086e-5
252.0	1.747955872e-5	-1.459051147e-5
256.0	2.613996653e-5	-8.459246464e-6
260.0	3.086587587e-5	-3.623481578e-6
264.0	2.871638599e-5	4.284274187e-7
268.0	2.164904915e-5	6.107437451e-6
272.0	1.413988462e-5	1.20903767e-5
276.0	7.665842375e-6	1.562566773e-5
280.0	1.87846892e-6	1.625066919e-5
284.0	-3.040038968e-6	1.52297557e-5
288.0	-6.156444205e-6	1.368710472e-5
292.0	-6.818271667e-6	1.178556096e-5
296.0	-5.475882286e-6	9.091370228e-6
300.0	-3.666311862e-6	5.644928329e-6
304.0	-2.606689302e-6	2.557312628e-6
308.0	-2.20555356e-6	7.837405615e-7
312.0	-1.950369688e-6	2.627793609e-7
316.0	-1.629784971e-6	4.469864346e-7
320.0	-1.276448988e-6	8.341767142e-7
324.0	-9.796542647e-7	1.122408753e-6
328.0	-7.973091785e-7	1.195220012e-6
332.0	-7.317755054e-7	1.070649375e-6
336.0	-7.361190805e-7	8.260684398e-7
340.0	-7.534670816e-7	5.429126019e-7
344.0	-7.405786315e-7	2.815683821e-7
348.0	-6.86615483e-7	7.191803689e-8
352.0	-6.060443797e-7	-6.815631987e-8
356.0	-5.132384819e-7	-1.3258192e-7
360.0	-4.150571757e-7	-1.302160625e-7
364.0	-3.092029492e-7	-8.549469875e-8
368.0	-1.981425076e-7	-3.534216137e-8
372.0	-9.763540671e-8	-6.248209384e-9
376.0	-2.151745614e-8	-1.957364191e-9
380.0	2.70761908e-8	-1.42396378e-8
384.0	5.152558507e-8	-3.239116484e-8
388.0	5.790052483e-8	-4.68986441e-8
392.0	5.337417844e-8	-5.213542158e-8
396.0	4.403135289e-8	-4.77135158e-8
400.0	3.346630428e-8	-3.673181909e-8
404.0	2.333360402e-8	-2.325944481e-8
408.0	1.452999582e-8	-1.076362526e-8
412.0	7.759483628e-9	-1.62899893e-9
416.0	3.293880208e-9	3.039842231e-9
420.0	8.28770598e-10	3.672538278e-9
424.0	-1.006315199e-10	1.928342054e-9
428.0	1.608911647e-10	-3.075005236e-10
432.0	1.203043551e-9	-1.736839474e-9
436.0	2.461617301e-9	-1.914711216e-9
440.0	3.28822547e-9	-9.588496265e-10
444.0	3.265239806e-9	6.402182204e-10
448.0	2.316541742e-9	2.202085771e-9
452.0	6.942705504e-10	3.149317094e-9
456.0	-1.074591218e-9	3.167502826e-9
460.0	-2.503085812e-9	2.247284925e-9
464.0	-3.200115312e-9	6.811437481e-10
468.0	-3.003674102e-9	-1.049046717e-9
472.0	-2.001658302e-9	-2.446005936e-9
476.0	-4.976336652e-10	-3.133451681e-9
480.0	1.101155259e-9	-2.966943422e-9
484.0	2.372389492e-9	-2.038523361e-9
488.0	3.01536332e-9	-6.175310548e-10
492.0	2.902915561e-9	9.111886398e-10
496.0	2.095770243e-9	2.176657623e-9
500.0	8.236888624e-10	2.895379808e-9
