# (1)t	# (2) d/dt P[7<--1](t)	# (3) d/dt P[7<--2](t)	# (4) d/dt P[7<--3](t)	# (5) d/dt P[7<--4](t)	# (6) d/dt P[7<--5](t)	# (7) d/dt P[7<--6](t)	# (8) d/dt P[7<--7](t)
208.0	2.672626285e-6	-2.871388418e-7	-3.188817801e-7	9.226834977e-7	-1.91919302e-8	-5.040647447e-7	0.0
209.0	2.663777496e-6	-2.876128798e-7	-3.17883344e-7	9.256810808e-7	-1.934255977e-8	-5.010105385e-7	0.0
210.0	2.65518762e-6	-2.879726381e-7	-3.168419733e-7	9.285858127e-7	-1.948281049e-8	-4.979597104e-7	0.0
211.0	2.646859344e-6	-2.882203087e-7	-3.157596323e-7	9.313993023e-7	-1.961263529e-8	-4.949113384e-7	0.0
212.0	2.638794852e-6	-2.883582424e-7	-3.146383205e-7	9.341229507e-7	-1.973200382e-8	-4.918648402e-7	0.0
213.0	2.630995833e-6	-2.883889384e-7	-3.134800688e-7	9.3675795e-7	-1.984090212e-8	-4.888199683e-7	0.0
214.0	2.62346349e-6	-2.883150352e-7	-3.122869353e-7	9.39305285e-7	-1.99393323e-8	-4.857768021e-7	0.0
215.0	2.616198551e-6	-2.881393007e-7	-3.110610024e-7	9.417657369e-7	-2.00273122e-8	-4.827357378e-7	0.0
216.0	2.609201277e-6	-2.878646226e-7	-3.098043718e-7	9.441398886e-7	-2.010487504e-8	-4.796974767e-7	0.0
217.0	2.602471475e-6	-2.874939987e-7	-3.085191615e-7	9.464281324e-7	-2.017206912e-8	-4.766630102e-7	0.0
218.0	2.596008505e-6	-2.870305277e-7	-3.072075013e-7	9.486306792e-7	-2.022895744e-8	-4.736336045e-7	0.0
219.0	2.589811298e-6	-2.864773997e-7	-3.058715293e-7	9.507475689e-7	-2.027561736e-8	-4.706107826e-7	0.0
220.0	2.583878361e-6	-2.858378868e-7	-3.045133875e-7	9.527786827e-7	-2.031214028e-8	-4.675963055e-7	0.0
221.0	2.578207795e-6	-2.851153344e-7	-3.031352179e-7	9.547237557e-7	-2.033863122e-8	-4.645921522e-7	0.0
222.0	2.572797305e-6	-2.843131516e-7	-3.01739159e-7	9.565823914e-7	-2.035520853e-8	-4.616004985e-7	0.0
223.0	2.567644213e-6	-2.83434803e-7	-3.003273412e-7	9.583540762e-7	-2.036200346e-8	-4.586236955e-7	0.0
224.0	2.562745472e-6	-2.824837998e-7	-2.989018834e-7	9.600381953e-7	-2.035915982e-8	-4.556642467e-7	0.0
225.0	2.558097682e-6	-2.814636915e-7	-2.974648887e-7	9.616340483e-7	-2.034683355e-8	-4.527247859e-7	0.0
226.0	2.5536971e-6	-2.803780574e-7	-2.96018441e-7	9.631408654e-7	-2.032519241e-8	-4.498080539e-7	0.0
227.0	2.549539659e-6	-2.792304991e-7	-2.945646009e-7	9.645578244e-7	-2.029441547e-8	-4.469168756e-7	0.0
228.0	2.545620977e-6	-2.780246323e-7	-2.931054022e-7	9.658840667e-7	-2.025469281e-8	-4.44054137e-7	0.0
229.0	2.541936379e-6	-2.767640794e-7	-2.916428481e-7	9.671187138e-7	-2.0206225e-8	-4.412227632e-7	0.0
230.0	2.538480905e-6	-2.754524623e-7	-2.901789078e-7	9.682608834e-7	-2.014922277e-8	-4.384256957e-7	0.0
231.0	2.535249329e-6	-2.74093395e-7	-2.887155131e-7	9.693097056e-7	-2.008390649e-8	-4.356658712e-7	0.0
232.0	2.532236174e-6	-2.726904773e-7	-2.87254555e-7	9.702643377e-7	-2.001050577e-8	-4.329462006e-7	0.0
233.0	2.529435726e-6	-2.71247288e-7	-2.857978806e-7	9.711239795e-7	-1.992925899e-8	-4.30269549e-7	0.0
234.0	2.52684205e-6	-2.697673785e-7	-2.843472898e-7	9.718878871e-7	-1.984041287e-8	-4.276387166e-7	0.0
235.0	2.524449007e-6	-2.682542668e-7	-2.829045327e-7	9.72555387e-7	-1.974422193e-8	-4.250564205e-7	0.0
236.0	2.522250267e-6	-2.667114321e-7	-2.814713068e-7	9.73125888e-7	-1.964094808e-8	-4.225252775e-7	0.0
237.0	2.520239326e-6	-2.65142309e-7	-2.800492541e-7	9.735988937e-7	-1.95308601e-8	-4.200477885e-7	0.0
238.0	2.518409519e-6	-2.63550282e-7	-2.786399589e-7	9.739740132e-7	-1.941423312e-8	-4.176263232e-7	0.0
239.0	2.51675404e-6	-2.619386814e-7	-2.772449454e-7	9.742509712e-7	-1.929134819e-8	-4.15263107e-7	0.0
240.0	2.515265953e-6	-2.603107777e-7	-2.758656759e-7	9.744296172e-7	-1.916249169e-8	-4.129602088e-7	0.0
241.0	2.513938208e-6	-2.586697779e-7	-2.745035482e-7	9.745099333e-7	-1.902795486e-8	-4.107195296e-7	0.0
242.0	2.512763657e-6	-2.570188208e-7	-2.731598946e-7	9.744920415e-7	-1.88880333e-8	-4.085427935e-7	0.0
243.0	2.511735069e-6	-2.553609737e-7	-2.7183598e-7	9.743762097e-7	-1.874302637e-8	-4.06431539e-7	0.0
244.0	2.510845142e-6	-2.536992281e-7	-2.705330005e-7	9.741628567e-7	-1.859323678e-8	-4.043871122e-7	0.0
245.0	2.510086522e-6	-2.52036497e-7	-2.692520825e-7	9.738525564e-7	-1.843896993e-8	-4.024106611e-7	0.0
246.0	2.509451811e-6	-2.503756114e-7	-2.679942814e-7	9.734460404e-7	-1.828053349e-8	-4.005031314e-7	0.0
247.0	2.508933587e-6	-2.487193175e-7	-2.667605811e-7	9.729442004e-7	-1.811823682e-8	-3.986652635e-7	0.0
248.0	2.508524413e-6	-2.470702745e-7	-2.655518934e-7	9.723480891e-7	-1.795239043e-8	-3.968975903e-7	0.0
249.0	2.508216855e-6	-2.454310515e-7	-2.643690572e-7	9.716589201e-7	-1.778330548e-8	-3.952004373e-7	0.0
250.0	2.50800349e-6	-2.438041262e-7	-2.632128392e-7	9.708780675e-7	-1.761129324e-8	-3.935739225e-7	0.0
251.0	2.507876921e-6	-2.421918824e-7	-2.62083933e-7	9.700070639e-7	-1.743666458e-8	-3.920179587e-7	0.0
252.0	2.50782979e-6	-2.405966087e-7	-2.609829597e-7	9.690475978e-7	-1.725972942e-8	-3.905322557e-7	0.0
253.0	2.507854791e-6	-2.390204971e-7	-2.599104683e-7	9.680015107e-7	-1.708079626e-8	-3.891163245e-7	0.0
254.0	2.507944677e-6	-2.374656414e-7	-2.588669361e-7	9.668707925e-7	-1.690017167e-8	-3.877694822e-7	0.0
255.0	2.508092276e-6	-2.35934037e-7	-2.578527697e-7	9.656575769e-7	-1.671815977e-8	-3.86490857e-7	0.0
256.0	2.508290502e-6	-2.344275793e-7	-2.568683055e-7	9.643641361e-7	-1.653506174e-8	-3.852793953e-7	0.0
257.0	2.508532361e-6	-2.329480635e-7	-2.559138109e-7	9.629928745e-7	-1.635117539e-8	-3.841338686e-7	0.0
258.0	2.508810964e-6	-2.314971845e-7	-2.549894856e-7	9.615463223e-7	-1.616679464e-8	-3.830528815e-7	0.0
259.0	2.509119538e-6	-2.300765361e-7	-2.54095463e-7	9.600271282e-7	-1.598220909e-8	-3.820348802e-7	0.0
260.0	2.509451433e-6	-2.286876117e-7	-2.532318112e-7	9.58438052e-7	-1.579770361e-8	-3.810781617e-7	0.0
261.0	2.509800132e-6	-2.273318039e-7	-2.523985354e-7	9.567819564e-7	-1.561355784e-8	-3.801808833e-7	0.0
262.0	2.510159256e-6	-2.260104053e-7	-2.515955788e-7	9.550617989e-7	-1.543004584e-8	-3.793410725e-7	0.0
263.0	2.510522579e-6	-2.247246086e-7	-2.508228251e-7	9.532806229e-7	-1.524743568e-8	-3.785566376e-7	0.0
264.0	2.510884029e-6	-2.234755079e-7	-2.500801e-7	9.514415494e-7	-1.506598902e-8	-3.778253781e-7	0.0
265.0	2.511237695e-6	-2.222640988e-7	-2.493671736e-7	9.495477671e-7	-1.488596083e-8	-3.771449955e-7	0.0
266.0	2.511577839e-6	-2.2109128e-7	-2.486837622e-7	9.476025239e-7	-1.470759895e-8	-3.765131046e-7	0.0
267.0	2.511898898e-6	-2.199578541e-7	-2.480295306e-7	9.456091174e-7	-1.453114382e-8	-3.75927244e-7	0.0
268.0	2.512195488e-6	-2.188645291e-7	-2.474040945e-7	9.435708852e-7	-1.435682818e-8	-3.75384888e-7	0.0
269.0	2.512462415e-6	-2.178119196e-7	-2.468070227e-7	9.41491196e-7	-1.418487673e-8	-3.748834569e-7	0.0
270.0	2.512694672e-6	-2.168005484e-7	-2.462378396e-7	9.3937344e-7	-1.401550591e-8	-3.744203283e-7	0.0
271.0	2.512887452e-6	-2.15830848e-7	-2.456960275e-7	9.372210198e-7	-1.384892363e-8	-3.73992848e-7	0.0
272.0	2.513036143e-6	-2.149031627e-7	-2.451810288e-7	9.350373409e-7	-1.368532903e-8	-3.735983408e-7	0.0
273.0	2.513136339e-6	-2.1401775e-7	-2.446922491e-7	9.32825803e-7	-1.352491232e-8	-3.732341205e-7	0.0
274.0	2.513183837e-6	-2.131747831e-7	-2.442290592e-7	9.305897912e-7	-1.336785453e-8	-3.728975003e-7	0.0
275.0	2.513174643e-6	-2.123743523e-7	-2.437907977e-7	9.283326671e-7	-1.321432739e-8	-3.725858029e-7	0.0
276.0	2.513104972e-6	-2.116164675e-7	-2.433767734e-7	9.260577608e-7	-1.306449317e-8	-3.722963694e-7	0.0
277.0	2.512971253e-6	-2.109010605e-7	-2.42986268e-7	9.237683622e-7	-1.291850456e-8	-3.720265691e-7	0.0
278.0	2.512770124e-6	-2.102279871e-7	-2.426185385e-7	9.21467714e-7	-1.277650456e-8	-3.717738077e-7	0.0
279.0	2.512498439e-6	-2.095970292e-7	-2.422728194e-7	9.191590034e-7	-1.263862642e-8	-3.715355357e-7	0.0
280.0	2.512153266e-6	-2.090078979e-7	-2.419483255e-7	9.168453557e-7	-1.250499355e-8	-3.713092564e-7	0.0
281.0	2.511731885e-6	-2.084602353e-7	-2.416442539e-7	9.145298266e-7	-1.237571952e-8	-3.710925329e-7	0.0
282.0	2.511231792e-6	-2.079536173e-7	-2.413597868e-7	9.122153967e-7	-1.2250908e-8	-3.708829954e-7	0.0
283.0	2.510650694e-6	-2.07487556e-7	-2.410940933e-7	9.099049648e-7	-1.213065279e-8	-3.70678347e-7	0.0
284.0	2.509986508e-6	-2.070615028e-7	-2.408463319e-7	9.076013426e-7	-1.201503784e-8	-3.7047637e-7	0.0
285.0	2.509237366e-6	-2.066748503e-7	-2.406156527e-7	9.053072491e-7	-1.190413726e-8	-3.702749308e-7	0.0
286.0	2.508401602e-6	-2.063269354e-7	-2.404011994e-7	9.030253062e-7	-1.179801541e-8	-3.70071985e-7	0.0
287.0	2.50747776e-6	-2.060170421e-7	-2.402021117e-7	9.00758034e-7	-1.1696727e-8	-3.698655813e-7	0.0
288.0	2.506464588e-6	-2.057444039e-7	-2.400175267e-7	8.985078467e-7	-1.160031711e-8	-3.696538656e-7	0.0
289.0	2.505361031e-6	-2.055082066e-7	-2.398465815e-7	8.962770494e-7	-1.150882137e-8	-3.694350838e-7	0.0
290.0	2.504166235e-6	-2.053075911e-7	-2.396884147e-7	8.940678346e-7	-1.142226607e-8	-3.692075848e-7	0.0
291.0	2.502879538e-6	-2.051416562e-7	-2.395421681e-7	8.918822798e-7	-1.13406683e-8	-3.689698222e-7	0.0
292.0	2.501500472e-6	-2.050094612e-7	-2.394069888e-7	8.897223447e-7	-1.126403611e-8	-3.687203567e-7	0.0
293.0	2.500028751e-6	-2.049100286e-7	-2.392820305e-7	8.875898698e-7	-1.119236869e-8	-3.684578564e-7	0.0
294.0	2.498464275e-6	-2.04842347e-7	-2.391664552e-7	8.854865747e-7	-1.112565657e-8	-3.681810983e-7	0.0
295.0	2.496807122e-6	-2.048053738e-7	-2.390594347e-7	8.83414057e-7	-1.10638818e-8	-3.678889679e-7	0.0
296.0	2.495057541e-6	-2.047980375e-7	-2.389601518e-7	8.813737916e-7	-1.100701819e-8	-3.675804595e-7	0.0
297.0	2.493215953e-6	-2.048192409e-7	-2.388678022e-7	8.793671303e-7	-1.095503149e-8	-3.672546752e-7	0.0
298.0	2.491282941e-6	-2.048678635e-7	-2.38781595e-7	8.773953021e-7	-1.090787972e-8	-3.669108242e-7	0.0
299.0	2.489259246e-6	-2.049427641e-7	-2.387007544e-7	8.754594133e-7	-1.08655133e-8	-3.665482211e-7	0.0
300.0	2.487145766e-6	-2.050427834e-7	-2.386245206e-7	8.735604484e-7	-1.082787542e-8	-3.661662844e-7	0.0
301.0	2.484943542e-6	-2.051667465e-7	-2.38552151e-7	8.716992714e-7	-1.079490221e-8	-3.657645344e-7	0.0
302.0	2.482653761e-6	-2.053134655e-7	-2.384829207e-7	8.698766265e-7	-1.07665231e-8	-3.653425905e-7	0.0
303.0	2.480277744e-6	-2.054817421e-7	-2.384161239e-7	8.680931407e-7	-1.074266103e-8	-3.649001688e-7	0.0
304.0	2.477816946e-6	-2.056703696e-7	-2.383510744e-7	8.66349325e-7	-1.072323278e-8	-3.644370791e-7	0.0
305.0	2.475272943e-6	-2.058781356e-7	-2.382871065e-7	8.64645577e-7	-1.070814924e-8	-3.639532216e-7	0.0
306.0	2.472647432e-6	-2.061038243e-7	-2.382235754e-7	8.629821836e-7	-1.069731574e-8	-3.634485835e-7	0.0
307.0	2.469942223e-6	-2.063462185e-7	-2.38159858e-7	8.613593233e-7	-1.069063231e-8	-3.629232353e-7	0.0
308.0	2.467159232e-6	-2.066041023e-7	-2.380953534e-7	8.597770692e-7	-1.068799401e-8	-3.623773274e-7	0.0
309.0	2.464300475e-6	-2.068762628e-7	-2.380294832e-7	8.582353926e-7	-1.068929123e-8	-3.618110854e-7	0.0
310.0	2.461368062e-6	-2.071614923e-7	-2.37961692e-7	8.567341656e-7	-1.069441001e-8	-3.612248069e-7	0.0
311.0	2.458364193e-6	-2.074585904e-7	-2.378914479e-7	8.552731654e-7	-1.070323233e-8	-3.606188567e-7	0.0
312.0	2.455291149e-6	-2.077663661e-7	-2.378182424e-7	8.538520773e-7	-1.071563644e-8	-3.599936626e-7	0.0
313.0	2.452151284e-6	-2.080836393e-7	-2.377415909e-7	8.524704988e-7	-1.073149716e-8	-3.593497116e-7	0.0
314.0	2.448947024e-6	-2.08409243e-7	-2.376610327e-7	8.511279432e-7	-1.075068619e-8	-3.586875449e-7	0.0
315.0	2.445680859e-6	-2.087420249e-7	-2.375761312e-7	8.49823844e-7	-1.077307243e-8	-3.58007754e-7	0.0
316.0	2.442355333e-6	-2.090808489e-7	-2.374864741e-7	8.485575587e-7	-1.079852226e-8	-3.573109758e-7	0.0
317.0	2.438973042e-6	-2.094245974e-7	-2.373916729e-7	8.473283728e-7	-1.082689986e-8	-3.565978889e-7	0.0
318.0	2.435536628e-6	-2.097721718e-7	-2.372913636e-7	8.461355042e-7	-1.085806753e-8	-3.558692088e-7	0.0
319.0	2.432048772e-6	-2.101224949e-7	-2.371852057e-7	8.449781074e-7	-1.089188592e-8	-3.551256838e-7	0.0
320.0	2.428512185e-6	-2.104745118e-7	-2.370728831e-7	8.438552775e-7	-1.092821442e-8	-3.543680906e-7	0.0
321.0	2.424929609e-6	-2.108271915e-7	-2.36954103e-7	8.427660546e-7	-1.096691134e-8	-3.535972305e-7	0.0
322.0	2.421303805e-6	-2.111795277e-7	-2.368285963e-7	8.417094281e-7	-1.100783429e-8	-3.528139251e-7	0.0
323.0	2.41763755e-6	-2.115305406e-7	-2.366961172e-7	8.406843406e-7	-1.105084036e-8	-3.520190124e-7	0.0
324.0	2.413933632e-6	-2.118792773e-7	-2.365564427e-7	8.396896924e-7	-1.109578647e-8	-3.512133432e-7	0.0
325.0	2.410194845e-6	-2.122248136e-7	-2.364093727e-7	8.387243452e-7	-1.11425296e-8	-3.50397777e-7	0.0
326.0	2.406423979e-6	-2.125662543e-7	-2.362547293e-7	8.377871267e-7	-1.119092703e-8	-3.495731789e-7	0.0
327.0	2.402623821e-6	-2.129027341e-7	-2.360923565e-7	8.36876834e-7	-1.124083663e-8	-3.487404158e-7	0.0
328.0	2.398797149e-6	-2.13233419e-7	-2.3592212e-7	8.359922378e-7	-1.129211706e-8	-3.479003534e-7	0.0
329.0	2.394946723e-6	-2.135575063e-7	-2.357439065e-7	8.351320863e-7	-1.134462802e-8	-3.470538531e-7	0.0
330.0	2.391075283e-6	-2.138742256e-7	-2.355576236e-7	8.342951087e-7	-1.139823048e-8	-3.462017689e-7	0.0
331.0	2.387185546e-6	-2.141828395e-7	-2.353631989e-7	8.334800189e-7	-1.145278691e-8	-3.453449446e-7	0.0
332.0	2.383280199e-6	-2.144826437e-7	-2.351605798e-7	8.326855191e-7	-1.150816146e-8	-3.444842116e-7	0.0
333.0	2.379361895e-6	-2.147729677e-7	-2.34949733e-7	8.319103031e-7	-1.156422018e-8	-3.436203858e-7	0.0
334.0	2.375433252e-6	-2.150531753e-7	-2.347306439e-7	8.311530595e-7	-1.162083119e-8	-3.42754266e-7	0.0
335.0	2.371496844e-6	-2.153226645e-7	-2.34503316e-7	8.30412475e-7	-1.167786491e-8	-3.418866314e-7	0.0
336.0	2.367555202e-6	-2.155808678e-7	-2.342677704e-7	8.296872372e-7	-1.173519417e-8	-3.410182397e-7	0.0
337.0	2.363610807e-6	-2.158272529e-7	-2.340240451e-7	8.289760379e-7	-1.179269445e-8	-3.401498258e-7	0.0
338.0	2.35966609e-6	-2.160613219e-7	-2.337721949e-7	8.282775752e-7	-1.185024395e-8	-3.392820996e-7	0.0
339.0	2.355723425e-6	-2.162826121e-7	-2.335122901e-7	8.275905568e-7	-1.190772382e-8	-3.38415745e-7	0.0
340.0	2.351785129e-6	-2.164906954e-7	-2.332444165e-7	8.26913702e-7	-1.196501824e-8	-3.375514186e-7	0.0
341.0	2.347853457e-6	-2.166851786e-7	-2.329686742e-7	8.262457442e-7	-1.202201458e-8	-3.366897485e-7	0.0
342.0	2.343930603e-6	-2.168657032e-7	-2.326851778e-7	8.25585433e-7	-1.207860348e-8	-3.358313336e-7	0.0
343.0	2.340018691e-6	-2.170319447e-7	-2.323940549e-7	8.249315365e-7	-1.213467902e-8	-3.349767426e-7	0.0
344.0	2.336119781e-6	-2.17183613e-7	-2.32095446e-7	8.242828431e-7	-1.219013878e-8	-3.341265135e-7	0.0
345.0	2.332235859e-6	-2.173204516e-7	-2.317895037e-7	8.236381629e-7	-1.224488394e-8	-3.332811532e-7	0.0
346.0	2.328368841e-6	-2.174422376e-7	-2.314763923e-7	8.229963302e-7	-1.229881936e-8	-3.324411371e-7	0.0
347.0	2.324520567e-6	-2.175487808e-7	-2.311562866e-7	8.22356204e-7	-1.235185367e-8	-3.316069087e-7	0.0
348.0	2.320692804e-6	-2.176399236e-7	-2.308293719e-7	8.217166704e-7	-1.240389932e-8	-3.307788799e-7	0.0
349.0	2.31688724e-6	-2.177155404e-7	-2.304958429e-7	8.21076643e-7	-1.245487264e-8	-3.299574308e-7	0.0
350.0	2.313105485e-6	-2.177755369e-7	-2.301559035e-7	8.204350646e-7	-1.25046939e-8	-3.291429099e-7	0.0
351.0	2.309349071e-6	-2.178198496e-7	-2.298097657e-7	8.197909082e-7	-1.255328734e-8	-3.283356343e-7	0.0
352.0	2.305619448e-6	-2.178484452e-7	-2.294576491e-7	8.191431776e-7	-1.260058122e-8	-3.275358901e-7	0.0
353.0	2.301917987e-6	-2.178613197e-7	-2.290997808e-7	8.184909083e-7	-1.26465078e-8	-3.26743933e-7	0.0
354.0	2.298245978e-6	-2.178584979e-7	-2.287363937e-7	8.178331685e-7	-1.269100341e-8	-3.259599884e-7	0.0
355.0	2.294604628e-6	-2.178400325e-7	-2.283677272e-7	8.171690595e-7	-1.273400845e-8	-3.251842526e-7	0.0
356.0	2.290995063e-6	-2.178060035e-7	-2.279940253e-7	8.164977159e-7	-1.277546734e-8	-3.244168931e-7	0.0
357.0	2.287418327e-6	-2.177565171e-7	-2.276155371e-7	8.158183065e-7	-1.281532859e-8	-3.236580492e-7	0.0
358.0	2.283875382e-6	-2.17691705e-7	-2.272325153e-7	8.151300346e-7	-1.285354474e-8	-3.229078333e-7	0.0
359.0	2.280367111e-6	-2.176117235e-7	-2.268452165e-7	8.144321378e-7	-1.289007235e-8	-3.221663314e-7	0.0
360.0	2.276894312e-6	-2.175167529e-7	-2.264538997e-7	8.137238885e-7	-1.292487199e-8	-3.214336039e-7	0.0
361.0	2.273457706e-6	-2.174069959e-7	-2.260588265e-7	8.130045941e-7	-1.295790818e-8	-3.20709687e-7	0.0
362.0	2.270057932e-6	-2.172826774e-7	-2.256602602e-7	8.122735965e-7	-1.298914939e-8	-3.199945931e-7	0.0
363.0	2.266695553e-6	-2.171440431e-7	-2.252584651e-7	8.115302729e-7	-1.301856796e-8	-3.192883122e-7	0.0
364.0	2.26337105e-6	-2.169913587e-7	-2.248537065e-7	8.107740347e-7	-1.304614008e-8	-3.185908129e-7	0.0
365.0	2.260084831e-6	-2.168249088e-7	-2.244462495e-7	8.100043284e-7	-1.30718457e-8	-3.179020432e-7	0.0
366.0	2.256837225e-6	-2.16644996e-7	-2.240363591e-7	8.092206345e-7	-1.309566852e-8	-3.172219316e-7	0.0
367.0	2.25362849e-6	-2.164519401e-7	-2.236242995e-7	8.084224676e-7	-1.311759589e-8	-3.165503885e-7	0.0
368.0	2.250458808e-6	-2.162460767e-7	-2.232103333e-7	8.076093765e-7	-1.313761874e-8	-3.158873067e-7	0.0
369.0	2.247328291e-6	-2.160277563e-7	-2.227947215e-7	8.067809431e-7	-1.315573153e-8	-3.15232563e-7	0.0
370.0	2.244236981e-6	-2.157973437e-7	-2.22377723e-7	8.059367827e-7	-1.317193214e-8	-3.145860188e-7	0.0
371.0	2.241184852e-6	-2.155552164e-7	-2.219595939e-7	8.050765432e-7	-1.318622183e-8	-3.139475215e-7	0.0
372.0	2.238171811e-6	-2.153017639e-7	-2.215405871e-7	8.041999048e-7	-1.319860511e-8	-3.133169054e-7	0.0
373.0	2.2351977e-6	-2.150373867e-7	-2.211209524e-7	8.033065797e-7	-1.32090897e-8	-3.126939924e-7	0.0
374.0	2.232262299e-6	-2.147624952e-7	-2.207009354e-7	8.023963113e-7	-1.321768638e-8	-3.120785937e-7	0.0
375.0	2.229365329e-6	-2.144775088e-7	-2.202807777e-7	8.01468874e-7	-1.322440896e-8	-3.114705101e-7	0.0
376.0	2.22650645e-6	-2.141828548e-7	-2.198607162e-7	8.005240726e-7	-1.322927411e-8	-3.108695333e-7	0.0
377.0	2.223685265e-6	-2.138789676e-7	-2.19440983e-7	7.995617417e-7	-1.323230134e-8	-3.102754468e-7	0.0
378.0	2.220901326e-6	-2.135662874e-7	-2.190218049e-7	7.985817452e-7	-1.323351283e-8	-3.096880267e-7	0.0
379.0	2.21815413e-6	-2.132452597e-7	-2.186034033e-7	7.975839757e-7	-1.323293336e-8	-3.091070426e-7	0.0
380.0	2.215443125e-6	-2.12916334e-7	-2.181859938e-7	7.965683542e-7	-1.323059019e-8	-3.085322588e-7	0.0
381.0	2.212767711e-6	-2.12579963e-7	-2.177697859e-7	7.955348289e-7	-1.322651297e-8	-3.079634344e-7	0.0
382.0	2.210127244e-6	-2.122366017e-7	-2.173549828e-7	7.944833753e-7	-1.322073363e-8	-3.074003249e-7	0.0
383.0	2.207521036e-6	-2.118867065e-7	-2.169417813e-7	7.934139953e-7	-1.321328622e-8	-3.068426822e-7	0.0
384.0	2.204948359e-6	-2.115307343e-7	-2.165303712e-7	7.923267166e-7	-1.320420688e-8	-3.062902561e-7	0.0
385.0	2.202408447e-6	-2.111691418e-7	-2.161209357e-7	7.91221592e-7	-1.319353366e-8	-3.057427944e-7	0.0
386.0	2.199900496e-6	-2.108023844e-7	-2.157136508e-7	7.900986989e-7	-1.318130644e-8	-3.052000438e-7	0.0
387.0	2.197423673e-6	-2.104309156e-7	-2.153086851e-7	7.889581389e-7	-1.316756682e-8	-3.046617505e-7	0.0
388.0	2.19497711e-6	-2.100551861e-7	-2.149062001e-7	7.878000367e-7	-1.315235798e-8	-3.041276609e-7	0.0
389.0	2.192559911e-6	-2.096756433e-7	-2.145063494e-7	7.866245398e-7	-1.313572461e-8	-3.03597522e-7	0.0
390.0	2.190171157e-6	-2.092927301e-7	-2.141092793e-7	7.854318179e-7	-1.311771275e-8	-3.030710824e-7	0.0
391.0	2.187809902e-6	-2.089068846e-7	-2.137151284e-7	7.84222062e-7	-1.30983697e-8	-3.025480919e-7	0.0
392.0	2.185475178e-6	-2.085185393e-7	-2.133240272e-7	7.829954841e-7	-1.307774393e-8	-3.020283031e-7	0.0
393.0	2.183166001e-6	-2.081281203e-7	-2.129360987e-7	7.817523162e-7	-1.305588492e-8	-3.01511471e-7	0.0
394.0	2.180881368e-6	-2.07736047e-7	-2.125514579e-7	7.8049281e-7	-1.303284308e-8	-3.00997354e-7	0.0
395.0	2.178620261e-6	-2.073427311e-7	-2.121702117e-7	7.79217236e-7	-1.300866967e-8	-3.004857138e-7	0.0
396.0	2.176381652e-6	-2.069485763e-7	-2.117924595e-7	7.779258827e-7	-1.298341661e-8	-2.999763163e-7	0.0
397.0	2.1741645e-6	-2.065539777e-7	-2.114182924e-7	7.766190566e-7	-1.295713646e-8	-2.994689316e-7	0.0
398.0	2.171967758e-6	-2.061593213e-7	-2.110477937e-7	7.752970808e-7	-1.292988227e-8	-2.989633345e-7	0.0
399.0	2.169790374e-6	-2.057649834e-7	-2.106810391e-7	7.739602945e-7	-1.290170748e-8	-2.984593048e-7	0.0
400.0	2.16763129e-6	-2.053713303e-7	-2.10318096e-7	7.726090529e-7	-1.287266581e-8	-2.979566273e-7	0.0
401.0	2.165489448e-6	-2.049787179e-7	-2.099590246e-7	7.712437255e-7	-1.28428112e-8	-2.974550927e-7	0.0
402.0	2.163363791e-6	-2.04587491e-7	-2.09603877e-7	7.698646964e-7	-1.281219768e-8	-2.969544973e-7	0.0
403.0	2.161253261e-6	-2.041979833e-7	-2.092526977e-7	7.68472363e-7	-1.278087925e-8	-2.964546432e-7	0.0
404.0	2.159156808e-6	-2.03810517e-7	-2.089055241e-7	7.670671354e-7	-1.274890987e-8	-2.95955339e-7	0.0
405.0	2.157073387e-6	-2.034254024e-7	-2.085623858e-7	7.656494359e-7	-1.271634326e-8	-2.954563997e-7	0.0
406.0	2.155001959e-6	-2.030429374e-7	-2.082233052e-7	7.642196981e-7	-1.268323291e-8	-2.949576466e-7	0.0
407.0	2.152941497e-6	-2.026634078e-7	-2.078882977e-7	7.627783663e-7	-1.264963193e-8	-2.944589079e-7	0.0
408.0	2.150890984e-6	-2.022870867e-7	-2.075573716e-7	7.613258946e-7	-1.2615593e-8	-2.939600189e-7	0.0
409.0	2.148849415e-6	-2.019142343e-7	-2.072305284e-7	7.598627466e-7	-1.258116826e-8	-2.934608216e-7	0.0
410.0	2.146815802e-6	-2.015450979e-7	-2.069077627e-7	7.58389394e-7	-1.254640927e-8	-2.929611652e-7	0.0
411.0	2.14478917e-6	-2.011799119e-7	-2.065890629e-7	7.569063164e-7	-1.25113669e-8	-2.924609063e-7	0.0
412.0	2.142768563e-6	-2.008188972e-7	-2.062744108e-7	7.554140006e-7	-1.247609129e-8	-2.919599085e-7	0.0
413.0	2.140753041e-6	-2.004622615e-7	-2.059637821e-7	7.539129394e-7	-1.244063174e-8	-2.914580431e-7	0.0
414.0	2.138741688e-6	-2.001101994e-7	-2.056571465e-7	7.524036311e-7	-1.240503669e-8	-2.909551887e-7	0.0
415.0	2.136733604e-6	-1.99762892e-7	-2.053544679e-7	7.508865791e-7	-1.236935361e-8	-2.904512315e-7	0.0
416.0	2.134727915e-6	-1.994205069e-7	-2.050557046e-7	7.493622907e-7	-1.233362898e-8	-2.899460651e-7	0.0
417.0	2.132723768e-6	-1.990831986e-7	-2.047608096e-7	7.478312763e-7	-1.229790823e-8	-2.894395908e-7	0.0
