# (1)t	# (2) d/dt P[3<--1](t)	# (3) d/dt P[3<--2](t)	# (4) d/dt P[3<--3](t)	# (5) d/dt P[3<--4](t)	# (6) d/dt P[3<--5](t)	# (7) d/dt P[3<--6](t)	# (8) d/dt P[3<--7](t)
459.0	1.908048172e-6	6.411241427e-6	0.0	-3.259240056e-6	2.664068333e-9	-4.295489035e-8	1.947514168e-7
460.0	1.905528065e-6	6.405370964e-6	0.0	-3.254403247e-6	2.692903131e-9	-4.291293002e-8	1.94538482e-7
461.0	1.903012886e-6	6.399519208e-6	0.0	-3.249573775e-6	2.72172825e-9	-4.28694457e-8	1.943253591e-7
462.0	1.900503255e-6	6.393683374e-6	0.0	-3.244751016e-6	2.75049917e-9	-4.282446006e-8	1.941119766e-7
463.0	1.897999773e-6	6.387860731e-6	0.0	-3.239934366e-6	2.779172629e-9	-4.27779979e-8	1.938982658e-7
464.0	1.895503016e-6	6.382048605e-6	0.0	-3.235123241e-6	2.807706677e-9	-4.273008609e-8	1.93684161e-7
465.0	1.893013537e-6	6.376244385e-6	0.0	-3.230317083e-6	2.836060712e-9	-4.268075346e-8	1.934695997e-7
466.0	1.890531866e-6	6.370445524e-6	0.0	-3.225515353e-6	2.864195522e-9	-4.263003071e-8	1.932545224e-7
467.0	1.88805851e-6	6.364649541e-6	0.0	-3.220717539e-6	2.892073318e-9	-4.257795033e-8	1.930388725e-7
468.0	1.885593951e-6	6.358854029e-6	0.0	-3.21592315e-6	2.919657764e-9	-4.252454651e-8	1.928225967e-7
469.0	1.883138646e-6	6.353056651e-6	0.0	-3.211131719e-6	2.946914009e-9	-4.2469855e-8	1.92605645e-7
470.0	1.880693029e-6	6.347255148e-6	0.0	-3.206342804e-6	2.973808706e-9	-4.241391308e-8	1.923879702e-7
471.0	1.878257506e-6	6.341447338e-6	0.0	-3.201555988e-6	3.000310039e-9	-4.235675939e-8	1.921695287e-7
472.0	1.875832462e-6	6.335631119e-6	0.0	-3.196770876e-6	3.026387736e-9	-4.229843389e-8	1.919502797e-7
473.0	1.873418254e-6	6.329804471e-6	0.0	-3.1919871e-6	3.052013084e-9	-4.223897776e-8	1.917301858e-7
474.0	1.871015215e-6	6.323965459e-6	0.0	-3.187204316e-6	3.077158943e-9	-4.217843324e-8	1.915092127e-7
475.0	1.868623653e-6	6.318112231e-6	0.0	-3.182422204e-6	3.101799752e-9	-4.211684361e-8	1.912873293e-7
476.0	1.866243851e-6	6.312243021e-6	0.0	-3.177640469e-6	3.125911535e-9	-4.205425304e-8	1.910645075e-7
477.0	1.863876065e-6	6.306356153e-6	0.0	-3.172858841e-6	3.149471902e-9	-4.199070652e-8	1.908407225e-7
478.0	1.861520531e-6	6.300450036e-6	0.0	-3.168077074e-6	3.172460049e-9	-4.192624973e-8	1.906159525e-7
479.0	1.859177455e-6	6.294523172e-6	0.0	-3.163294945e-6	3.194856753e-9	-4.1860929e-8	1.903901787e-7
480.0	1.856847023e-6	6.288574148e-6	0.0	-3.158512258e-6	3.216644369e-9	-4.179479115e-8	1.901633852e-7
481.0	1.854529394e-6	6.282601643e-6	0.0	-3.153728839e-6	3.237806815e-9	-4.172788345e-8	1.899355593e-7
482.0	1.852224705e-6	6.276604427e-6	0.0	-3.148944536e-6	3.258329566e-9	-4.166025349e-8	1.89706691e-7
483.0	1.849933069e-6	6.270581359e-6	0.0	-3.144159223e-6	3.278199637e-9	-4.159194911e-8	1.894767734e-7
484.0	1.847654576e-6	6.264531386e-6	0.0	-3.139372795e-6	3.297405563e-9	-4.152301829e-8	1.892458021e-7
485.0	1.845389294e-6	6.258453548e-6	0.0	-3.134585169e-6	3.315937389e-9	-4.14535091e-8	1.890137755e-7
486.0	1.843137267e-6	6.252346971e-6	0.0	-3.129796287e-6	3.333786637e-9	-4.138346955e-8	1.88780695e-7
487.0	1.84089852e-6	6.24621087e-6	0.0	-3.12500611e-6	3.350946292e-9	-4.131294757e-8	1.885465641e-7
488.0	1.838673055e-6	6.240044549e-6	0.0	-3.120214619e-6	3.367410772e-9	-4.124199091e-8	1.883113891e-7
489.0	1.836460853e-6	6.233847397e-6	0.0	-3.115421818e-6	3.383175901e-9	-4.117064702e-8	1.880751789e-7
490.0	1.834261878e-6	6.22761889e-6	0.0	-3.11062773e-6	3.398238879e-9	-4.109896302e-8	1.878379446e-7
491.0	1.83207607e-6	6.221358585e-6	0.0	-3.105832398e-6	3.412598254e-9	-4.102698561e-8	1.875996994e-7
492.0	1.829903353e-6	6.215066127e-6	0.0	-3.101035883e-6	3.426253885e-9	-4.095476098e-8	1.873604592e-7
493.0	1.827743633e-6	6.208741239e-6	0.0	-3.096238264e-6	3.43920691e-9	-4.088233477e-8	1.871202417e-7
494.0	1.825596796e-6	6.202383725e-6	0.0	-3.09143964e-6	3.451459711e-9	-4.080975198e-8	1.868790667e-7
495.0	1.823462713e-6	6.195993467e-6	0.0	-3.086640124e-6	3.463015874e-9	-4.073705691e-8	1.866369561e-7
496.0	1.821341239e-6	6.189570424e-6	0.0	-3.081839846e-6	3.473880152e-9	-4.066429309e-8	1.863939334e-7
497.0	1.819232211e-6	6.18311463e-6	0.0	-3.077038955e-6	3.484058428e-9	-4.059150325e-8	1.861500243e-7
498.0	1.817135454e-6	6.17662619e-6	0.0	-3.07223761e-6	3.493557671e-9	-4.051872922e-8	1.859052559e-7
499.0	1.815050776e-6	6.170105283e-6	0.0	-3.067435988e-6	3.502385892e-9	-4.044601192e-8	1.856596569e-7
500.0	1.812977973e-6	6.163552153e-6	0.0	-3.062634278e-6	3.510552111e-9	-4.037339128e-8	1.854132577e-7
501.0	1.810916828e-6	6.156967113e-6	0.0	-3.057832682e-6	3.518066304e-9	-4.03009062e-8	1.8516609e-7
502.0	1.808867112e-6	6.150350538e-6	0.0	-3.053031414e-6	3.524939363e-9	-4.022859451e-8	1.849181868e-7
503.0	1.806828584e-6	6.143702866e-6	0.0	-3.048230701e-6	3.531183053e-9	-4.015649292e-8	1.846695824e-7
504.0	1.804800993e-6	6.137024596e-6	0.0	-3.043430779e-6	3.536809965e-9	-4.0084637e-8	1.844203123e-7
505.0	1.802784077e-6	6.13031628e-6	0.0	-3.038631894e-6	3.541833472e-9	-4.001306113e-8	1.841704129e-7
506.0	1.800777567e-6	6.123578528e-6	0.0	-3.033834303e-6	3.546267683e-9	-3.994179847e-8	1.839199216e-7
507.0	1.798781183e-6	6.116812e-6	0.0	-3.02903827e-6	3.550127397e-9	-3.987088091e-8	1.836688768e-7
508.0	1.79679464e-6	6.110017408e-6	0.0	-3.024244068e-6	3.553428059e-9	-3.98003391e-8	1.834173176e-7
509.0	1.794817643e-6	6.103195507e-6	0.0	-3.019451975e-6	3.55618571e-9	-3.973020237e-8	1.831652836e-7
510.0	1.792849893e-6	6.0963471e-6	0.0	-3.014662277e-6	3.558416947e-9	-3.966049874e-8	1.829128153e-7
511.0	1.790891084e-6	6.089473029e-6	0.0	-3.009875267e-6	3.560138873e-9	-3.959125489e-8	1.826599534e-7
512.0	1.788940906e-6	6.082574177e-6	0.0	-3.00509124e-6	3.561369054e-9	-3.952249615e-8	1.824067394e-7
513.0	1.786999045e-6	6.075651463e-6	0.0	-3.000310497e-6	3.562125473e-9	-3.945424649e-8	1.821532148e-7
514.0	1.785065183e-6	6.068705839e-6	0.0	-2.995533343e-6	3.562426486e-9	-3.938652852e-8	1.818994214e-7
515.0	1.783138998e-6	6.061738289e-6	0.0	-2.990760084e-6	3.562290776e-9	-3.931936345e-8	1.816454013e-7
516.0	1.781220169e-6	6.054749826e-6	0.0	-2.985991031e-6	3.561737313e-9	-3.925277114e-8	1.813911967e-7
517.0	1.77930837e-6	6.047741487e-6	0.0	-2.981226493e-6	3.560785308e-9	-3.918677004e-8	1.811368495e-7
518.0	1.777403277e-6	6.040714334e-6	0.0	-2.976466784e-6	3.559454171e-9	-3.912137724e-8	1.808824019e-7
519.0	1.775504563e-6	6.033669451e-6	0.0	-2.971712216e-6	3.557763471e-9	-3.905660844e-8	1.806278958e-7
520.0	1.773611904e-6	6.026607938e-6	0.0	-2.966963099e-6	3.555732893e-9	-3.8992478e-8	1.803733729e-7
521.0	1.771724976e-6	6.019530912e-6	0.0	-2.962219747e-6	3.553382201e-9	-3.892899889e-8	1.801188746e-7
522.0	1.769843455e-6	6.012439503e-6	0.0	-2.957482467e-6	3.550731195e-9	-3.886618274e-8	1.798644418e-7
523.0	1.767967021e-6	6.005334853e-6	0.0	-2.952751569e-6	3.547799675e-9	-3.880403985e-8	1.796101153e-7
524.0	1.766095355e-6	5.99821811e-6	0.0	-2.948027356e-6	3.544607405e-9	-3.874257919e-8	1.793559351e-7
525.0	1.764228144e-6	5.991090432e-6	0.0	-2.943310131e-6	3.541174076e-9	-3.868180843e-8	1.791019409e-7
526.0	1.762365075e-6	5.983952977e-6	0.0	-2.938600192e-6	3.537519268e-9	-3.862173398e-8	1.788481715e-7
527.0	1.760505841e-6	5.976806907e-6	0.0	-2.933897834e-6	3.533662422e-9	-3.856236093e-8	1.785946654e-7
528.0	1.75865014e-6	5.969653383e-6	0.0	-2.929203345e-6	3.529622802e-9	-3.850369319e-8	1.7834146e-7
529.0	1.756797674e-6	5.962493564e-6	0.0	-2.92451701e-6	3.525419465e-9	-3.844573341e-8	1.780885923e-7
530.0	1.75494815e-6	5.955328602e-6	0.0	-2.919839108e-6	3.521071232e-9	-3.838848307e-8	1.778360981e-7
531.0	1.753101283e-6	5.948159644e-6	0.0	-2.915169914e-6	3.516596659e-9	-3.833194248e-8	1.775840127e-7
532.0	1.751256792e-6	5.940987828e-6	0.0	-2.910509692e-6	3.512014004e-9	-3.827611081e-8	1.773323702e-7
533.0	1.749414403e-6	5.933814282e-6	0.0	-2.905858704e-6	3.50734121e-9	-3.822098612e-8	1.77081204e-7
534.0	1.74757385e-6	5.926640121e-6	0.0	-2.901217203e-6	3.502595868e-9	-3.816656541e-8	1.768305463e-7
535.0	1.745734873e-6	5.919466445e-6	0.0	-2.896585436e-6	3.497795204e-9	-3.811284463e-8	1.765804284e-7
536.0	1.74389722e-6	5.912294338e-6	0.0	-2.891963639e-6	3.49295605e-9	-3.805981871e-8	1.763308806e-7
537.0	1.742060647e-6	5.905124869e-6	0.0	-2.887352044e-6	3.488094823e-9	-3.800748161e-8	1.760819319e-7
538.0	1.740224918e-6	5.897959087e-6	0.0	-2.882750873e-6	3.483227506e-9	-3.795582634e-8	1.758336104e-7
539.0	1.738389805e-6	5.890798017e-6	0.0	-2.87816034e-6	3.478369632e-9	-3.790484503e-8	1.755859429e-7
540.0	1.736555088e-6	5.883642668e-6	0.0	-2.87358065e-6	3.473536262e-9	-3.78545289e-8	1.753389553e-7
541.0	1.734720557e-6	5.876494022e-6	0.0	-2.869012e-6	3.468741972e-9	-3.780486836e-8	1.75092672e-7
542.0	1.732886009e-6	5.869353036e-6	0.0	-2.864454577e-6	3.464000836e-9	-3.775585303e-8	1.748471165e-7
543.0	1.731051251e-6	5.862220645e-6	0.0	-2.859908559e-6	3.459326417e-9	-3.770747174e-8	1.746023108e-7
544.0	1.729216101e-6	5.855097755e-6	0.0	-2.855374115e-6	3.45473175e-9	-3.765971263e-8	1.743582759e-7
545.0	1.727380382e-6	5.847985243e-6	0.0	-2.850851406e-6	3.450229335e-9	-3.761256315e-8	1.741150316e-7
546.0	1.72554393e-6	5.840883961e-6	0.0	-2.84634058e-6	3.445831124e-9	-3.756601009e-8	1.738725962e-7
547.0	1.723706589e-6	5.833794728e-6	0.0	-2.84184178e-6	3.441548516e-9	-3.752003964e-8	1.736309871e-7
548.0	1.721868211e-6	5.826718335e-6	0.0	-2.837355134e-6	3.437392351e-9	-3.747463743e-8	1.733902203e-7
549.0	1.720028661e-6	5.819655542e-6	0.0	-2.832880766e-6	3.433372899e-9	-3.742978855e-8	1.731503104e-7
550.0	1.718187809e-6	5.812607076e-6	0.0	-2.828418786e-6	3.429499861e-9	-3.738547761e-8	1.72911271e-7
551.0	1.716345539e-6	5.805573633e-6	0.0	-2.823969297e-6	3.425782365e-9	-3.734168877e-8	1.726731144e-7
552.0	1.714501741e-6	5.798555877e-6	0.0	-2.81953239e-6	3.422228959e-9	-3.729840575e-8	1.724358516e-7
553.0	1.712656315e-6	5.791554437e-6	0.0	-2.815108149e-6	3.418847617e-9	-3.725561193e-8	1.721994925e-7
554.0	1.710809172e-6	5.78456991e-6	0.0	-2.810696645e-6	3.415645735e-9	-3.721329032e-8	1.719640456e-7
555.0	1.708960231e-6	5.777602861e-6	0.0	-2.806297944e-6	3.412630132e-9	-3.717142365e-8	1.717295185e-7
556.0	1.70710942e-6	5.770653817e-6	0.0	-2.801912099e-6	3.409807055e-9	-3.712999437e-8	1.714959174e-7
557.0	1.705256677e-6	5.763723275e-6	0.0	-2.797539154e-6	3.40718218e-9	-3.708898471e-8	1.712632474e-7
558.0	1.703401947e-6	5.756811696e-6	0.0	-2.793179146e-6	3.404760617e-9	-3.70483767e-8	1.710315123e-7
559.0	1.701545187e-6	5.749919508e-6	0.0	-2.7888321e-6	3.402546915e-9	-3.700815224e-8	1.70800715e-7
560.0	1.699686359e-6	5.743047104e-6	0.0	-2.784498035e-6	3.400545071e-9	-3.696829306e-8	1.705708573e-7
561.0	1.697825437e-6	5.736194844e-6	0.0	-2.78017696e-6	3.398758532e-9	-3.692878084e-8	1.703419397e-7
562.0	1.695962401e-6	5.729363055e-6	0.0	-2.775868873e-6	3.397190206e-9	-3.688959718e-8	1.701139618e-7
563.0	1.694097239e-6	5.722552028e-6	0.0	-2.771573768e-6	3.39584247e-9	-3.685072368e-8	1.698869221e-7
564.0	1.69222995e-6	5.715762024e-6	0.0	-2.767291627e-6	3.394717181e-9	-3.681214194e-8	1.696608181e-7
565.0	1.690360537e-6	5.708993269e-6	0.0	-2.763022427e-6	3.393815685e-9	-3.677383358e-8	1.694356464e-7
566.0	1.688489014e-6	5.702245959e-6	0.0	-2.758766134e-6	3.393138825e-9	-3.673578031e-8	1.692114026e-7
567.0	1.686615399e-6	5.695520255e-6	0.0	-2.754522709e-6	3.392686958e-9	-3.669796395e-8	1.689880812e-7
568.0	1.684739719e-6	5.688816288e-6	0.0	-2.750292103e-6	3.392459965e-9	-3.666036642e-8	1.687656761e-7
569.0	1.682862009e-6	5.68213416e-6	0.0	-2.746074264e-6	3.392457261e-9	-3.662296982e-8	1.685441802e-7
570.0	1.680982308e-6	5.675473941e-6	0.0	-2.741869128e-6	3.392677812e-9	-3.658575641e-8	1.683235856e-7
571.0	1.679100663e-6	5.66883567e-6	0.0	-2.737676628e-6	3.393120148e-9	-3.654870867e-8	1.681038834e-7
572.0	1.677217128e-6	5.662219359e-6	0.0	-2.733496689e-6	3.393782375e-9	-3.651180932e-8	1.678850643e-7
573.0	1.675331761e-6	5.655624992e-6	0.0	-2.72932923e-6	3.394662192e-9	-3.647504132e-8	1.676671181e-7
574.0	1.673444627e-6	5.649052523e-6	0.0	-2.725174166e-6	3.395756906e-9	-3.643838791e-8	1.674500337e-7
575.0	1.671555795e-6	5.642501883e-6	0.0	-2.721031402e-6	3.397063446e-9	-3.640183264e-8	1.672337998e-7
576.0	1.669665342e-6	5.635972973e-6	0.0	-2.716900842e-6	3.39857838e-9	-3.636535938e-8	1.67018404e-7
577.0	1.667773346e-6	5.629465672e-6	0.0	-2.712782382e-6	3.400297929e-9	-3.632895233e-8	1.668038336e-7
578.0	1.665879892e-6	5.622979833e-6	0.0	-2.708675916e-6	3.402217987e-9	-3.629259605e-8	1.665900752e-7
579.0	1.66398507e-6	5.616515286e-6	0.0	-2.704581331e-6	3.404334134e-9	-3.62562755e-8	1.663771151e-7
580.0	1.662088971e-6	5.610071838e-6	0.0	-2.700498511e-6	3.406641652e-9	-3.6219976e-8	1.661649389e-7
581.0	1.660191693e-6	5.603649275e-6	0.0	-2.696427336e-6	3.409135544e-9	-3.61836833e-8	1.659535317e-7
582.0	1.658293336e-6	5.597247363e-6	0.0	-2.692367681e-6	3.411810553e-9	-3.614738356e-8	1.657428785e-7
583.0	1.656394002e-6	5.590865847e-6	0.0	-2.688319419e-6	3.41466117e-9	-3.611106339e-8	1.655329637e-7
584.0	1.654493798e-6	5.584504454e-6	0.0	-2.684282419e-6	3.417681663e-9	-3.607470983e-8	1.653237714e-7
585.0	1.652592834e-6	5.578162892e-6	0.0	-2.680256549e-6	3.420866083e-9	-3.60383104e-8	1.651152854e-7
586.0	1.650691219e-6	5.571840854e-6	0.0	-2.676241672e-6	3.424208286e-9	-3.600185307e-8	1.649074892e-7
587.0	1.648789068e-6	5.565538016e-6	0.0	-2.67223765e-6	3.427701951e-9	-3.596532631e-8	1.647003661e-7
588.0	1.646886496e-6	5.559254039e-6	0.0	-2.668244343e-6	3.431340593e-9	-3.592871906e-8	1.644938992e-7
589.0	1.644983619e-6	5.552988571e-6	0.0	-2.664261608e-6	3.435117581e-9	-3.589202076e-8	1.642880715e-7
590.0	1.643080556e-6	5.546741247e-6	0.0	-2.660289303e-6	3.439026155e-9	-3.585522134e-8	1.640828657e-7
591.0	1.641177425e-6	5.540511689e-6	0.0	-2.656327282e-6	3.443059441e-9	-3.581831126e-8	1.638782646e-7
592.0	1.639274348e-6	5.534299509e-6	0.0	-2.6523754e-6	3.44721047e-9	-3.578128146e-8	1.636742508e-7
593.0	1.637371444e-6	5.52810431e-6	0.0	-2.648433511e-6	3.451472187e-9	-3.574412342e-8	1.634708068e-7
594.0	1.635468834e-6	5.521925684e-6	0.0	-2.644501468e-6	3.455837475e-9	-3.570682911e-8	1.632679153e-7
595.0	1.63356664e-6	5.515763216e-6	0.0	-2.640579122e-6	3.460299162e-9	-3.566939103e-8	1.630655589e-7
596.0	1.631664982e-6	5.509616485e-6	0.0	-2.636666329e-6	3.464850043e-9	-3.56318022e-8	1.628637203e-7
597.0	1.629763982e-6	5.503485063e-6	0.0	-2.632762939e-6	3.46948289e-9	-3.559405615e-8	1.626623821e-7
598.0	1.627863758e-6	5.497368516e-6	0.0	-2.628868808e-6	3.474190467e-9	-3.555614692e-8	1.624615272e-7
599.0	1.62596443e-6	5.491266408e-6	0.0	-2.62498379e-6	3.478965545e-9	-3.551806907e-8	1.622611386e-7
600.0	1.624066117e-6	5.485178297e-6	0.0	-2.621107739e-6	3.483800915e-9	-3.547981766e-8	1.620611995e-7
601.0	1.622168935e-6	5.479103741e-6	0.0	-2.617240511e-6	3.488689401e-9	-3.544138827e-8	1.618616932e-7
602.0	1.620273001e-6	5.473042295e-6	0.0	-2.613381966e-6	3.493623873e-9	-3.540277698e-8	1.616626031e-7
603.0	1.618378429e-6	5.466993514e-6	0.0	-2.609531961e-6	3.498597258e-9	-3.536398035e-8	1.614639131e-7
604.0	1.61648533e-6	5.460956954e-6	0.0	-2.605690357e-6	3.503602555e-9	-3.532499545e-8	1.612656072e-7
605.0	1.614593816e-6	5.454932169e-6	0.0	-2.601857017e-6	3.508632841e-9	-3.528581982e-8	1.610676697e-7
606.0	1.612703994e-6	5.448918717e-6	0.0	-2.598031805e-6	3.513681288e-9	-3.524645148e-8	1.608700851e-7
607.0	1.610815973e-6	5.442916159e-6	0.0	-2.594214588e-6	3.51874117e-9	-3.520688891e-8	1.606728384e-7
608.0	1.608929854e-6	5.436924058e-6	0.0	-2.590405235e-6	3.523805874e-9	-3.516713107e-8	1.604759147e-7
609.0	1.607045741e-6	5.43094198e-6	0.0	-2.586603618e-6	3.528868909e-9	-3.512717734e-8	1.602792997e-7
610.0	1.605163731e-6	5.424969499e-6	0.0	-2.58280961e-6	3.533923915e-9	-3.508702758e-8	1.600829793e-7
611.0	1.603283921e-6	5.419006191e-6	0.0	-2.579023089e-6	3.538964675e-9	-3.504668205e-8	1.598869397e-7
612.0	1.601406405e-6	5.41305164e-6	0.0	-2.575243934e-6	3.543985117e-9	-3.500614144e-8	1.596911677e-7
613.0	1.599531273e-6	5.407105434e-6	0.0	-2.571472028e-6	3.548979326e-9	-3.496540684e-8	1.594956505e-7
614.0	1.597658611e-6	5.401167172e-6	0.0	-2.567707255e-6	3.553941552e-9	-3.492447975e-8	1.593003754e-7
615.0	1.595788505e-6	5.395236457e-6	0.0	-2.563949506e-6	3.558866211e-9	-3.488336204e-8	1.591053305e-7
616.0	1.593921035e-6	5.389312902e-6	0.0	-2.560198672e-6	3.563747899e-9	-3.484205596e-8	1.589105041e-7
617.0	1.59205628e-6	5.383396129e-6	0.0	-2.556454648e-6	3.568581391e-9	-3.480056414e-8	1.587158851e-7
618.0	1.590194313e-6	5.377485769e-6	0.0	-2.552717334e-6	3.573361651e-9	-3.475888951e-8	1.585214627e-7
619.0	1.588335206e-6	5.371581461e-6	0.0	-2.54898663e-6	3.578083832e-9	-3.471703538e-8	1.583272267e-7
620.0	1.586479026e-6	5.365682856e-6	0.0	-2.545262444e-6	3.582743285e-9	-3.467500535e-8	1.581331673e-7
621.0	1.584625837e-6	5.359789614e-6	0.0	-2.541544683e-6	3.58733556e-9	-3.463280333e-8	1.579392751e-7
622.0	1.5827757e-6	5.353901408e-6	0.0	-2.537833261e-6	3.59185641e-9	-3.459043353e-8	1.577455413e-7
623.0	1.580928672e-6	5.348017919e-6	0.0	-2.534128095e-6	3.596301794e-9	-3.454790045e-8	1.575519575e-7
624.0	1.579084807e-6	5.342138841e-6	0.0	-2.530429104e-6	3.600667879e-9	-3.450520881e-8	1.573585158e-7
625.0	1.577244154e-6	5.336263881e-6	0.0	-2.526736212e-6	3.604951041e-9	-3.446236363e-8	1.571652087e-7
626.0	1.57540676e-6	5.330392756e-6	0.0	-2.523049346e-6	3.609147869e-9	-3.441937013e-8	1.569720294e-7
627.0	1.573572667e-6	5.324525194e-6	0.0	-2.519368437e-6	3.613255165e-9	-3.437623376e-8	1.567789712e-7
628.0	1.571741915e-6	5.318660939e-6	0.0	-2.515693421e-6	3.617269944e-9	-3.433296018e-8	1.565860283e-7
629.0	1.56991454e-6	5.312799744e-6	0.0	-2.512024235e-6	3.621189432e-9	-3.428955523e-8	1.56393195e-7
630.0	1.568090572e-6	5.306941377e-6	0.0	-2.508360821e-6	3.625011073e-9	-3.424602494e-8	1.562004664e-7
631.0	1.566270042e-6	5.301085617e-6	0.0	-2.504703126e-6	3.628732519e-9	-3.420237548e-8	1.560078378e-7
632.0	1.564452974e-6	5.295232255e-6	0.0	-2.501051097e-6	3.632351638e-9	-3.415861318e-8	1.55815305e-7
633.0	1.562639389e-6	5.289381098e-6	0.0	-2.497404689e-6	3.635866505e-9	-3.411474452e-8	1.556228645e-7
634.0	1.560829307e-6	5.283531963e-6	0.0	-2.493763857e-6	3.639275405e-9	-3.407077606e-8	1.55430513e-7
635.0	1.559022741e-6	5.277684682e-6	0.0	-2.490128562e-6	3.642576831e-9	-3.402671449e-8	1.552382477e-7
636.0	1.557219705e-6	5.271839097e-6	0.0	-2.486498765e-6	3.645769479e-9	-3.398256658e-8	1.550460662e-7
637.0	1.555420205e-6	5.265995065e-6	0.0	-2.482874435e-6	3.648852248e-9	-3.393833919e-8	1.548539666e-7
638.0	1.553624248e-6	5.260152455e-6	0.0	-2.47925554e-6	3.651824232e-9	-3.389403922e-8	1.546619475e-7
639.0	1.551831835e-6	5.254311148e-6	0.0	-2.475642055e-6	3.654684726e-9	-3.384967363e-8	1.544700076e-7
640.0	1.550042966e-6	5.24847104e-6	0.0	-2.472033954e-6	3.657433213e-9	-3.380524943e-8	1.542781464e-7
641.0	1.548257637e-6	5.242632036e-6	0.0	-2.468431219e-6	3.660069365e-9	-3.376077363e-8	1.540863634e-7
642.0	1.546475841e-6	5.236794055e-6	0.0	-2.464833831e-6	3.662593038e-9	-3.371625325e-8	1.538946589e-7
643.0	1.544697569e-6	5.230957027e-6	0.0	-2.461241775e-6	3.665004268e-9	-3.367169533e-8	1.537030332e-7
644.0	1.542922808e-6	5.225120897e-6	0.0	-2.45765504e-6	3.667303265e-9	-3.362710688e-8	1.535114871e-7
645.0	1.541151544e-6	5.219285616e-6	0.0	-2.454073617e-6	3.669490411e-9	-3.358249489e-8	1.533200217e-7
646.0	1.539383759e-6	5.213451153e-6	0.0	-2.4504975e-6	3.671566251e-9	-3.35378663e-8	1.531286386e-7
647.0	1.537619433e-6	5.207617482e-6	0.0	-2.446926684e-6	3.673531493e-9	-3.349322801e-8	1.529373396e-7
648.0	1.535858545e-6	5.201784593e-6	0.0	-2.44336117e-6	3.675386997e-9	-3.344858687e-8	1.527461267e-7
649.0	1.534101069e-6	5.195952484e-6	0.0	-2.439800958e-6	3.677133776e-9	-3.340394964e-8	1.525550024e-7
650.0	1.53234698e-6	5.190121163e-6	0.0	-2.436246052e-6	3.678772984e-9	-3.335932302e-8	1.523639693e-7
651.0	1.530596249e-6	5.18429065e-6	0.0	-2.432696458e-6	3.680305914e-9	-3.331471361e-8	1.521730304e-7
652.0	1.528848845e-6	5.178460973e-6	0.0	-2.429152184e-6	3.681733992e-9	-3.32701279e-8	1.519821889e-7
653.0	1.527104736e-6	5.172632172e-6	0.0	-2.425613239e-6	3.68305877e-9	-3.32255723e-8	1.517914483e-7
654.0	1.525363888e-6	5.166804293e-6	0.0	-2.422079636e-6	3.68428192e-9	-3.318105309e-8	1.516008123e-7
655.0	1.523626265e-6	5.160977393e-6	0.0	-2.418551389e-6	3.685405229e-9	-3.31365764e-8	1.514102847e-7
656.0	1.521891829e-6	5.155151537e-6	0.0	-2.415028512e-6	3.686430592e-9	-3.309214828e-8	1.512198698e-7
657.0	1.520160543e-6	5.149326798e-6	0.0	-2.411511023e-6	3.687360007e-9	-3.30477746e-8	1.510295717e-7
658.0	1.518432366e-6	5.143503256e-6	0.0	-2.40799894e-6	3.688195566e-9	-3.300346109e-8	1.508393949e-7
659.0	1.516707256e-6	5.137681001e-6	0.0	-2.404492284e-6	3.688939453e-9	-3.295921334e-8	1.506493442e-7
660.0	1.514985171e-6	5.131860128e-6	0.0	-2.400991076e-6	3.689593932e-9	-3.291503677e-8	1.504594242e-7
661.0	1.513266069e-6	5.126040738e-6	0.0	-2.397495337e-6	3.690161348e-9	-3.287093665e-8	1.502696399e-7
662.0	1.511549904e-6	5.12022294e-6	0.0	-2.394005092e-6	3.690644114e-9	-3.282691805e-8	1.500799963e-7
663.0	1.509836632e-6	5.11440685e-6	0.0	-2.390520365e-6	3.69104471e-9	-3.278298591e-8	1.498904986e-7
664.0	1.508126206e-6	5.108592586e-6	0.0	-2.387041182e-6	3.691365672e-9	-3.273914496e-8	1.49701152e-7
665.0	1.506418581e-6	5.102780275e-6	0.0	-2.383567568e-6	3.691609592e-9	-3.269539974e-8	1.495119619e-7
666.0	1.504713709e-6	5.096970046e-6	0.0	-2.38009955e-6	3.691779106e-9	-3.265175464e-8	1.493229335e-7
667.0	1.503011542e-6	5.091162035e-6	0.0	-2.376637157e-6	3.69187689e-9	-3.260821383e-8	1.491340725e-7
668.0	1.501312035e-6	5.08535638e-6	0.0	-2.373180415e-6	3.691905656e-9	-3.256478129e-8	1.489453843e-7
669.0	1.499615137e-6	5.079553223e-6	0.0	-2.369729354e-6	3.691868145e-9	-3.252146082e-8	1.487568743e-7
670.0	1.497920802e-6	5.073752712e-6	0.0	-2.366284001e-6	3.69176712e-9	-3.247825601e-8	1.485685482e-7
671.0	1.49622898e-6	5.067954994e-6	0.0	-2.362844386e-6	3.691605362e-9	-3.243517026e-8	1.483804115e-7
672.0	1.494539625e-6	5.062160221e-6	0.0	-2.359410538e-6	3.691385665e-9	-3.239220678e-8	1.481924698e-7
673.0	1.492852689e-6	5.056368548e-6	0.0	-2.355982485e-6	3.691110827e-9	-3.234936856e-8	1.480047286e-7
674.0	1.491168122e-6	5.050580131e-6	0.0	-2.352560257e-6	3.690783649e-9	-3.230665839e-8	1.478171934e-7
