# (1)t	# (2) P[1<--1](t)	# (3) P[1<--2](t)	# (4) P[1<--3](t)	# (5) P[1<--4](t)	# (6) P[1<--5](t)	# (7) P[1<--6](t)	# (8) P[1<--7](t)
173.0	0.0	-0.3494436519	-0.01491554248	-0.008404646199	-0.007489971302	-0.01527384801	-0.01891001985
174.0	0.0	-0.3507910587	-0.01501788315	-0.008467743286	-0.007542948454	-0.01534712366	-0.01903731694
175.0	0.0	-0.352163896	-0.01511964878	-0.008530816302	-0.00759597716	-0.01541953856	-0.01916411095
176.0	0.0	-0.3535591454	-0.01522085956	-0.008593846909	-0.007649019478	-0.01549110568	-0.01929039545
177.0	0.0	-0.3549738244	-0.01532153604	-0.008656817265	-0.007702038245	-0.01556183848	-0.01941616482
178.0	0.0	-0.3564049904	-0.01542169908	-0.008719710048	-0.007754997135	-0.0156317509	-0.01954141428
179.0	0.0	-0.3578497456	-0.01552136981	-0.008782508464	-0.007807860705	-0.01570085732	-0.01966613981
180.0	0.0	-0.359305241	-0.01562056955	-0.008845196267	-0.007860594448	-0.01576917251	-0.01979033818
181.0	0.0	-0.3607686802	-0.01571931981	-0.008907757771	-0.007913164832	-0.01583671164	-0.0199140069
182.0	0.0	-0.3622373233	-0.01581764224	-0.008970177861	-0.007965539344	-0.01590349021	-0.02003714424
183.0	0.0	-0.3637084907	-0.01591555855	-0.009032442004	-0.008017686528	-0.01596952404	-0.0201597492
184.0	0.0	-0.3651795663	-0.01601309053	-0.009094536255	-0.008069576016	-0.01603482926	-0.02028182147
185.0	0.0	-0.3666480006	-0.01611025996	-0.00915644727	-0.008121178564	-0.01609942226	-0.02040336145
186.0	0.0	-0.3681113138	-0.01620708858	-0.009218162307	-0.008172466073	-0.01616331968	-0.02052437019
187.0	0.0	-0.3695670986	-0.01630359809	-0.009279669234	-0.008223411621	-0.01622653839	-0.02064484939
188.0	0.0	-0.3710130228	-0.01639981004	-0.009340956532	-0.008273989479	-0.01628909545	-0.0207648014
189.0	0.0	-0.3724468315	-0.01649574586	-0.009402013297	-0.008324175134	-0.01635100811	-0.02088422916
190.0	0.0	-0.3738663494	-0.0165914268	-0.009462829241	-0.0083739453	-0.01641229377	-0.0210031362
191.0	0.0	-0.375269483	-0.01668687388	-0.009523394694	-0.008423277935	-0.01647296999	-0.02112152663
192.0	0.0	-0.3766542219	-0.01678210787	-0.009583700603	-0.008472152249	-0.01653305443	-0.0212394051
193.0	0.0	-0.3780186406	-0.01687714929	-0.009643738528	-0.00852054871	-0.01659256487	-0.02135677678
194.0	0.0	-0.3793609001	-0.01697201829	-0.009703500642	-0.008568449051	-0.01665151915	-0.02147364734
195.0	0.0	-0.3806792487	-0.01706673473	-0.009762979725	-0.008615836269	-0.0167099352	-0.02159002294
196.0	0.0	-0.3819720232	-0.01716131806	-0.00982216916	-0.008662694629	-0.01676783099	-0.0217059102
197.0	0.0	-0.3832376499	-0.01725578735	-0.009881062929	-0.008709009655	-0.01682522452	-0.02182131614
198.0	0.0	-0.3844746447	-0.01735016124	-0.009939655605	-0.008754768129	-0.0168821338	-0.02193624824
199.0	0.0	-0.3856816141	-0.01744445792	-0.009997942345	-0.008799958081	-0.01693857684	-0.02205071435
200.0	0.0	-0.3868572551	-0.0175386951	-0.01005591888	-0.008844568781	-0.01699457163	-0.02216472267
201.0	0.0	-0.3880003556	-0.01763289	-0.01011358151	-0.008888590726	-0.01705013612	-0.02227828176
202.0	0.0	-0.3891097941	-0.01772705933	-0.0101709271	-0.008932015626	-0.01710528822	-0.02239140051
203.0	0.0	-0.3901845393	-0.01782121923	-0.01022795305	-0.008974836387	-0.01716004574	-0.02250408809
204.0	0.0	-0.3912236501	-0.01791538534	-0.0102846573	-0.009017047096	-0.01721442645	-0.02261635395
205.0	0.0	-0.3922262751	-0.01800957269	-0.01034103833	-0.009058643001	-0.01726844799	-0.02272820779
206.0	0.0	-0.3931916513	-0.01810379573	-0.01039709512	-0.009099620487	-0.01732212787	-0.02283965957
207.0	0.0	-0.3941191038	-0.01819806833	-0.01045282715	-0.009139977056	-0.0173754835	-0.0229507194
208.0	0.0	-0.3950080446	-0.01829240373	-0.0105082344	-0.009179711304	-0.01742853211	-0.02306139764
209.0	0.0	-0.3958579716	-0.01838681456	-0.01056331732	-0.009218822892	-0.0174812908	-0.02317170477
210.0	0.0	-0.3966684672	-0.01848131282	-0.01061807682	-0.009257312523	-0.01753377647	-0.02328165143
211.0	0.0	-0.3974391971	-0.01857590986	-0.01067251426	-0.00929518191	-0.01758600581	-0.02339124838
212.0	0.0	-0.3981699084	-0.01867061641	-0.01072663145	-0.00933243375	-0.01763799534	-0.02350050649
213.0	0.0	-0.3988604288	-0.01876544252	-0.01078043058	-0.009369071695	-0.01768976132	-0.02360943668
214.0	0.0	-0.3995106639	-0.01886039762	-0.01083391429	-0.009405100316	-0.0177413198	-0.02371804996
215.0	0.0	-0.4001205962	-0.01895549045	-0.01088708557	-0.009440525076	-0.01779268655	-0.02382635737
216.0	0.0	-0.4006902828	-0.01905072912	-0.01093994781	-0.009475352294	-0.01784387708	-0.02393436998
217.0	0.0	-0.4012198535	-0.01914612107	-0.01099250475	-0.009509589114	-0.01789490665	-0.02404209883
218.0	0.0	-0.4017095086	-0.01924167309	-0.01104476045	-0.009543243471	-0.01794579018	-0.02414955498
219.0	0.0	-0.4021595169	-0.01933739133	-0.01109671933	-0.009576324052	-0.01799654232	-0.02425674944
220.0	0.0	-0.4025702136	-0.01943328127	-0.0111483861	-0.009608840268	-0.01804717737	-0.02436369316
221.0	0.0	-0.4029419976	-0.01952934776	-0.01119976577	-0.009640802213	-0.01809770933	-0.02447039702
222.0	0.0	-0.4032753295	-0.01962559502	-0.01125086363	-0.009672220632	-0.01814815182	-0.02457687183
223.0	0.0	-0.403570729	-0.01972202662	-0.01130168521	-0.009703106881	-0.01819851815	-0.02468312829
224.0	0.0	-0.4038287727	-0.01981864553	-0.01135223631	-0.009733472897	-0.01824882121	-0.02478917697
225.0	0.0	-0.4040500912	-0.0199154541	-0.01140252294	-0.009763331154	-0.01829907357	-0.02489502831
226.0	0.0	-0.404235367	-0.02001245408	-0.01145255134	-0.009792694634	-0.01834928736	-0.02500069262
227.0	0.0	-0.4043853316	-0.02010964662	-0.01150232793	-0.009821576787	-0.01839947436	-0.02510618003
228.0	0.0	-0.4045007632	-0.02020703232	-0.01155185932	-0.009849991496	-0.01844964592	-0.0252115005
229.0	0.0	-0.4045824837	-0.02030461119	-0.01160115227	-0.00987795304	-0.01849981298	-0.0253166638
230.0	0.0	-0.4046313567	-0.0204023827	-0.01165021371	-0.009905476059	-0.01854998608	-0.02542167951
231.0	0.0	-0.404648284	-0.02050034577	-0.01169905067	-0.009932575519	-0.0186001753	-0.025526557
232.0	0.0	-0.4046342039	-0.02059849881	-0.01174767033	-0.009959266678	-0.01865039031	-0.02563130541
233.0	0.0	-0.4045900879	-0.02069683973	-0.01179607995	-0.009985565049	-0.01870064034	-0.02573593364
234.0	0.0	-0.4045169383	-0.02079536594	-0.01184428689	-0.01001148637	-0.01875093418	-0.02584045037
235.0	0.0	-0.4044157854	-0.02089407439	-0.01189229857	-0.01003704655	-0.01880128016	-0.02594486403
236.0	0.0	-0.4042876854	-0.02099296155	-0.01194012247	-0.01006226168	-0.01885168616	-0.02604918277
237.0	0.0	-0.4041337172	-0.02109202349	-0.01198776611	-0.01008714796	-0.01890215963	-0.02615341449
238.0	0.0	-0.4039549801	-0.02119125583	-0.01203523705	-0.01011172166	-0.01895270753	-0.02625756682
239.0	0.0	-0.4037525914	-0.0212906538	-0.01208254284	-0.01013599915	-0.01900333639	-0.02636164711
240.0	0.0	-0.4035276836	-0.02139021226	-0.01212969107	-0.0101599968	-0.01905405227	-0.02646566242
241.0	0.0	-0.4032814021	-0.02148992569	-0.01217668927	-0.01018373098	-0.01910486078	-0.02656961952
242.0	0.0	-0.403014903	-0.02158978824	-0.01222354498	-0.01020721803	-0.01915576707	-0.0266735249
243.0	0.0	-0.40272935	-0.02168979374	-0.0122702657	-0.01023047424	-0.01920677583	-0.02677738474
