# (1)t	# (2) P[5<--1](t)	# (3) P[5<--2](t)	# (4) P[5<--3](t)	# (5) P[5<--4](t)	# (6) P[5<--5](t)	# (7) P[5<--6](t)	# (8) P[5<--7](t)
234.0	0.01001148637	7.569614344e-5	-0.0003158744466	0.005490664981	0.0	0.01822022938	9.755026647e-5
235.0	0.01003704655	7.521232979e-5	-0.0003160997135	0.005507898911	0.0	0.0182771804	9.836850806e-5
236.0	0.01006226168	7.472192929e-5	-0.00031630395	0.005524371101	0.0	0.01833287679	9.918262656e-5
237.0	0.01008714796	7.422499395e-5	-0.0003164875418	0.005540078866	0.0	0.01838736734	9.999233474e-5
238.0	0.01011172166	7.372158526e-5	-0.0003166508986	0.00555502041	0.0	0.01844070182	0.0001007973566
239.0	0.01013599915	7.321177385e-5	-0.0003167944523	0.00556919481	0.0	0.01849293085	0.0001015974275
240.0	0.0101599968	7.269563923e-5	-0.0003169186556	0.005582602008	0.0	0.01854410578	0.0001023922948
241.0	0.01018373098	7.217326945e-5	-0.0003170239808	0.00559524279	0.0	0.01859427863	0.0001031817175
242.0	0.01020721803	7.164476078e-5	-0.0003171109181	0.005607118779	0.0	0.01864350195	0.000103965467
243.0	0.01023047424	7.11102174e-5	-0.0003171799743	0.005618232418	0.0	0.01869182868	0.0001047433269
244.0	0.0102535158	7.056975109e-5	-0.0003172316713	0.005628586951	0.0	0.01873931214	0.0001055150931
245.0	0.0102763588	7.002348084e-5	-0.000317266545	0.005638186413	0.0	0.01878600584	0.0001062805742
246.0	0.01029901918	6.947153258e-5	-0.0003172851436	0.005647035607	0.0	0.01883196341	0.0001070395916
247.0	0.01032151272	6.891403878e-5	-0.0003172880269	0.005655140096	0.0	0.01887723854	0.0001077919791
248.0	0.01034385501	6.835113816e-5	-0.0003172757643	0.005662506173	0.0	0.01892188485	0.0001085375838
249.0	0.01036606142	6.778297528e-5	-0.0003172489344	0.005669140855	0.0	0.01896595579	0.0001092762652
250.0	0.01038814712	6.720970024e-5	-0.000317208123	0.005675051855	0.0	0.01900950458	0.0001100078958
251.0	0.01041012698	6.663146832e-5	-0.0003171539227	0.005680247566	0.0	0.01905258412	0.0001107323612
252.0	0.01043201562	6.604843957e-5	-0.0003170869311	0.00568473704	0.0	0.01909524689	0.0001114495595
253.0	0.01045382738	6.546077856e-5	-0.0003170077504	0.005688529968	0.0	0.0191375449	0.0001121594017
254.0	0.01047557626	6.48686539e-5	-0.0003169169857	0.005691636655	0.0	0.01917952957	0.0001128618116
255.0	0.01049727594	6.427223799e-5	-0.0003168152445	0.005694068002	0.0	0.01922125169	0.0001135567256
256.0	0.01051893978	6.367170659e-5	-0.0003167031354	0.005695835482	0.0	0.01926276135	0.0001142440926
257.0	0.01054058074	6.306723851e-5	-0.0003165812674	0.005696951112	0.0	0.01930410783	0.0001149238737
258.0	0.01056221144	6.245901523e-5	-0.0003164502486	0.005697427437	0.0	0.01934533959	0.0001155960424
259.0	0.01058384409	6.184722058e-5	-0.0003163106857	0.005697277497	0.0	0.01938650417	0.0001162605844
260.0	0.01060549053	6.123204033e-5	-0.000316163183	0.005696514808	0.0	0.01942764813	0.000116917497
261.0	0.01062716215	6.061366193e-5	-0.0003160083416	0.005695153334	0.0	0.01946881702	0.0001175667894
262.0	0.01064886996	5.999227408e-5	-0.0003158467585	0.005693207459	0.0	0.0195100553	0.000118208482
263.0	0.01067062452	5.936806647e-5	-0.0003156790259	0.005690691965	0.0	0.01955140629	0.0001188426066
264.0	0.01069243597	5.874122938e-5	-0.0003155057306	0.005687622001	0.0	0.01959291214	0.0001194692059
265.0	0.01071431399	5.81119534e-5	-0.0003153274529	0.005684013057	0.0	0.01963461375	0.0001200883333
266.0	0.01073626781	5.74804291e-5	-0.0003151447665	0.005679880938	0.0	0.01967655077	0.0001207000525
267.0	0.01075830623	5.684684668e-5	-0.0003149582372	0.005675241734	0.0	0.01971876154	0.0001213044374
268.0	0.01078043757	5.62113957e-5	-0.0003147684229	0.005670111793	0.0	0.01976128303	0.0001219015716
269.0	0.0108026697	5.557426477e-5	-0.0003145758725	0.005664507693	0.0	0.01980415085	0.0001224915482
270.0	0.01082501002	5.493564122e-5	-0.0003143811254	0.005658446213	0.0	0.01984739918	0.0001230744695
271.0	0.01084746546	5.429571088e-5	-0.0003141847114	0.005651944306	0.0	0.01989106079	0.0001236504464
272.0	0.01087004252	5.365465772e-5	-0.0003139871494	0.005645019069	0.0	0.01993516693	0.0001242195983
273.0	0.01089274718	5.301266366e-5	-0.0003137889476	0.005637687715	0.0	0.01997974741	0.0001247820527
274.0	0.01091558501	5.236990823e-5	-0.0003135906027	0.005629967547	0.0	0.02002483051	0.0001253379446
275.0	0.01093856108	5.17265684e-5	-0.0003133925993	0.005621875928	0.0	0.02007044297	0.0001258874166
276.0	0.01096168003	5.108281826e-5	-0.00031319541	0.005613430252	0.0	0.02011661002	0.0001264306178
277.0	0.01098494601	5.043882885e-5	-0.0003129994943	0.005604647921	0.0	0.02016335531	0.0001269677042
278.0	0.01100836276	4.979476789e-5	-0.0003128052987	0.005595546311	0.0	0.02021070093	0.0001274988377
279.0	0.01103193355	4.91507996e-5	-0.0003126132561	0.005586142753	0.0	0.02025866743	0.0001280241859
280.0	0.01105566122	4.850708449e-5	-0.0003124237858	0.005576454498	0.0	0.02030727375	0.0001285439218
281.0	0.01107954816	4.786377915e-5	-0.0003122372927	0.0055664987	0.0	0.02035653729	0.0001290582233
282.0	0.01110359635	4.722103612e-5	-0.0003120541674	0.005556292383	0.0	0.02040647385	0.0001295672726
283.0	0.01112780736	4.657900365e-5	-0.0003118747856	0.00554585242	0.0	0.0204570977	0.0001300712562
284.0	0.01115218231	4.59378256e-5	-0.0003116995084	0.005535195508	0.0	0.02050842151	0.0001305703642
285.0	0.01117672196	4.529764128e-5	-0.0003115286813	0.005524338145	0.0	0.02056045642	0.0001310647899
286.0	0.01120142666	4.465858529e-5	-0.0003113626348	0.005513296603	0.0	0.02061321203	0.0001315547297
287.0	0.01122629637	4.402078744e-5	-0.0003112016838	0.005502086913	0.0	0.02066669641	0.0001320403822
288.0	0.01125133068	4.33843726e-5	-0.0003110461273	0.005490724837	0.0	0.02072091612	0.0001325219481
289.0	0.01127652883	4.274946059e-5	-0.0003108962488	0.00547922585	0.0	0.02077587623	0.0001329996298
290.0	0.01130188968	4.211616616e-5	-0.0003107523158	0.00546760512	0.0	0.02083158032	0.0001334736311
291.0	0.01132741178	4.148459882e-5	-0.0003106145797	0.00545587749	0.0	0.02088803054	0.0001339441566
292.0	0.01135309333	4.085486283e-5	-0.0003104832761	0.005444057456	0.0	0.02094522761	0.0001344114114
293.0	0.01137893223	4.022705713e-5	-0.0003103586245	0.005432159157	0.0	0.02100317084	0.0001348756007
294.0	0.01140492605	3.960127531e-5	-0.0003102408283	0.00542019635	0.0	0.02106185818	0.0001353369296
295.0	0.01143107208	3.897760553e-5	-0.000310130075	0.005408182403	0.0	0.02112128623	0.0001357956026
296.0	0.01145736735	3.835613053e-5	-0.000310026536	0.005396130273	0.0	0.02118145028	0.0001362518233
297.0	0.01148380858	3.773692764e-5	-0.0003099303669	0.0053840525	0.0	0.02124234435	0.0001367057939
298.0	0.01151039228	3.71200687e-5	-0.0003098417074	0.00537196119	0.0	0.02130396121	0.0001371577153
299.0	0.01153711468	3.650562016e-5	-0.0003097606818	0.005359868005	0.0	0.02136629242	0.0001376077863
300.0	0.01156397181	3.589364301e-5	-0.0003096873985	0.005347784152	0.0	0.02142932837	0.0001380562035
301.0	0.01159095948	3.528419288e-5	-0.0003096219508	0.005335720376	0.0	0.02149305833	0.0001385031612
302.0	0.01161807327	3.467732003e-5	-0.0003095644166	0.005323686951	0.0	0.02155747048	0.0001389488507
303.0	0.01164530862	3.407306938e-5	-0.0003095148588	0.00531169367	0.0	0.02162255193	0.0001393934603
304.0	0.01167266076	3.347148064e-5	-0.0003094733258	0.005299749842	0.0	0.02168828881	0.000139837175
305.0	0.01170012476	3.287258827e-5	-0.0003094398511	0.005287864289	0.0	0.02175466627	0.0001402801764
306.0	0.01172769557	3.227642164e-5	-0.0003094144544	0.005276045336	0.0	0.02182166856	0.0001407226421
307.0	0.01175536797	3.168300503e-5	-0.0003093971409	0.005264300813	0.0	0.02188927902	0.0001411647456
308.0	0.01178313664	3.109235779e-5	-0.0003093879025	0.005252638048	0.0	0.02195748019	0.0001416066565
309.0	0.01181099614	3.050449436e-5	-0.0003093867177	0.005241063875	0.0	0.02202625384	0.0001420485397
310.0	0.01183894095	2.991942443e-5	-0.0003093935519	0.005229584622	0.0	0.02209558096	0.0001424905555
311.0	0.01186696544	2.933715302e-5	-0.0003094083577	0.005218206121	0.0	0.02216544189	0.0001429328594
312.0	0.01189506394	2.875768056e-5	-0.0003094310758	0.005206933708	0.0	0.02223581633	0.0001433756022
313.0	0.0119232307	2.818100309e-5	-0.0003094616345	0.005195772222	0.0	0.02230668336	0.0001438189291
314.0	0.01195145994	2.760711228e-5	-0.000309499951	0.005184726013	0.0	0.02237802153	0.0001442629806
315.0	0.01197974583	2.703599564e-5	-0.0003095459311	0.005173798943	0.0	0.02244980891	0.0001447078915
316.0	0.01200808253	2.646763663e-5	-0.0003095994701	0.005162994395	0.0	0.0225220231	0.0001451537912
317.0	0.01203646418	2.590201476e-5	-0.0003096604528	0.005152315277	0.0	0.0225946413	0.0001456008035
318.0	0.01206488492	2.53391058e-5	-0.0003097287545	0.005141764028	0.0	0.02266764038	0.0001460490467
319.0	0.01209333892	2.477888185e-5	-0.0003098042407	0.005131342627	0.0	0.0227409969	0.0001464986331
320.0	0.01212182036	2.422131156e-5	-0.0003098867683	0.005121052603	0.0	0.02281468713	0.0001469496696
321.0	0.01215032343	2.366636021e-5	-0.0003099761856	0.005110895041	0.0	0.02288868718	0.0001474022569
322.0	0.0121788424	2.311398994e-5	-0.0003100723329	0.005100870594	0.0	0.02296297297	0.00014785649
323.0	0.01220737156	2.256415983e-5	-0.0003101750431	0.005090979492	0.0	0.02303752029	0.0001483124579
324.0	0.01223590529	2.201682612e-5	-0.0003102841417	0.005081221554	0.0	0.0231123049	0.0001487702439
325.0	0.01226443802	2.147194233e-5	-0.0003103994481	0.005071596198	0.0	0.02318730249	0.0001492299252
326.0	0.01229296426	2.092945943e-5	-0.0003105207751	0.005062102455	0.0	0.0232624888	0.000149691573
327.0	0.01232147861	2.038932601e-5	-0.0003106479303	0.005052738981	0.0	0.0233378396	0.000150155253
328.0	0.01234997577	1.985148844e-5	-0.0003107807158	0.005043504068	0.0	0.02341333078	0.0001506210246
329.0	0.01237845053	1.931589103e-5	-0.0003109189294	0.005034395661	0.0	0.02348893837	0.0001510889417
330.0	0.0124068978	1.878247619e-5	-0.0003110623644	0.005025411366	0.0	0.02356463859	0.0001515590522
331.0	0.01243531261	1.825118457e-5	-0.0003112108104	0.005016548471	0.0	0.02364040786	0.0001520313984
332.0	0.0124636901	1.772195527e-5	-0.0003113640541	0.005007803955	0.0	0.02371622289	0.000152506017
333.0	0.01249202553	1.719472597e-5	-0.0003115218789	0.004999174505	0.0	0.02379206066	0.0001529829389
334.0	0.01252031433	1.666943306e-5	-0.0003116840662	0.00499065653	0.0	0.0238678985	0.0001534621899
335.0	0.01254855203	1.614601186e-5	-0.0003118503955	0.004982246175	0.0	0.0239437141	0.0001539437899
336.0	0.01257673433	1.562439672e-5	-0.0003120206447	0.004973939339	0.0	0.02401948554	0.0001544277539
337.0	0.01260485706	1.510452121e-5	-0.0003121945909	0.004965731686	0.0	0.02409519135	0.0001549140915
338.0	0.01263291621	1.458631823e-5	-0.0003123720106	0.004957618665	0.0	0.0241708105	0.0001554028073
339.0	0.01266090794	1.406972021e-5	-0.00031255268	0.004949595522	0.0	0.02424632246	0.0001558939008
340.0	0.01268882854	1.355465921e-5	-0.0003127363758	0.004941657315	0.0	0.02432170723	0.0001563873668
341.0	0.01271667449	1.304106707e-5	-0.000312922875	0.004933798931	0.0	0.02439694533	0.0001568831952
342.0	0.01274444241	1.252887557e-5	-0.0003131119561	0.004926015103	0.0	0.02447201786	0.0001573813716
343.0	0.01277212912	1.201801655e-5	-0.0003133033986	0.004918300418	0.0	0.02454690649	0.0001578818767
344.0	0.01279973157	1.150842203e-5	-0.0003134969842	0.004910649342	0.0	0.02462159354	0.0001583846874
345.0	0.01282724691	1.100002436e-5	-0.0003136924963	0.004903056225	0.0	0.02469606192	0.0001588897761
346.0	0.01285467244	1.049275634e-5	-0.0003138897212	0.004895515324	0.0	0.02477029521	0.0001593971113
347.0	0.01288200565	9.986551309e-6	-0.0003140884478	0.004888020811	0.0	0.02484427766	0.0001599066577
348.0	0.01290924418	9.481343313e-6	-0.0003142884682	0.004880566792	0.0	0.02491799417	0.0001604183761
349.0	0.01293638588	8.977067171e-6	-0.0003144895777	0.004873147318	0.0	0.02499143038	0.000160932224
350.0	0.01296342873	8.473658601e-6	-0.0003146915757	0.004865756399	0.0	0.02506457259	0.0001614481553
351.0	0.0129903709	7.971054321e-6	-0.0003148942653	0.004858388021	0.0	0.02513740784	0.000161966121
352.0	0.01301721075	7.469192143e-6	-0.0003150974539	0.004851036152	0.0	0.02520992391	0.0001624860688
353.0	0.01304394676	6.96801107e-6	-0.0003153009534	0.004843694763	0.0	0.02528210927	0.0001630079434
354.0	0.01307057764	6.467451377e-6	-0.0003155045805	0.004836357834	0.0	0.02535395316	0.0001635316872
355.0	0.01309710222	5.967454703e-6	-0.0003157081567	0.004829019369	0.0	0.02542544556	0.0001640572396
356.0	0.0131235195	5.467964122e-6	-0.0003159115088	0.004821673409	0.0	0.02549657718	0.000164584538
357.0	0.01314982868	4.968924221e-6	-0.0003161144686	0.00481431404	0.0	0.0255673395	0.0001651135173
358.0	0.01317602906	4.470281166e-6	-0.0003163168737	0.004806935405	0.0	0.02563772472	0.0001656441106
359.0	0.01320212016	3.971982768e-6	-0.0003165185673	0.004799531716	0.0	0.0257077258	0.0001661762488
360.0	0.0132281016	3.473978538e-6	-0.0003167193982	0.004792097262	0.0	0.02577733645	0.0001667098614
361.0	0.01325397319	2.976219746e-6	-0.0003169192212	0.00478462642	0.0	0.0258465511	0.0001672448763
362.0	0.01327973487	2.478659465e-6	-0.0003171178973	0.004777113664	0.0	0.02591536493	0.0001677812198
363.0	0.01330538672	1.981252618e-6	-0.0003173152933	0.004769553574	0.0	0.02598377384	0.0001683188172
364.0	0.01333092897	1.483956019e-6	-0.0003175112826	0.004761940841	0.0	0.02605177445	0.0001688575926
365.0	0.013356362	9.867284008e-7	-0.0003177057444	0.004754270282	0.0	0.02611936408	0.0001693974693
366.0	0.01338168628	4.895304538e-7	-0.0003178985646	0.004746536838	0.0	0.02618654076	0.0001699383698
367.0	0.01340690246	-7.675154957e-9	-0.0003180896354	0.004738735589	0.0	0.02625330321	0.0001704802159
368.0	0.01343201128	-5.049237589e-7	-0.0003182788553	0.004730861757	0.0	0.02631965083	0.0001710229292
369.0	0.01345701362	-1.002248676e-6	-0.0003184661294	0.00472291071	0.0	0.02638558368	0.0001715664309
370.0	0.01348191045	-1.499681195e-6	-0.0003186513691	0.004714877973	0.0	0.02645110245	0.0001721106417
371.0	0.01350670288	-1.997250574e-6	-0.0003188344923	0.004706759226	0.0	0.02651620849	0.0001726554829
372.0	0.01353139211	-2.494984027e-6	-0.0003190154233	0.004698550315	0.0	0.02658090375	0.0001732008754
373.0	0.01355597943	-2.992906735e-6	-0.0003191940927	0.004690247254	0.0	0.02664519081	0.0001737467406
374.0	0.01358046627	-3.491041843e-6	-0.0003193704376	0.004681846225	0.0	0.02670907279	0.0001742930002
375.0	0.01360485409	-3.989410474e-6	-0.0003195444012	0.004673343589	0.0	0.02677255341	0.0001748395764
376.0	0.0136291445	-4.488031738e-6	-0.0003197159331	0.00466473588	0.0	0.02683563692	0.0001753863922
377.0	0.01365333913	-4.986922747e-6	-0.000319884989	0.004656019815	0.0	0.02689832811	0.0001759333712
378.0	0.01367743974	-5.486098638e-6	-0.0003200515307	0.004647192292	0.0	0.02696063227	0.0001764804377
379.0	0.01370144813	-5.985572596e-6	-0.0003202155259	0.004638250391	0.0	0.02702255517	0.0001770275173
380.0	0.01372536617	-6.485355875e-6	-0.0003203769482	0.004629191379	0.0	0.02708410305	0.0001775745365
381.0	0.01374919581	-6.985457831e-6	-0.0003205357771	0.004620012708	0.0	0.0271452826	0.000178121423
382.0	0.01377293903	-7.485885953e-6	-0.0003206919977	0.004610712013	0.0	0.02720610093	0.0001786681058
383.0	0.01379659789	-7.986645901e-6	-0.0003208456005	0.00460128712	0.0	0.02726656554	0.0001792145151
384.0	0.01382017446	-8.487741537e-6	-0.0003209965818	0.004591736036	0.0	0.02732668433	0.0001797605828
385.0	0.01384367089	-8.98917497e-6	-0.0003211449427	0.004582056957	0.0	0.02738646553	0.0001803062423
386.0	0.01386708935	-9.490946597e-6	-0.0003212906899	0.004572248262	0.0	0.02744591772	0.0001808514283
387.0	0.01389043203	-9.993055149e-6	-0.0003214338346	0.004562308511	0.0	0.02750504978	0.0001813960776
388.0	0.01391370117	-1.049549773e-5	-0.0003215743932	0.004552236449	0.0	0.02756387088	0.0001819401285
389.0	0.01393689902	-1.099826989e-5	-0.0003217123867	0.004542030997	0.0	0.02762239046	0.0001824835213
390.0	0.01396002784	-1.150136563e-5	-0.0003218478406	0.004531691255	0.0	0.02768061819	0.0001830261978
391.0	0.01398308992	-1.200477751e-5	-0.0003219807846	0.004521216499	0.0	0.02773856397	0.0001835681023
392.0	0.01400608755	-1.250849664e-5	-0.0003221112528	0.004510606175	0.0	0.02779623789	0.0001841091805
393.0	0.01402902302	-1.301251281e-5	-0.0003222392832	0.004499859901	0.0	0.0278536502	0.0001846493806
394.0	0.01405189864	-1.351681447e-5	-0.0003223649177	0.004488977457	0.0	0.02791081132	0.0001851886525
395.0	0.01407471669	-1.402138884e-5	-0.0003224882016	0.004477958791	0.0	0.02796773179	0.0001857269484
396.0	0.01409747946	-1.452622194e-5	-0.000322609184	0.004466804007	0.0	0.02802442226	0.0001862642227
397.0	0.01412018923	-1.503129867e-5	-0.0003227279171	0.004455513364	0.0	0.02808089345	0.0001868004317
398.0	0.01414284824	-1.553660285e-5	-0.0003228444562	0.004444087273	0.0	0.02813715616	0.0001873355342
399.0	0.01416545873	-1.604211728e-5	-0.0003229588596	0.004432526294	0.0	0.02819322123	0.0001878694909
400.0	0.01418802293	-1.654782383e-5	-0.0003230711882	0.004420831129	0.0	0.02824909951	0.0001884022649
401.0	0.01421054302	-1.705370347e-5	-0.0003231815056	0.004409002616	0.0	0.02830480185	0.0001889338215
402.0	0.01423302116	-1.755973631e-5	-0.0003232898777	0.004397041731	0.0	0.02836033911	0.0001894641281
403.0	0.01425545947	-1.806590174e-5	-0.0003233963725	0.004384949576	0.0	0.02841572209	0.0001899931546
404.0	0.01427786006	-1.857217841e-5	-0.0003235010601	0.004372727379	0.0	0.02847096152	0.0001905208728
405.0	0.01430022496	-1.907854432e-5	-0.0003236040124	0.004360376487	0.0	0.02852606808	0.0001910472571
406.0	0.01432255619	-1.95849769e-5	-0.0003237053029	0.004347898363	0.0	0.02858105235	0.0001915722838
407.0	0.01434485572	-2.009145302e-5	-0.0003238050065	0.004335294577	0.0	0.02863592479	0.0001920959315
408.0	0.01436712547	-2.059794911e-5	-0.0003239031995	0.004322566805	0.0	0.02869069576	0.0001926181811
409.0	0.01438936731	-2.110444116e-5	-0.0003239999592	0.004309716822	0.0	0.02874537545	0.0001931390154
410.0	0.01441158307	-2.161090483e-5	-0.0003240953638	0.004296746496	0.0	0.02879997391	0.0001936584197
411.0	0.01443377451	-2.211731548e-5	-0.0003241894925	0.004283657784	0.0	0.028854501	0.0001941763811
412.0	0.01445594335	-2.262364819e-5	-0.0003242824247	0.004270452728	0.0	0.02890896642	0.0001946928891
413.0	0.01447809125	-2.312987791e-5	-0.0003243742407	0.004257133446	0.0	0.02896337966	0.0001952079348
414.0	0.01450021981	-2.36359794e-5	-0.0003244650206	0.00424370213	0.0	0.02901774997	0.0001957215119
415.0	0.01452233056	-2.414192739e-5	-0.000324554845	0.004230161039	0.0	0.02907208643	0.0001962336155
416.0	0.01454442501	-2.464769653e-5	-0.0003246437942	0.004216512494	0.0	0.02912639783	0.0001967442431
417.0	0.01456650455	-2.515326152e-5	-0.0003247319485	0.004202758875	0.0	0.02918069276	0.0001972533939
418.0	0.01458857056	-2.565859714e-5	-0.0003248193878	0.00418890261	0.0	0.02923497952	0.000197761069
419.0	0.01461062432	-2.616367824e-5	-0.0003249061915	0.004174946178	0.0	0.02928926616	0.0001982672711
420.0	0.01463266707	-2.666847988e-5	-0.0003249924385	0.004160892098	0.0	0.02934356046	0.0001987720051
421.0	0.01465469997	-2.717297729e-5	-0.000325078207	0.004146742923	0.0	0.02939786989	0.0001992752771
422.0	0.01467672412	-2.767714596e-5	-0.0003251635741	0.004132501241	0.0	0.02945220168	0.0001997770953
423.0	0.01469874057	-2.818096169e-5	-0.0003252486162	0.004118169665	0.0	0.02950656271	0.0002002774692
424.0	0.01472075027	-2.868440057e-5	-0.0003253334086	0.00410375083	0.0	0.02956095961	0.00020077641
425.0	0.01474275414	-2.918743909e-5	-0.0003254180252	0.004089247388	0.0	0.02961539866	0.0002012739303
426.0	0.01476475301	-2.969005413e-5	-0.0003255025389	0.004074662003	0.0	0.02966988584	0.0002017700442
427.0	0.01478674765	-3.019222299e-5	-0.0003255870209	0.004059997349	0.0	0.02972442685	0.000202264767
428.0	0.01480873879	-3.069392347e-5	-0.0003256715412	0.004045256099	0.0	0.02977902701	0.0002027581155
429.0	0.01483072706	-3.119513384e-5	-0.0003257561679	0.004030440928	0.0	0.02983369138	0.0002032501078
430.0	0.01485271304	-3.169583294e-5	-0.0003258409678	0.004015554507	0.0	0.02988842465	0.0002037407629
431.0	0.01487469725	-3.219600011e-5	-0.0003259260056	0.004000599493	0.0	0.02994323122	0.0002042301011
432.0	0.01489668015	-3.269561533e-5	-0.0003260113445	0.003985578535	0.0	0.02999811514	0.0002047181439
433.0	0.01491866212	-3.319465915e-5	-0.0003260970456	0.00397049426	0.0	0.03005308016	0.0002052049134
434.0	0.01494064351	-3.369311277e-5	-0.0003261831682	0.003955349277	0.0	0.03010812968	0.0002056904331
435.0	0.01496262458	-3.4190958e-5	-0.0003262697694	0.003940146169	0.0	0.03016326679	0.0002061747269
436.0	0.01498460555	-3.468817737e-5	-0.0003263569046	0.003924887491	0.0	0.03021849427	0.0002066578199
437.0	0.01500658658	-3.518475406e-5	-0.0003264446267	0.003909575767	0.0	0.03027381456	0.0002071397377
438.0	0.01502856776	-3.568067195e-5	-0.0003265329868	0.003894213485	0.0	0.0303292298	0.0002076205066
439.0	0.01505054914	-3.617591564e-5	-0.0003266220335	0.003878803097	0.0	0.03038474181	0.0002081001537
440.0	0.01507253071	-3.667047046e-5	-0.0003267118135	0.003863347013	0.0	0.03044035209	0.0002085787063
441.0	0.01509451242	-3.716432246e-5	-0.0003268023711	0.0038478476	0.0	0.03049606187	0.0002090561926
442.0	0.01511649415	-3.765745843e-5	-0.0003268937483	0.003832307178	0.0	0.03055187203	0.0002095326408
443.0	0.01513847574	-3.814986591e-5	-0.0003269859849	0.00381672802	0.0	0.0306077832	0.0002100080799
444.0	0.01516045698	-3.864153322e-5	-0.0003270791184	0.003801112346	0.0	0.0306637957	0.0002104825388
445.0	0.01518243763	-3.91324494e-5	-0.000327173184	0.003785462324	0.0	0.03071990956	0.0002109560469
446.0	0.01520441738	-3.962260426e-5	-0.0003272682147	0.003769780067	0.0	0.03077612454	0.0002114286338
447.0	0.0152263959	-4.011198838e-5	-0.0003273642409	0.00375406763	0.0	0.03083244014	0.0002119003289
448.0	0.0152483728	-4.060059309e-5	-0.0003274612911	0.00373832701	0.0	0.03088885558	0.0002123711621
449.0	0.01527034767	-4.108841047e-5	-0.0003275593912	0.003722560144	0.0	0.03094536984	0.0002128411631
450.0	0.01529232006	-4.157543337e-5	-0.000327658565	0.003706768904	0.0	0.03100198163	0.0002133103615
451.0	0.01531428947	-4.206165537e-5	-0.000327758834	0.003690955103	0.0	0.03105868943	0.000213778787
452.0	0.01533625538	-4.25470708e-5	-0.0003278602174	0.003675120486	0.0	0.0311154915	0.000214246469
453.0	0.01535821723	-4.303167471e-5	-0.0003279627322	0.003659266735	0.0	0.03117238586	0.0002147134368
454.0	0.01538017445	-4.35154629e-5	-0.0003280663934	0.003643395464	0.0	0.03122937032	0.0002151797195
455.0	0.01540212643	-4.399843186e-5	-0.0003281712134	0.003627508222	0.0	0.03128644248	0.0002156453458
456.0	0.01542407252	-4.448057879e-5	-0.0003282772031	0.003611606488	0.0	0.03134359975	0.0002161103442
457.0	0.01544601206	-4.49619016e-5	-0.0003283843707	0.003595691674	0.0	0.03140083933	0.0002165747426
458.0	0.01546794438	-4.544239885e-5	-0.0003284927228	0.003579765125	0.0	0.03145815828	0.0002170385688
459.0	0.01548986878	-4.592206977e-5	-0.0003286022638	0.003563828113	0.0	0.03151555345	0.00021750185
460.0	0.01551178453	-4.640091427e-5	-0.000328712996	0.003547881847	0.0	0.03157302155	0.0002179646129
461.0	0.0155336909	-4.687893285e-5	-0.0003288249202	0.003531927462	0.0	0.03163055914	0.0002184268836
462.0	0.01555558714	-4.735612667e-5	-0.0003289380349	0.003515966028	0.0	0.03168816263	0.0002188886879
463.0	0.01557747249	-4.783249745e-5	-0.000329052337	0.003499998546	0.0	0.03174582831	0.0002193500507
464.0	0.01559934617	-4.830804752e-5	-0.0003291678216	0.003484025947	0.0	0.03180355233	0.0002198109965
465.0	0.01562120741	-4.878277977e-5	-0.0003292844822	0.003468049098	0.0	0.03186133075	0.0002202715491
466.0	0.01564305542	-4.925669762e-5	-0.0003294023104	0.003452068796	0.0	0.03191915951	0.0002207317316
467.0	0.01566488941	-4.972980505e-5	-0.0003295212964	0.003436085774	0.0	0.03197703446	0.0002211915663
468.0	0.01568670857	-5.02021065e-5	-0.0003296414289	0.003420100701	0.0	0.03203495138	0.000221651075
469.0	0.01570851211	-5.067360692e-5	-0.000329762695	0.003404114177	0.0	0.03209290595	0.0002221102786
470.0	0.01573029922	-5.114431173e-5	-0.0003298850804	0.003388126744	0.0	0.03215089382	0.0002225691973
471.0	0.01575206912	-5.161422677e-5	-0.0003300085695	0.003372138878	0.0	0.03220891055	0.0002230278505
472.0	0.01577382101	-5.208335833e-5	-0.0003301331455	0.003356150997	0.0	0.03226695169	0.0002234862567
473.0	0.01579555409	-5.255171307e-5	-0.0003302587902	0.003340163456	0.0	0.03232501271	0.0002239444338
474.0	0.01581726757	-5.301929805e-5	-0.0003303854844	0.003324176554	0.0	0.0323830891	0.0002244023987
475.0	0.01583896069	-5.348612067e-5	-0.0003305132077	0.003308190532	0.0	0.03244117629	0.0002248601676
476.0	0.01586063267	-5.395218868e-5	-0.0003306419388	0.003292205575	0.0	0.03249926972	0.0002253177557
477.0	0.01588228274	-5.441751012e-5	-0.0003307716553	0.003276221816	0.0	0.03255736483	0.0002257751776
478.0	0.01590391017	-5.488209333e-5	-0.0003309023339	0.003260239332	0.0	0.03261545706	0.0002262324467
479.0	0.01592551421	-5.534594692e-5	-0.0003310339508	0.003244258153	0.0	0.03267354187	0.0002266895759
480.0	0.01594709413	-5.580907973e-5	-0.0003311664809	0.003228278257	0.0	0.03273161472	0.000227146577
481.0	0.01596864923	-5.627150085e-5	-0.0003312998988	0.003212299575	0.0	0.03278967114	0.0002276034611
482.0	0.01599017882	-5.673321954e-5	-0.0003314341784	0.003196321994	0.0	0.03284770667	0.0002280602383
483.0	0.0160116822	-5.719424526e-5	-0.000331569293	0.003180345357	0.0	0.0329057169	0.000228516918
484.0	0.01603315873	-5.765458761e-5	-0.0003317052153	0.003164369462	0.0	0.03296369746	0.0002289735086
