#t	#1	#2	#3	#4	#5	#6	#7
15.0	0.05781316462804075	0.0	-0.00016237570237484053	6.684023477500471e-6	-9.875727817835918e-7	-3.347966346541507e-5	2.108286109450791e-6
16.0	0.06526711126779901	0.0	-0.00020778343025035944	8.586564527013327e-6	-1.2637233429156247e-6	-4.286361600160541e-5	2.7034203774371884e-6
17.0	0.07307566588529521	0.0	-0.0002616252637725025	1.0856794894424567e-5	-1.5911453074332807e-6	-5.3999236006717576e-5	3.4116656134234923e-6
18.0	0.08121822992371723	0.0	-0.0003247141568030413	1.3534973711885316e-5	-1.974765372184696e-6	-6.705804936111011e-5	4.244861169327718e-6
19.0	0.08967369046851081	0.0	-0.0003978554490393437	1.6662312780689933e-5	-2.4194559474873678e-6	-8.22106300448512e-5	5.215015824450993e-6
20.0	0.09842050313755688	0.0	-0.0004818400478001076	2.0280780516488622e-5	-2.92999150516655e-6	-9.962520519628444e-5	6.334243601751157e-6
21.0	0.10743677324618826	0.0	-0.0005774378918313148	2.443290551419125e-5	-3.511006358475014e-6	-0.00011946630727163642	7.614701425925894e-6
22.0	0.11670033501377379	0.0	-0.0006853917413659858	2.9161580168717712e-5	-4.166954163891583e-6	-0.00014189348216811964	9.068528767206576e-6
23.0	0.1261888285243622	0.0	-0.0008064113465319363	3.4509864753275095e-5	-4.902069475637323e-6	-0.00016706006348240994	1.070778946389144e-5
24.0	0.13587977426132158	0.0	-0.0009411680267419975	4.052079229278609e-5	-5.720331580393345e-6	-0.0001951120196841079	1.2544415795952372e-5
25.0	0.14575064501619533	0.0	-0.001090289695899509	4.723717458618465e-5	-6.625430854671955e-6	-0.00022618688142214623	1.4590154894017935e-5
26.0	0.15577893501524562	0.0	-0.0012543563593121082	5.4701409714336e-5	-7.620737839057928e-6	-0.0002604127546104208	1.6856517523589937e-5
27.0	0.1659422261290809	0.0	-0.0014338961029199018	6.295529137994148e-5	-8.709275195577652e-6	-0.00029790742402657647	1.9354729263643127e-5
28.0	0.17621825105514133	0.0	-0.0016293815896714753	7.20398204395561e-5	-9.893692682866605e-6	-0.0003387775511454097	2.2095684079625643e-5
29.0	0.186584953385125	0.0	-0.0018412270724416265	8.1995019009042e-5	-1.1176245253533236e-5	-0.0003831179689694153	2.508990027647442e-5
30.0	0.19702054448865453	0.0	-0.002069785927953694	9.285974755256446e-5	-1.25587743502962e-5	-0.00043101107574753235	2.834747880789749e-5
31.0	0.2075035571661511	0.0	-0.002315348710871066	0.00010467152539429457	-1.4042692446556764e-5	-0.00048252632851884553	3.18780639097165e-5
32.0	0.2180128960439438	0.0	-0.0025781417223205427	0.00011746635512111211	-1.5628970847486652e-5	-0.0005377198365192101	3.569080602030493e-5
33.0	0.22852788469878382	0.0	-0.0028583260832568775	0.0001312785513800112	-1.7318130743990937e-5	-0.0005966340537795442	3.9794326952135124e-5
34.0	0.2390283095146785	0.0	-0.0031559972990996025	0.0001461405746052998	-1.911023748660399e-5	-0.0006592975694962585	4.419668727958753e-5
35.0	0.24949446029065023	0.0	-0.0034711852982651295	0.00016208287023819867	-2.1004898021316405e-5	-0.000725724994022375	4.8905355910354824e-5
36.0	0.25990716762918414	0.0	-0.0038038549242760842	0.0001791337140303858	-2.3001261409083787e-5	-0.0007959169377502572	5.3927181813677815e-5
37.0	0.2702478371471995	0.0	-0.004153906858234847	0.0001973190640447574	-2.5098022330044066e-5	-0.0008698600795714659	5.926836788423999e-5
38.0	0.2804984805626858	0.0	-0.004521178945909926	0.00021666241998099647	-2.7293427454226974e-5	-0.0009475273210649717	6.493444692657547e-5
39.0	0.2906417437195299	0.0	-0.004905447901659771	0.00023718469046222563	-2.958528454397931e-5	-0.0010288780221161676	7.09302597516764e-5
40.0	0.30066093161928437	0.0	-0.005306431360009479	0.00025890406892706074	-3.197097414044889e-5	-0.0011138583133334166	7.725993538579588e-5
41.0	0.31054003053655577	0.0	-0.005723790244309741	0.0002818359187653074	-3.4447463673019824e-5	-0.0012024014802786232	8.392687339761296e-5
42.0	0.3202637273010196	0.0	-0.006157131420927344	0.00030599266832459374	-3.701132381947892e-5	-0.0012944284142490509	9.093372835612584e-5
43.0	0.329817425833142	0.0	-0.006606010606922579	0.000331383716400796	-3.965874693654764e-5	-0.0013898481241573174	9.828239643816713e-5
44.0	0.339187261025978	0.0	-0.007069935498786892	0.0003580153487957124	-4.238556737244762e-5	-0.001488558303871428	0.00010597400420853093
45.0	0.3483601100697099	0.0	-0.00754836908982444	0.0003858906664864356	-4.518728346752277e-5	-0.0015904459492591797	0.00011400889959859668
46.0	0.3573236013166164	0.0	-0.008040733144205219	0.0004150095259173063	-4.8059081046548204e-5	-0.0016953880191574247	0.0001223866451133534
47.0	0.36606612078640094	0.0	-0.00854641179627885	0.0004453684918763105	-5.0995858204384994e-5	-0.0018032521344726472	0.00013110601329788336
48.0	0.3745768164142266	0.0	-0.00906475524445813	0.0004769608033592091	-5.3992251185630924e-5	-0.001913897309630406	0.00014016498449361372
49.0	0.3828456001435375	0.0	-0.00959508351002538	0.000509776352771444	-5.704266116055338e-5	-0.002027174710676651	0.00014956074691464417
50.0	0.3908631479667517	0.0	-0.010136690232358863	0.0005438016787492803	-6.014128170166734e-5	-0.0021429284344283064	0.00015928969907141185
51.0	0.3986208980175014	0.0	-0.010688846473446374	0.0005790199728057503	-6.328212676906933e-5	-0.0022609963032090502	0.0001693474545642096
52.0	0.40611104681715976	0.0	-0.01125080450607292	0.0006154110999349556	-6.645905901792666e-5	-0.0023812106698853927	0.00017972884926439927
53.0	0.4133265437768013	0.0	-0.011821801561672157	0.0006529516332364276	-6.96658182477639e-5	-0.0025033992281208064	0.00019042795089587063
54.0	0.4202610840552829	0.0	-0.012401063515525761	0.0006916149025365159	-7.28960498200619e-5	-0.0026273858229813223	0.0002014380710211207
55.0	0.42690909987254844	0.0	-0.012987808488730022	0.0007313710569047056	-7.61433328784034e-5	-0.0027529912572623015	0.00021275177942843974
56.0	0.433265750375325	0.0	-0.013581250348139107	0.0007721871408832857	-7.940120821389298e-5	-0.002880034089160433	0.00022436092090802874
57.0	0.4393269101509762	0.0	-0.014180602087373604	0.0008140271841622313	-8.266320562792779e-5	-0.0030083314171888502	0.00023625663439423675
58.0	0.4450891564834568	0.0	-0.014785079073912648	0.0008568523043464752	-8.592287065463485e-5	-0.0031376996485280658	0.00024842937443995153
59.0	0.4505497554421808	0.0	-0.015393902149050993	0.000900620822392956	-8.917379051509113e-5	-0.003267955247285762	0.00026086893497993834
60.0	0.4557066468924556	0.0	-0.016006300569361625	0.0009452883902163352	-9.240961918613074e-5	-0.0033989154594390924	0.00027356447532837503
61.0	0.46055842851409984	0.0	-0.01662151478014015	0.000990808129884748	-9.562410147746333e-5	-0.0035303990115368613	0.0002865045483437457
62.0	0.4651043389117971	0.0	-0.017238799012969278	0.0010371307837635682	-9.881109602118646e-5	-0.0036622267805253433	0.000299677130684038
63.0	0.46934423989847807	0.0	-0.017857423701289375	0.0010842048748958225	-0.00010196459708900757	-0.003794222432368408	0.00031306965506315955
64.0	0.4732785980305819	0.0	-0.018476677709575763	0.0011319768768445447	-0.000105078755164055	-0.003926213027446107	0.00032666904440773327
65.0	0.4769084654710211	0.0	-0.019095870373205998	0.001180391392172133	-0.00010814789620456575	-0.004058029590996399	0.00034046174780358215
66.0	0.4802354602528099	0.0	-0.019714333347527414	0.0012293913386853478	-0.00011116653954713313	-0.004189507647142901	0.00035443377811144726
67.0	0.48326174601391514	0.0	-0.02033142226608612	0.001278918142528689	-0.00011412941440810874	-0.0043204877153419025	0.0003685707511211621
68.0	0.4859900112710782	0.0	-0.020946518209200043	0.001328911937174666	-0.00011703147495138617	-0.004450815768336667	0.0003828579261050039
69.0	0.4884234482977336	0.0	-0.02155902898524841	0.0013793117673293435	-0.00011986791390055606	-0.00458034365096416	0.00039728024762263335
70.0	0.4905657316686268	0.0	-0.022168390228199216	0.0014300557967476418	-0.00012263417468329232	-0.0047089294594186435	0.00041182238842230853
71.0	0.49242099653109883	0.0	-0.022774066315914582	0.0014810815189384065	-0.00012532596210511565	-0.004836437880819832	0.00042646879327667964
72.0	0.4939938166602545	0.0	-0.02337555111453348	0.0015323259697330861	-0.00012793925155715148	-0.004962740493127279	0.0004412037235867198
73.0	0.49528918235278474	0.0	-0.02397236855505449	0.00158372594068994	-0.00013047029677082817	-0.0050877160256599	0.00045601130258274644
74.0	0.49631247821184526	0.0	-0.024564073048963016	0.0016352181923097626	-0.0001329156361402265	-0.005211250580681655	0.0004708755609478135
75.0	0.49706946087294646	0.0	-0.025150249750252023	0.0016867396660506324	-0.00013527209763899864	-0.0053332378166749	0.0004857804826866002
76.0	0.4975662367185176	0.0	-0.025730514671731652	0.001738227694146859	-0.00013753680236564886	-0.005453579094102127	0.000500710051061393
77.0	0.4978092396264379	0.0	-0.02630451466396381	0.001789620206264414	-0.00013970716675727645	-0.00557218358462198	0.0005156482944168708
78.0	0.4978052087955915	0.0	-0.026871927265382664	0.0018408559320541857	-0.00014178090351635571	-0.005688968344841423	0.0005305793317163387
79.0	0.49756116668931805	0.0	-0.027432460432370416	0.0018918745987001986	-0.00014375602129968607	-0.005803858355805461	0.0005454874176140405
80.0	0.49708439713550784	0.0	-0.027985852158253346	0.0019426171226019895	-0.00014563082322327804	-0.005916786529548788	0.0005603569868911911
81.0	0.4963824236201205	0.0	-0.028531869990203202	0.0019930257943726144	-0.00014740390423998717	-0.006027693684114243	0.0005751726980869064
82.0	0.49546298780891895	0.0	-0.02907031045304804	0.0020430444563835034	-0.0001490741474499439	-0.006136528488530379	0.0005899194761599909
83.0	0.49433402833017115	0.0	-0.029600998388954622	0.002092618672143711	-0.00015064071940665502	-0.006243247379318491	0.0006045825540236867
84.0	0.4930036598491246	0.0	-0.03012378622180973	0.0021416958868593185	-0.0001521030644836179	-0.0063478144501553715	0.000619147512802344
85.0	0.49148015246339144	0.0	-0.030638553154902583	0.0021902255785731365	-0.00015346089836723795	-0.006450201316346585	0.0006336003206655848
86.0	0.4897719114465145	0.0	-0.031145204310307057	0.0022381593993492472	-0.00015471420074318254	-0.006550386955806751	0.0006479273701039366
87.0	0.4878874573652583	0.0	-0.031643669818106755	0.002285451306030539	-0.00015586320724405016	-0.006648357528269506	0.0006621155135185257
88.0	0.48583540659465224	0.0	-0.03213390386328273	0.0023320576801578634	-0.00015690840072617152	-0.006744106174454489	0.0006761520970058818
89.0	0.4836244522530636	0.0	-0.032615883697765774	0.002377937436708574	-0.00015785050194345987	-0.006837632796930037	0.0006900249922291128
90.0	0.48126334557779493	0.0	-0.033089608624790656	0.0024230521213830787	-0.00015869045968578907	-0.00692894382440841	0.000703722626277718
91.0	0.4787608777604469	0.0	-0.03355509896228423	0.0024673659962263215	-0.00015942944044812748	-0.007018051961184883	0.0007172340094274061
92.0	0.4761258622597637	0.0	-0.03401239499161776	0.0025108461134368916	-0.000160068817695481	-0.007104975923410905	0.0007305487607220622
93.0	0.4733671176080696	0.0	-0.0344615558976517	0.0025534623772847137	-0.0001606101607874475	-0.007189740163869351	0.0007436571313115351
94.0	0.47049345072626336	0.0	-0.03490265870557681	0.0025951875941146725	-0.00016105522362431428	-0.0072723745868794884	0.0007565500254886193
95.0	0.46751364076087104	0.0	-0.03533579721963434	0.00263599751047732	-0.00016140593307481312	-0.00735291425492237	0.0007692190193800336
96.0	0.4644364234551216	0.0	-0.035761080968364486	0.0026758708394910994	-0.0001616643772435247	-0.007431399088532766	0.0007816563772580344
97.0	0.46127047606478566	0.0	-0.03617863416060462	0.0027147892755950047	-0.00016183279363352057	-0.007507873560950428	0.000793855065449791
98.0	0.4580244028284843	0.0	-0.036588594656044825	0.0027527374978993458	-0.00016191355725731266	-0.007582386388966268	0.0008058087638312975
99.0	0.454706721000753	0.0	-0.03699111295373679	0.002789703162397241	-0.00016190916874664262	-0.007654990221343144	0.0008175118749038993
100.0	0.4513258474550314	0.0	-0.037386351201560246	0.002825676883345916	-0.0001618222425090063	-0.007725741326130838	0.0008289595304613797
101.0	0.44789008586272067	0.0	-0.037774482229272106	0.0028606522041691135	-0.0001616554949760776	-0.007794699278131748	0.0008401475958649076
102.0	0.44440761445313925	0.0	-0.038155688607386926	0.002894625558276474	-0.00016141173298635453	-0.007861926647708573	0.0008510726719534641
103.0	0.4408864743579136	0.0	-0.03853016173377272	0.00292759622023551	-0.00016109384234136597	-0.007927488692055529	0.0008617320946271882
104.0	0.437334558542685	0.0	-0.03889810094953213	0.0029595662477584026	-0.00016070477657201105	-0.007991453049987957	0.0008721239321480954
105.0	0.43375960132788804	0.0	-0.03925971268542047	0.002990540414996877	-0.00016024754594868548	-0.00805388944123559	0.0008822469802111477
106.0	0.430169168499168	0.0	-0.03961520963975087	0.003020526137667542	-0.00015972520676593772	-0.008114869371155221	0.0008921007548470931
107.0	0.4265706480073604	0.0	-0.039964809988480614	0.0030495333905478194	-0.0001591408509297124	-0.0081744658417123	0.0009016854832244788
108.0	0.42297124125684427	0.0	-0.04030873662791169	0.0030775746179038197	-0.00015849759587236603	-0.008232753069510912	0.0009110020924255772
109.0	0.4193779549799373	0.0	-0.040647216450193535	0.003104664637428128	-0.00015779857481771606	-0.008289806211579105	0.0009200521962777513
110.0	0.4157975936943401	0.0	-0.040980479651619474	0.003130820538273494	-0.0001570469274158081	-0.008345701099551378	0.000928838080326504
111.0	0.4122367527399255	0.0	-0.041308759073527754	0.0031560615737740868	-0.00015624579076454863	-0.008400513982825425	0.0009373626850409201
112.0	0.4087018118901172	0.0	-0.04163228957543795	0.0031804090494522903	-0.00015539829083267563	-0.0084543212812021	0.0009456295873473209
113.0	0.40519892953248854	0.0	-0.04195130743991616	0.0032038862069084816	-0.00015450753429622506	-0.008507199347457363	0.0009536429805902983
114.0	0.4017340374124649	0.0	-0.042266049808534205	0.003226518104189005	-0.0001535766007983096	-0.008559224240233592	0.0009614076530235809
115.0	0.3983128359331068	0.0	-0.042576754148168715	0.0032483314932229873	-0.00015260853563962804	-0.008610471507574295	0.0009689289649363381
116.0	0.3949407900031317	0.0	-0.04288365774678898	0.0032693546949098115	-0.000151606342904855	-0.008661015981365271	0.0009762128245228102
117.0	0.39162312542503674	0.0	-0.043186997237828054	0.0032896174724261888	-0.00015057297902830878	-0.008710931582896934	0.0009832656626038805
118.0	0.388364825814407	0.0	-0.04348700815216588	0.003309150903308659	-0.00014951134680024993	-0.008760291139706266	0.00099009440631059
119.0	0.3851706300407537	0.0	-0.04378392449670202	0.0033279872508523356	-0.0001484242898132364	-0.008809166213803388	0.0009967064518405474
120.0	0.3820450301799047	0.0	-0.044077978358478535	0.0033461598353486115	-0.0001473145873464649	-0.00885762694134473	0.0010031096363978776
121.0	0.37899226996724183	0.0	-0.04436939953328633	0.003363702905665275	-0.00014618494968427116	-0.008905741883764579	0.0010093122094274043
122.0	0.3760163437403678	0.0	-0.04465841517767404	0.0033806515116500246	-0.00014503801386329406	-0.008953577890328305	0.001015322803253102
123.0	0.3731209958595604	0.0	-0.04494524948329603	0.003397041377815697	-0.00014387633984166062	-0.009001199972035454	0.0010211504032293032
124.0	0.37030972059395123	0.0	-0.04523012337255125	0.0034129087787413397	-0.00014270240708231434	-0.009048671186763257	0.001026804317511505
125.0	0.3675857624607389	0.0	-0.04551325421447739	0.003428290416597771	-0.00014151861154127802	-0.009096052535500512	0.001032294146551929
126.0	0.364952117004537	0.0	-0.04579485555990141	0.003443223301181442	-0.00014032726305076153	-0.00914340286949324	0.0010376297524226658
127.0	0.3624115320035259	0.0	-0.046075136894879624	0.0034577446328137415	-0.0001391305830860168	-0.009190778808091054	0.0010428212280667794
128.0	0.3599665090885978	0.0	-0.046354303411494664	0.0034718916884345754	-0.00013793070290387131	-0.009238234667051414	0.0010478788665748613
129.0	0.3576193057613616	0.0	-0.04663255579512061	0.003485701711190817	-0.0001367296620401094	-0.00928582239703257	0.0010528131305812536
130.0	0.3553719377968255	0.0	-0.04691009002732441	0.0034992118037946913	-0.00013552940715243238	-0.009333591531988822	0.0010576346218708664
131.0	0.3532261820161972	0.0	-0.04718709720361577	0.003512458825898482	-0.00013433179119505523	-0.009381589147157539	0.0010623540512839013
132.0	0.3511835794149631	0.0	-0.04746376336530592	0.0035254792957044824	-0.0001331385729104793	-0.00942985982630762	0.0010669822090021164
133.0	0.349245438631348	0.0	-0.04774026934479328	0.0035383092960037665	-0.0001319514166237137	-0.00947844563790641	0.0010715299352965367
134.0	0.34741283973995607	0.0	-0.04801679062364063	0.00355098438480927	-0.00013077189232379503	-0.009527386119844626	0.001076008091812365
135.0	0.345686638355149	0.0	-0.048293497202855924	0.0035635395107204417	-0.0001296014760171394	-0.009576718272344267	0.0010804275334623322
136.0	0.34406747002880494	0.0	-0.048570553484847165	0.00357600893313431	-0.0001284415503372856	-0.009626476558670055	0.0010847990809958333
137.0	0.34255575492699897	0.0	-0.04884811816656995	0.003588426147392907	-0.00012729340539549333	-0.009676692913256985	0.0010891334943068233
138.0	0.34115170276996326	0.0	-0.04912634414342828	0.003600823814931435	-0.0001261582398565363	-0.009727396756857486	0.0010934414465388362
139.0	0.33985531801977886	0.0	-0.04940537842353929	0.0036132336984713007	-0.0001250371622241838	-0.009778615018311312	0.0010977334990415206
140.0	0.33866640530016656	0.0	-0.04968536205201237	0.00362568660227915	-0.00012393119232090427	-0.009830372162537168	0.0011020200772285098
141.0	0.3375845750326902	0.0	-0.049966430044929136	0.003638212317490267	-0.00012284126294642494	-0.009882690224342716	0.001106311447381632
142.0	0.33660924927376645	0.0	-0.050248711332748455	0.0036508395724756185	-0.00012176822170003069	-0.009935588847651852	0.0011106176944421133
143.0	0.3357396677370289	0.0	-0.05053232871289818	0.003663595988215414	-0.00012071283295181323	-0.009989085329753221	0.0011149487008254673
144.0	0.3349748939856033	0.0	-0.05081739881134123	0.003676508038622771	-0.00011967577994831944	-0.010043194670175865	0.0011193141262920631
145.0	0.33431382177896113	0.0	-0.05110403205293108	0.003689601015745212	-0.00011865766703838351	-0.010097929623803249	0.0011237233889012197
146.0	0.33375518155917405	0.0	-0.051392332640396665	0.0037028989997576786	-0.00011765902200532231	-0.010153300757844172	0.0011281856470727208
147.0	0.3332975470614892	0.0	-0.05168239854181439	0.003716424833645158	-0.00011668029849203815	-0.010209316512285248	0.0011327097827751526
148.0	0.3329393420343007	0.0	-0.051974321486438345	0.0037302001024588504	-0.00011572187850600195	-0.010265983263457732	0.0011373043858559962
149.0	0.3326788470538629	0.0	-0.05226818696877941	0.003744245117021445	-0.00011478407499160821	-0.010323305390363224	0.001141977739525265
150.0	0.3325142064192858	0.0	-0.05256407426083293	0.0037585789019460233	-0.00011386713445786628	-0.010381285343412807	0.0011467378070004655
151.0	0.332443435113542	0.0	-0.052862056432359195	0.003773219187822301	-0.00011297123964986419	-0.010439923715244069	0.0011515922193165843
152.0	0.33246442581649094	0.0	-0.05316220037913006	0.003788182407417987	-0.00011209651225298065	-0.010499219313293277	0.0011565482643018509
153.0	0.33257495595615905	0.0	-0.05346456685905484	0.003803483695734675	-0.00011124301561933301	-0.010559169233811547	0.0011616128767162333
154.0	0.3327726947847978	0.0	-0.05376921053609509	0.003819136893750305	-0.00011041075750649848	-0.010619768937026467	0.0011667926295458374
155.0	0.3330552104665552	0.0	-0.054076180031878085	0.0038351545556767003	-0.00010959969281910835	-0.01068101232316458	0.0011720937264436133
156.0	0.33341997716391253	0.0	-0.054385517984915796	0.003851547959557595	-0.00010880972634447433	-0.010742891809063912	0.001177521995304034
157.0	0.33386438211035707	0.0	-0.05469726111732672	0.0038683271210280972	-0.00010804071547396026	-0.010805398405119177	0.0011830828829560783
158.0	0.3343857326570813	0.0	-0.05501144030895167	0.003885500810055121	-0.00010729247290236057	-0.010868521792316146	0.00118878145095644
159.0	0.334981263281841	0.0	-0.05532808067874505	0.0039030765704769813	-0.00010656476929809843	-0.010932250399125577	0.0011946223724623353
160.0	0.3356481425484748	0.0	-0.055647201673310116	0.003921060742158903	-0.00010585733593761841	-0.010996571478041329	0.0012006099301605194
161.0	0.33638348000599255	0.0	-0.05596881716243289	0.00393945848558108	-0.00010516986729791611	-0.011061471181561838	0.0012067480152266365
162.0	0.3371843330164816	0.0	-0.0562929355414613	0.003958273808678488	-0.00010450202360165693	-0.011126934637427748	0.0012130401272876254
163.0	0.3380477135014868	0.0	-0.05661955984036104	0.003977509595752706	-0.00010385343330987394	-0.011192946022942539	0.0012194893753577245
164.0	0.33897059459692896	0.0	-0.05694868783926363	0.003997167638277412	-0.00010322369555775839	-0.01125948863821667	0.0012260984797165541
165.0	0.3399499172069808	0.0	-0.057280312190311225	0.0040172486674228906	-0.00010261238252952879	-0.011326544978188541	0.0012328697746966022
166.0	0.3409825964477575	0.0	-0.05761442054558555	0.004037752388127339	-0.00010201904176887097	-0.011394096803289063	0.001239805212345616
167.0	0.34206552797215717	0.0	-0.05795099569089211	0.004058677514546139	-0.00010144319842194618	-0.011462125208630176	0.0012469063669277808
168.0	0.3431955941675542	0.0	-0.05829001568515924	0.004080021806715113	-0.00010088435741038658	-0.011530610691609405	0.00125417444022684
169.0	0.34436967021846676	0.0	-0.058631454005198105	0.004101782108268434	-0.00010034200553212852	-0.011599533217834392	0.001261610267613383
170.0	0.34558463002679896	0.0	-0.05897527969555418	0.0041239543850561415	-9.981561348837751e-5	-0.011668872285283597	0.0012692143248373186
171.0	0.3468373519826264	0.0	-0.05932145752316932	0.004146533764511535	-9.930463783536567e-5	-0.011738606986629627	0.0012769867355061169
172.0	0.3481247245789386	0.0	-0.05966994813656052	0.004169514575623933	-9.880852285994575e-5	-0.011808716069662491	0.0012849272792087047
173.0	0.34944365186424003	0.0	-0.06002070822920823	0.004192890389377642	-9.832670237844994e-5	-0.011879177995760897	0.0012930354002442593
174.0	0.35079105872737676	0.0	-0.06037369070683646	0.004216654059523926	-9.785860145858465e-5	-0.011949970996369677	0.0013013102169148326
175.0	0.3521638960092909	0.0	-0.06072884485825927	0.004240797763558833	-9.74036380643995e-5	-0.01202107312744933	0.0013097505313409065
176.0	0.3535591454368915	0.0	-0.06108611652945801	0.004265313043785587	-9.696122462468339e-5	-0.01209246232187288	0.001318354839758748
177.0	0.3549738243746818	0.0	-0.06144544830054527	0.004290190848346218	-9.6530769525419e-5	-0.012164116439753585	0.0013271213432584105
178.0	0.3564049903901334	0.0	-0.061806779665265585	0.004315421572113094	-9.611167852714359e-5	-0.012236013316693661	0.0013360479589215714
179.0	0.35784974562928806	0.0	-0.06217004721267565	0.004340995097337133	-9.570335610831753e-5	-0.012308130809951967	0.0013451323313185195
180.0	0.35930524099957417	0.0	-0.06253518481064242	0.004366900833955893	-9.53052067360338e-5	-0.012380446842535912	0.0013543718443239422
181.0	0.3607686801571231	0.0	-0.06290212379079486	0.00439312775947058	-9.491663606553887e-5	-0.012452939445227537	0.0013637636332118736
182.0	0.3622373232962939	0.0	-0.06327079313456285	0.004419664458307138	-9.453705207019975e-5	-0.012525586796559211	0.0013733045969907692
183.0	0.3637084907395954	0.0	-0.06364111965993505	0.0044464991605825885	-9.416586610372244e-5	-0.012598367260760163	0.0013829914109402327
184.0	0.36517956632649506	0.0	-0.06401302820856762	0.004473619780203371	-9.380249389651542e-5	-0.012671259423698532	0.001392820539311788
185.0	0.3666480006000372	0.0	-0.06438644183287637	0.00450101395222824	-9.344635648821117e-5	-0.012744242126848057	0.0014027882481568727
186.0	0.3681113137906551	0.0	-0.06476128198274728	0.00452866906943423	-9.309688109846547e-5	-0.012817294499312746	0.0014128906182461448
187.0	0.3695670985969212	0.0	-0.06513746869150466	0.004556572318029755	-9.27535019382128e-5	-0.012890395987945795	0.001423123558045257
188.0	0.3710130227632588	0.0	-0.06551492076078001	0.0045847107124638185	-9.241566096357921e-5	-0.012963526385600836	0.0014334828167133463
189.0	0.3724468314550707	0.0	-0.06589355594393062	0.004613071129285834	-9.208280857471097e-5	-0.013036665857556515	0.0014439639970915828
190.0	0.37386634943208236	0.0	-0.06627329112766335	0.0046416403400154896	-9.17544042617955e-5	-0.013109794966157379	0.0014545625686502746
191.0	0.37526948302098684	0.0	-0.06665404251152567	0.004670405042986657	-9.142991720054489e-5	-0.013182894693715067	0.001465273880364208
192.0	0.37665422188887865	0.0	-0.06703572578493529	0.00469935189413436	-9.110882679942356e-5	-0.01325594646371575	0.001476093173487185
193.0	0.37801864061935436	0.0	-0.06741825630143049	0.0047284675366987515	-9.07906232008952e-5	-0.01332893216038115	0.0014870155941980956
194.0	0.37936090009333245	0.0	-0.06780154924983196	0.004757738629823588	-9.047480773890235e-5	-0.013401834146630067	0.0014980362060921155
195.0	0.3806792486769727	0.0	-0.06818551982201838	0.004787151876030977	-9.016089335475752e-5	-0.0134746352804879	0.0015091500024919905
196.0	0.38197202321943124	0.0	-0.06857008337703058	0.004816694047558401	-8.984840497359311e-5	-0.013547318929992428	0.001520351918555768
197.0	0.3832376498633613	0.0	-0.06895515560122993	0.004846352011547157	-8.953687984343836e-5	-0.013619868986643278	0.0015316368431586127
198.0	0.3844746446713909	0.0	-0.06934065266425024	0.004876112754075152	-8.922586783894041e-5	-0.013692269877442688	0.0015429996305277645
199.0	0.38568161407213014	0.0	-0.06972649137049851	0.004905963403030789	-8.891493173168713e-5	-0.013764506575575281	0.0015544351116112342
200.0	0.3868572551294383	0.0	-0.07011258930597275	0.004935891249827435	-8.860364742900124e-5	-0.013836564609773505	0.0015659381051621453
201.0	0.38800035563886187	0.0	-0.07049886498017882	0.0049658837699605865	-8.829160418298637e-5	-0.013908430072414336	0.0015775034285219632
202.0	0.3891097940554381	0.0	-0.07088523796294519	0.004995928642413	-8.797840477153536e-5	-0.013980089626392612	0.0015891259080873378
203.0	0.39018453925721813	0.0	-0.07127162901594845	0.005026013767915347	-8.766366565291925e-5	-0.014051530510815105	0.001600800389446559
204.0	0.3912236501490466	0.0	-0.07165796021877786	0.005056127286072223	-8.734701709548637e-5	-0.014122740545558463	0.0016125217471729485
205.0	0.39222627511136177	0.0	-0.07204415508938472	0.005086257591365892	-8.702810328392024e-5	-0.014193708134733496	0.0016242848942639564
206.0	0.3931916512989765	0.0	-0.07243013869878082	0.005116393348052454	-8.670658240341944e-5	-0.01426442226909737	0.001636084791216156
207.0	0.3941191037948467	0.0	-0.07281583777986221	0.005146523503966198	-8.63821267030588e-5	-0.014334872527453515	0.0016479164547273644
208.0	0.39500804462400646	0.0	-0.07320118083025236	0.0051766373032498085	-8.605442253950909e-5	-0.0144050490770781	0.00165977496601845
209.0	0.3958579716330151	0.0	-0.07358609820907676	0.005206724298029983	-8.572317040221285e-5	-0.014474942673211224	0.0016716554787687174
210.0	0.39666846724030597	0.0	-0.07397052222759411	0.005236774359058765	-8.538808492102078e-5	-0.014544544657649271	0.0016835532266597242
211.0	0.39743919706297304	0.0	-0.07435438723362726	0.005266777685342554	-8.504889485721857e-5	-0.014613846956474186	0.001695463530523678
212.0	0.3981699084256635	0.0	-0.07473762968975618	0.005296724812782182	-8.470534307880119e-5	-0.014682842076954644	0.0017073818050938351
213.0	0.39886042875725525	0.0	-0.07512018824524752	0.0053266066218479275	-8.435718652076864e-5	-0.014751523103652615	0.0017193035653552012
214.0	0.39951066388104767	0.0	-0.07550200380171095	0.005356414344314045	-8.40041961311451e-5	-0.014819883693767784	0.001731224432494827
215.0	0.40012059620429286	0.0	-0.07588301957248936	0.005386139569078481	-8.36461568033629e-5	-0.01488791807175161	0.0017431401394521235
216.0	0.4006902828128929	0.0	-0.07626318113580341	0.00541577424709374	-8.32828672955852e-5	-0.014955621023221745	0.0017550465360704195
217.0	0.4012198534771309	0.0	-0.0766424364816852	0.0054453106954353795	-8.291414013748443e-5	-0.015022987888206657	0.0017669395938519025
218.0	0.40170950857434606	0.0	-0.07702073605275254	0.0054747416005353515	-8.25398015249442e-5	-0.015090014553749814	0.0017788154103190717
