# (1)t	# (2) P[4<--1](t)	# (3) P[4<--2](t)	# (4) P[4<--3](t)	# (5) P[4<--4](t)	# (6) P[4<--5](t)	# (7) P[4<--6](t)	# (8) P[4<--7](t)
35.0	0.001345665357	-0.0001620828702	0.0004320557307	0.0	3.198245913e-5	0.0001295441456	8.735468199e-5
36.0	0.001413855322	-0.000179133714	0.0004785240234	0.0	3.330934762e-5	0.000142727886	9.604407043e-5
37.0	0.001482868149	-0.000197319064	0.000528208946	0.0	3.437066932e-5	0.0001566997193	0.0001052018947
38.0	0.001552618566	-0.00021666242	0.0005811879487	0.0	3.510984056e-5	0.0001714614218	0.0001148182474
39.0	0.001623020531	-0.0002371846905	0.0006375314479	0.0	3.546646247e-5	0.0001870115567	0.0001248799498
40.0	0.001693987466	-0.0002589040689	0.0006973024534	0.0	3.537648069e-5	0.0002033454217	0.0001353704946
41.0	0.001765432491	-0.0002818359188	0.0007605562327	0.0	3.477238295e-5	0.0002204550196	0.0001462700105
42.0	0.001837268665	-0.0003059926683	0.0008273400151	0.0	3.358343475e-5	0.0002383290503	0.000157555251
43.0	0.001909409236	-0.0003313837164	0.0008976927378	0.0	3.173595239e-5	0.0002569529245	0.0001691996064
44.0	0.001981767892	-0.0003580153488	0.0009716448357	0.0	2.915361291e-5	0.0002763088016	0.0001811731413
45.0	0.002054259008	-0.0003858906665	0.001049218078	0.0	2.575779957e-5	0.0002963756486	0.0001934426564
46.0	0.002126797904	-0.0004150095259	0.001130425448	0.0	2.146798155e-5	0.000317129322	0.0002059717758
47.0	0.002199301092	-0.0004453684919	0.001215271079	0.0	1.620212582e-5	0.0003385426716	0.0002187210585
48.0	0.002271686524	-0.0004769608034	0.00130375023	0.0	9.877139022e-6	0.0003605856659	0.000231648135
49.0	0.002343873837	-0.0005097763528	0.001395849313	0.0	2.40933682e-6	0.0003832255374	0.0002447078675
50.0	0.00241578459	-0.0005438016787	0.001491545975	0.0	-6.285062298e-6	0.0004064269478	0.0002578525331
51.0	0.002487342495	-0.0005790199728	0.001590809217	0.0	-1.628942196e-5	0.0004301521719	0.0002710320292
52.0	0.002558473637	-0.0006154110999	0.001693599572	0.0	-2.76861551e-5	0.0004543612979	0.0002841940993
53.0	0.002629106691	-0.0006529516332	0.001799869324	0.0	-4.055617722e-5	0.0004790124439	0.0002972845782
54.0	0.002699173121	-0.0006916149025	0.001909562767	0.0	-5.497834962e-5	0.0005040619877	0.000310247655
55.0	0.002768607369	-0.0007313710569	0.002022616516	0.0	-7.102891687e-5	0.0005294648092	0.0003230261514
56.0	0.002837347037	-0.0007721871409	0.002138959851	0.0	-8.878094283e-5	0.0005551745431	0.0003355618142
57.0	0.002905333051	-0.0008140271842	0.002258515103	0.0	-0.0001083037496	0.0005811438398	0.0003477956193
58.0	0.002972509807	-0.0008568523043	0.002381198077	0.0	-0.000129662364	0.0006073246326	0.0003596680851
59.0	0.003038825312	-0.0009006208224	0.002506918496	0.0	-0.000152916976	0.0006336684092	0.000371119593
60.0	0.003104231299	-0.0009452883902	0.00263558049	0.0	-0.0001781224136	0.0006601264852	0.0003820907126
61.0	0.003168683339	-0.0009908081299	0.0027670831	0.0	-0.0002053276391	0.0006866502784	0.0003925225296
62.0	0.00323214092	-0.001037130784	0.002901320804	0.0	-0.0002345752699	0.0007131915795	0.0004023569721
63.0	0.003294567529	-0.001084204875	0.003038184068	0.0	-0.0002659011292	0.0007397028201	0.0004115371362
64.0	0.003355930701	-0.001131976877	0.003177559901	0.0	-0.0002993338306	0.000766137334	0.0004200076045
65.0	0.003416202065	-0.001180391392	0.003319332434	0.0	-0.0003348943991	0.0007924496098	0.0004277147582
66.0	0.003475357361	-0.001229391339	0.003463383495	0.0	-0.0003725959335	0.0008185955347	0.000434607079
67.0	0.003533376454	-0.001278918143	0.00360959319	0.0	-0.0004124433123	0.0008445326254	0.0004406354382
68.0	0.003590243322	-0.001328911937	0.003757840485	0.0	-0.000454432947	0.0008702202461	0.0004457533721
69.0	0.003645946034	-0.001379311767	0.003908003785	0.0	-0.0004985525843	0.0008956198121	0.000449917341
70.0	0.003700476713	-0.001430055797	0.004059961501	0.0	-0.0005447811599	0.0009206949761	0.0004530869693
71.0	0.003753831479	-0.001481081519	0.004213592605	0.0	-0.0005930887054	0.0009454117975	0.0004552252658
72.0	0.003806010385	-0.00153232597	0.00436877718	0.0	-0.0006434363102	0.0009697388941	0.000456298823
73.0	0.003857017339	-0.001583725941	0.004525396938	0.0	-0.0006957761384	0.0009936475726	0.0004562779922
74.0	0.003906860005	-0.001635218192	0.004683335733	0.0	-0.0007500515015	0.001017111941	0.000455137036
75.0	0.003955549706	-0.001686739666	0.004842480033	0.0	-0.0008061969873	0.001040108998	0.0004528542542
76.0	0.004003101301	-0.001738227694	0.005002719387	0.0	-0.000864138644	0.001062618707	0.0004494120847
77.0	0.004049533064	-0.001789620206	0.005163946843	0.0	-0.0009237942189	0.001084624039	0.000444797178
78.0	0.004094866544	-0.001840855932	0.005326059357	0.0	-0.00098507345	0.001106111006	0.0004390004442
79.0	0.004139126425	-0.001891874599	0.005488958153	0.0	-0.00104787841	0.001127068667	0.000432017074
80.0	0.004182340371	-0.001942617123	0.005652549061	0.0	-0.001112103899	0.001147489113	0.0004238465324
81.0	0.004224538865	-0.001993025794	0.005816742819	0.0	-0.001177637883	0.001167367437	0.0004144925262
82.0	0.004265755048	-0.002043044456	0.005981455337	0.0	-0.001244361979	0.00118670168	0.0004039629452
83.0	0.004306024546	-0.002092618672	0.00614660793	0.0	-0.001312151979	0.001205492761	0.0003922697785
84.0	0.004345385294	-0.002141695887	0.006312127513	0.0	-0.001380878412	0.001223744393	0.0003794290065
85.0	0.004383877358	-0.002190225579	0.006477946763	0.0	-0.001450407139	0.001241462974	0.0003654604692
86.0	0.004421542755	-0.002238159399	0.00664400424	0.0	-0.001520599977	0.001258657469	0.0003503877128
87.0	0.004458425269	-0.002285451306	0.006810244482	0.0	-0.001591315351	0.001275339284	0.0003342378155
88.0	0.004494570267	-0.00233205768	0.006976618055	0.0	-0.001662408967	0.001291522113	0.0003170411945
89.0	0.004530024516	-0.002377937437	0.007143081578	0.0	-0.001733734494	0.001307221788	0.0002988313946
90.0	0.004564835995	-0.002423052121	0.007309597714	0.0	-0.00180514427	0.001322456111	0.0002796448622
91.0	0.004599053718	-0.002467365996	0.007476135125	0.0	-0.001876490006	0.001337244684	0.0002595207046
92.0	0.004632727548	-0.002510846113	0.007642668402	0.0	-0.001947623497	0.001351608725	0.0002385004375
93.0	0.004665908022	-0.002553462377	0.007809177966	0.0	-0.00201839733	0.001365570892	0.0002166277223
94.0	0.004698646174	-0.002595187594	0.007975649941	0.0	-0.002088665583	0.001379155089	0.0001939480954
95.0	0.004730993365	-0.00263599751	0.008142076001	0.0	-0.002158284523	0.00139238628	0.0001705086917
96.0	0.004763001115	-0.002675870839	0.008308453197	0.0	-0.00222711327	0.001405290299	0.0001463579633
97.0	0.004794720938	-0.002714789276	0.008474783762	0.0	-0.002295014465	0.001417893667	0.0001215453967
98.0	0.00482620419	-0.002752737498	0.008641074896	0.0	-0.002361854894	0.001430223399	9.612122975e-5
99.0	0.004857501912	-0.002789703162	0.008807338532	0.0	-0.002427506098	0.001442306831	7.013617032e-5
100.0	0.004888664687	-0.002825676883	0.008973591089	0.0	-0.002491844945	0.001454171439	4.364111848e-5
101.0	0.004919742499	-0.002860652204	0.009139853215	0.0	-0.002554754176	0.001465844672	1.668689431e-5
102.0	0.004950784601	-0.002894625558	0.009306149512	0.0	-0.002616122904	0.001477353791	-1.067602729e-5
103.0	0.004981839386	-0.00292759622	0.009472508257	0.0	-0.00267584708	0.001488725711	-3.83977731e-5
104.0	0.005012954271	-0.002959566248	0.009638961112	0.0	-0.00273382992	0.001499986865	-6.64293178e-5
105.0	0.005044175583	-0.002990540415	0.009805542834	0.0	-0.002789982279	0.001511163059	-9.47227187e-5
106.0	0.005075548455	-0.003020526138	0.009972290974	0.0	-0.002844222989	0.001522279358	-0.0001232313377
107.0	0.005107116724	-0.003049533391	0.01013924558	0.0	-0.002896479142	0.001533359969	-0.0001519100489
108.0	0.005138922848	-0.003077574618	0.01030644891	0.0	-0.002946686335	0.00154442814	-0.0001807154323
109.0	0.005171007817	-0.003104664637	0.01047394512	0.0	-0.002994788856	0.001555506073	-0.0002096059501
110.0	0.005203411081	-0.003130820538	0.01064177995	0.0	-0.003040739827	0.001566614846	-0.0002385421081
111.0	0.005236170479	-0.003156061574	0.0108100005	0.0	-0.003084501301	0.001577774347	-0.0002674865993
112.0	0.005269322183	-0.003180409049	0.01097865488	0.0	-0.003126044304	0.001589003226	-0.0002964044295
113.0	0.005302900637	-0.003203886207	0.01114779196	0.0	-0.003165348835	0.001600318846	-0.0003252630267
114.0	0.00533693852	-0.003226518104	0.01131746111	0.0	-0.003202403815	0.001611737264	-0.0003540323306
115.0	0.005371466697	-0.003248331493	0.01148771192	0.0	-0.003237206995	0.001623273206	-0.0003826848657
116.0	0.005406514194	-0.003269354695	0.01165859395	0.0	-0.003269764818	0.001634940064	-0.0004111957959
117.0	0.005442108166	-0.003289617472	0.01183015653	0.0	-0.003300092235	0.0016467499	-0.0004395429615
118.0	0.005478273883	-0.003309150903	0.01200244846	0.0	-0.003328212494	0.001658713457	-0.0004677068992
119.0	0.005515034712	-0.003327987251	0.01217551788	0.0	-0.003354156871	0.001670840188	-0.0004956708453
120.0	0.005552412111	-0.003346159835	0.01234941197	0.0	-0.003377964385	0.001683138285	-0.0005234207224
121.0	0.005590425629	-0.003363702906	0.01252417684	0.0	-0.003399681469	0.001695614717	-0.0005509451109
122.0	0.005629092909	-0.003380651512	0.01269985731	0.0	-0.003419361615	0.001708275284	-0.0005782352058
123.0	0.005668429695	-0.003397041378	0.01287649675	0.0	-0.003437064989	0.001721124665	-0.0006052847588
124.0	0.005708449851	-0.003412908779	0.01305413692	0.0	-0.003452858023	0.001734166481	-0.0006320900087
125.0	0.005749165373	-0.003428290417	0.01323281783	0.0	-0.003466812987	0.001747403359	-0.000658649598
126.0	0.005790586422	-0.003443223301	0.01341257764	0.0	-0.003479007544	0.001760837002	-0.0006849644801
127.0	0.005832721341	-0.003457744633	0.0135934525	0.0	-0.00348952428	0.001774468257	-0.0007110378149
128.0	0.005875576697	-0.003471891688	0.01377547647	0.0	-0.003498450236	0.001788297196	-0.0007368748567
129.0	0.005919157308	-0.003485701711	0.01395868144	0.0	-0.00350587642	0.001802323188	-0.0007624828334
130.0	0.005963466287	-0.003499211804	0.01414309703	0.0	-0.003511897316	0.001816544975	-0.0007878708191
131.0	0.006008505082	-0.003512458826	0.01432875052	0.0	-0.003516610391	0.001830960753	-0.0008130496014
132.0	0.00605427352	-0.003525479296	0.01451566681	0.0	-0.003520115603	0.001845568247	-0.0008380315433
133.0	0.006100769856	-0.003538309296	0.01470386837	0.0	-0.003522514903	0.001860364785	-0.0008628304425
134.0	0.006147990824	-0.003550984385	0.01489337522	0.0	-0.003523911754	0.001875347376	-0.0008874613879
135.0	0.006195931684	-0.003563539511	0.01508420484	0.0	-0.003524410646	0.001890512775	-0.0009119406144
136.0	0.006244586284	-0.003576008933	0.01527637225	0.0	-0.00352411663	0.001905857557	-0.0009362853579
137.0	0.006293947106	-0.003588426147	0.01546988991	0.0	-0.003523134857	0.001921378178	-0.0009605137105
138.0	0.00634400533	-0.003600823815	0.0156647678	0.0	-0.003521570136	0.001937071039	-0.000984644477
139.0	0.006394750891	-0.003613233698	0.01586101336	0.0	-0.003519526506	0.001952932538	-0.001008697035
140.0	0.006446172533	-0.003625686602	0.01605863156	0.0	-0.003517106825	0.001968959128	-0.001032691195
141.0	0.006498257878	-0.003638212317	0.01625762488	0.0	-0.003514412379	0.001985147358	-0.001056647069
142.0	0.006550993476	-0.003650839572	0.01645799339	0.0	-0.003511542513	0.002001493921	-0.001080584942
143.0	0.006604364876	-0.003663595988	0.01665973472	0.0	-0.003508594283	0.002017995687	-0.001104525142
144.0	0.00665835668	-0.003676508039	0.01686284415	0.0	-0.003505662128	0.002034649734	-0.001128487931
145.0	0.006712952605	-0.003689601016	0.01706731465	0.0	-0.003502837573	0.002051453378	-0.001152493384
146.0	0.006768135548	-0.003702899	0.01727313692	0.0	-0.003500208944	0.002068404191	-0.001176561291
147.0	0.006823887643	-0.003716424834	0.01748029943	0.0	-0.003497861125	0.002085500017	-0.001200711052
148.0	0.006880190323	-0.003730200102	0.01768878851	0.0	-0.003495875324	0.002102738982	-0.001224961593
149.0	0.006937024378	-0.003744245117	0.0178985884	0.0	-0.003494328871	0.0021201195	-0.001249331277
150.0	0.006994370016	-0.003758578902	0.01810968129	0.0	-0.003493295046	0.002137640274	-0.001273837832
151.0	0.007052206921	-0.003773219188	0.01832204744	0.0	-0.003492842921	0.00215530029	-0.001298498278
152.0	0.00711051431	-0.003788182407	0.01853566519	0.0	-0.003493037239	0.002173098809	-0.001323328874
153.0	0.007169270987	-0.003803483696	0.01875051109	0.0	-0.003493938307	0.002191035354	-0.001348345061
154.0	0.007228455404	-0.003819136894	0.01896655994	0.0	-0.003495601919	0.002209109695	-0.001373561418
155.0	0.007288045709	-0.003835154556	0.01918378485	0.0	-0.003498079301	0.002227321824	-0.001398991625
156.0	0.007348019804	-0.00385154796	0.01940215737	0.0	-0.003501417076	0.002245671938	-0.001424648435
157.0	0.00740835539	-0.003868327121	0.01962164754	0.0	-0.003505657254	0.002264160407	-0.00145054365
158.0	0.007469030024	-0.00388550081	0.01984222394	0.0	-0.003510837237	0.002282787749	-0.001476688106
159.0	0.007530021164	-0.00390307657	0.02006385383	0.0	-0.003516989853	0.002301554596	-0.001503091666
160.0	0.007591306216	-0.003921060742	0.02028650318	0.0	-0.003524143397	0.002320461667	-0.001529763215
161.0	0.007652862581	-0.003939458486	0.02051013679	0.0	-0.003532321695	0.002339509727	-0.001556710666
162.0	0.007714667697	-0.003958273809	0.02073471834	0.0	-0.003541544189	0.002358699557	-0.001583940968
163.0	0.007776699085	-0.003977509596	0.02096021049	0.0	-0.003551826026	0.002378031918	-0.00161146012
164.0	0.007838934383	-0.003997167638	0.02118657496	0.0	-0.003563178167	0.002397507513	-0.001639273193
165.0	0.007901351395	-0.004017248667	0.02141377261	0.0	-0.00357560751	0.002417126954	-0.00166738435
166.0	0.007963928117	-0.004037752388	0.02164176351	0.0	-0.00358911702	0.002436890729	-0.001695796879
167.0	0.008026642782	-0.004058677515	0.02187050705	0.0	-0.00360370587	0.00245679916	-0.001724513218
168.0	0.00808947389	-0.004080021807	0.02209996198	0.0	-0.003619369591	0.00247685238	-0.001753534995
169.0	0.00815240024	-0.004101782108	0.02233008652	0.0	-0.00363610023	0.002497050293	-0.001782863061
170.0	0.008215400961	-0.004123954385	0.02256083844	0.0	-0.003653886515	0.002517392548	-0.001812497533
171.0	0.008278455542	-0.004146533765	0.02279217511	0.0	-0.003672714021	0.002537878509	-0.001842437834
172.0	0.008341543859	-0.004169514576	0.0230240536	0.0	-0.003692565346	0.00255850723	-0.001872682734
173.0	0.008404646199	-0.004192890389	0.02325643077	0.0	-0.003713420282	0.002579277431	-0.001903230395
174.0	0.008467743286	-0.00421665406	0.02348926329	0.0	-0.003735255997	0.002600187476	-0.001934078419
175.0	0.008530816302	-0.004240797764	0.02372250778	0.0	-0.003758047212	0.002621235352	-0.001965223886
176.0	0.008593846909	-0.004265313044	0.02395612082	0.0	-0.003781766379	0.002642418657	-0.001996663405
177.0	0.008656817265	-0.004290190848	0.02419005909	0.0	-0.003806383857	0.002663734581	-0.002028393157
178.0	0.008719710048	-0.004315421572	0.02442427936	0.0	-0.003831868092	0.002685179902	-0.002060408935
179.0	0.008782508464	-0.004340995097	0.02465873862	0.0	-0.003858185788	0.002706750971	-0.002092706194
180.0	0.008845196267	-0.004366900834	0.02489339413	0.0	-0.003885302075	0.002728443713	-0.002125280088
181.0	0.008907757771	-0.004393127759	0.02512820344	0.0	-0.003913180683	0.002750253619	-0.002158125511
182.0	0.008970177861	-0.004419664458	0.02536312453	0.0	-0.003941784098	0.002772175754	-0.002191237139
183.0	0.009032442004	-0.004446499161	0.02559811581	0.0	-0.003971073722	0.002794204753	-0.002224609466
184.0	0.009094536255	-0.00447361978	0.02583313618	0.0	-0.004001010028	0.002816334834	-0.002258236836
185.0	0.00915644727	-0.004501013952	0.02606814513	0.0	-0.004031552706	0.002838559802	-0.002292113484
186.0	0.009218162307	-0.004528669069	0.02630310275	0.0	-0.004062660802	0.002860873063	-0.002326233558
187.0	0.009279669234	-0.004556572318	0.02653796979	0.0	-0.004094292861	0.002883267636	-0.002360591158
188.0	0.009340956532	-0.004584710712	0.02677270771	0.0	-0.004126407048	0.002905736173	-0.002395180355
189.0	0.009402013297	-0.004613071129	0.02700727876	0.0	-0.004158961278	0.002928270973	-0.00242999522
190.0	0.009462829241	-0.00464164034	0.02724164596	0.0	-0.00419191333	0.002950864007	-0.002465029845
191.0	0.009523394694	-0.004670405043	0.0274757732	0.0	-0.004225220955	0.002973506935	-0.002500278365
192.0	0.009583700603	-0.004699351894	0.02770962523	0.0	-0.004258841985	0.002996191137	-0.002535734971
193.0	0.009643738528	-0.004728467537	0.02794316775	0.0	-0.004292734428	0.00301890773	-0.002571393931
194.0	0.009703500642	-0.00475773863	0.02817636739	0.0	-0.004326856555	0.003041647604	-0.002607249599
195.0	0.009762979725	-0.004787151876	0.02840919178	0.0	-0.004361166993	0.003064401443	-0.00264329643
196.0	0.00982216916	-0.004816694048	0.02864160955	0.0	-0.004395624796	0.003087159758	-0.002679528986
197.0	0.009881062929	-0.004846352012	0.02887359038	0.0	-0.004430189521	0.003109912916	-0.002715941944
198.0	0.009939655605	-0.004876112754	0.02910510502	0.0	-0.004464821296	0.003132651168	-0.002752530103
199.0	0.009997942345	-0.004905963403	0.02933612528	0.0	-0.004499480879	0.003155364685	-0.002789288384
200.0	0.01005591888	-0.00493589125	0.02956662408	0.0	-0.004534129711	0.003178043585	-0.002826211835
201.0	0.01011358151	-0.00496588377	0.02979657548	0.0	-0.004568729974	0.003200677967	-0.00286329563
202.0	0.0101709271	-0.004995928642	0.03002595463	0.0	-0.004603244629	0.003223257938	-0.002900535066
203.0	0.01022795305	-0.005026013768	0.03025473785	0.0	-0.004637637464	0.003245773652	-0.002937925564
204.0	0.0102846573	-0.005056127286	0.03048290259	0.0	-0.004671873122	0.00326821533	-0.002975462664
205.0	0.01034103833	-0.005086257591	0.03071042746	0.0	-0.004705917142	0.003290573298	-0.003013142018
206.0	0.01039709512	-0.005116393348	0.03093729221	0.0	-0.004739735982	0.003312838017	-0.003050959387
207.0	0.01045282715	-0.005146523504	0.03116347777	0.0	-0.004773297045	0.003335000102	-0.003088910635
208.0	0.0105082344	-0.005176637303	0.0313889662	0.0	-0.004806568702	0.003357050363	-0.003126991719
209.0	0.01056331732	-0.005206724298	0.03161374073	0.0	-0.004839520306	0.003378979821	-0.003165198684
210.0	0.01061807682	-0.005236774359	0.03183778571	0.0	-0.004872122212	0.003400779736	-0.003203527654
211.0	0.01067251426	-0.005266777685	0.03206108664	0.0	-0.004904345789	0.003422441637	-0.003241974824
212.0	0.01072663145	-0.005296724813	0.03228363014	0.0	-0.004936163427	0.003443957337	-0.00328053645
213.0	0.01078043058	-0.005326606622	0.03250540394	0.0	-0.004967548546	0.003465318959	-0.003319208843
214.0	0.01083391429	-0.005356414344	0.03272639689	0.0	-0.004998475604	0.003486518954	-0.003357988358
215.0	0.01088708557	-0.005386139569	0.03294659889	0.0	-0.005028920099	0.003507550122	-0.003396871388
216.0	0.01093994781	-0.005415774247	0.03316600092	0.0	-0.005058858574	0.003528405628	-0.003435854352
217.0	0.01099250475	-0.005445310695	0.03338459501	0.0	-0.005088268612	0.003549079014	-0.003474933691
218.0	0.01104476045	-0.005474741601	0.03360237421	0.0	-0.005117128843	0.003569564219	-0.003514105858
219.0	0.01109671933	-0.005504060021	0.0338193326	0.0	-0.005145418938	0.003589855586	-0.003553367311
220.0	0.0111483861	-0.005533259387	0.03403546519	0.0	-0.005173119606	0.003609947878	-0.003592714505
221.0	0.01119976577	-0.005562333507	0.03425076801	0.0	-0.005200212591	0.003629836279	-0.003632143891
222.0	0.01125086363	-0.005591276559	0.03446523799	0.0	-0.005226680671	0.00364951641	-0.003671651901
223.0	0.01130168521	-0.005620083099	0.03467887296	0.0	-0.005252507646	0.003668984329	-0.003711234953
224.0	0.01135223631	-0.005648748053	0.03489167165	0.0	-0.005277678339	0.003688236538	-0.003750889438
225.0	0.01140252294	-0.00567726672	0.03510363364	0.0	-0.005302178584	0.003707269983	-0.003790611723
226.0	0.01145255134	-0.005705634766	0.03531475933	0.0	-0.005325995221	0.003726082061	-0.003830398142
227.0	0.01150232793	-0.005733848224	0.03552504993	0.0	-0.005349116091	0.003744670611	-0.003870244998
228.0	0.01155185932	-0.005761903486	0.03573450741	0.0	-0.005371530022	0.00376303392	-0.003910148557
229.0	0.01160115227	-0.005789797305	0.03594313448	0.0	-0.005393226828	0.003781170718	-0.003950105052
230.0	0.01165021371	-0.005817526785	0.03615093455	0.0	-0.005414197293	0.003799080169	-0.003990110678
231.0	0.01169905067	-0.005845089378	0.03635791173	0.0	-0.005434433166	0.003816761872	-0.004030161592
232.0	0.01174767033	-0.00587248288	0.03656407076	0.0	-0.005453927152	0.003834215852	-0.004070253919
233.0	0.01179607995	-0.00589970542	0.03676941702	0.0	-0.005472672896	0.003851442548	-0.004110383749
234.0	0.01184428689	-0.005926755461	0.03697395645	0.0	-0.005490664981	0.003868442812	-0.004150547138
235.0	0.01189229857	-0.005953631787	0.03717769557	0.0	-0.005507898911	0.003885217892	-0.004190740116
236.0	0.01194012247	-0.005980333496	0.03738064144	0.0	-0.005524371101	0.003901769423	-0.004230958684
237.0	0.01198776611	-0.006006859999	0.0375828016	0.0	-0.005540078866	0.003918099419	-0.004271198822
238.0	0.01203523705	-0.006033211003	0.03778418406	0.0	-0.00555502041	0.003934210254	-0.004311456491
239.0	0.01208254284	-0.006059386511	0.03798479728	0.0	-0.00556919481	0.003950104657	-0.00435172764
240.0	0.01212969107	-0.006085386809	0.03818465013	0.0	-0.005582602008	0.00396578569	-0.004392008205
241.0	0.01217668927	-0.006111212459	0.03838375187	0.0	-0.00559524279	0.003981256738	-0.004432294124
242.0	0.01222354498	-0.006136864288	0.03858211211	0.0	-0.005607118779	0.003996521495	-0.004472581333
243.0	0.0122702657	-0.006162343383	0.03877974078	0.0	-0.005618232418	0.004011583945	-0.004512865778
244.0	0.01231685886	-0.006187651079	0.03897664814	0.0	-0.005628586951	0.004026448348	-0.004553143419
245.0	0.01236333185	-0.006212788949	0.0391728447	0.0	-0.005638186413	0.004041119228	-0.004593410235
246.0	0.01240969197	-0.006237758798	0.03936834122	0.0	-0.005647035607	0.004055601349	-0.004633662234
247.0	0.01245594646	-0.00626256265	0.03956314871	0.0	-0.005655140096	0.004069899703	-0.004673895457
248.0	0.01250210243	-0.006287202738	0.03975727835	0.0	-0.005662506173	0.004084019497	-0.004714105984
249.0	0.01254816693	-0.006311681498	0.03995074151	0.0	-0.005669140855	0.004097966127	-0.004754289944
250.0	0.01259414685	-0.006336001555	0.04014354971	0.0	-0.005675051855	0.004111745171	-0.004794443518
251.0	0.01264004901	-0.006360165714	0.04033571461	0.0	-0.005680247566	0.004125362365	-0.004834562946
