# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
9.6	2.937652224e-19	-2.795435736e-19	1.422164877e-20	-2.468355896e-19	1.280227818e-18	7.696957534e-19	6.559010802e-19	1.1182897939999999e-18	1.813894545e-18	4.456768792e-18
9.7	-2.386769693e-19	1.646523629e-19	-7.402460636e-20	4.2766118840000004e-20	-3.491973278e-19	6.730012455e-19	3.31445569e-19	8.188232308000001e-19	2.262999982e-18	4.3155853519999996e-18
9.8	-3.257536249e-21	-8.780695791000001e-20	-9.106449416e-20	-1.164610822e-18	2.675250185e-18	4.7845147e-19	5.596837921e-19	5.944923903000001e-19	1.893775409e-18	3.297201103e-18
9.9	8.224623849e-20	1.360961548e-19	2.183423933e-19	6.510712075e-19	-4.865247508e-19	4.628252919e-19	7.606264485e-19	1.0483602639999999e-18	2.180672089e-18	2.102124562e-18
10.0	-1.9654173040000002e-19	-1.2867080570000001e-20	-2.0940881090000002e-19	-1.5090273449999999e-18	1.813417662e-18	7.5403194140000005e-19	6.311735646e-19	1.06801109e-18	2.605778282e-18	3.182315478e-18
10.1	2.603368967e-19	-2.8215491210000004e-20	2.321214054e-19	2.197897879e-19	3.914648921e-19	6.648582183000001e-19	8.464339687000001e-19	1.021867386e-18	1.878370301e-18	2.309716555e-18
10.2	2.365833495e-19	-2.868229573e-19	-5.0239607800000004e-20	3.6195973150000006e-20	3.6924433880000004e-19	6.326949216e-19	6.095237546000001e-19	8.3422580260000005e-19	1.842888028e-18	3.198695752e-18
10.3	1.4127747230000002e-20	8.162628264000001e-20	9.575402987e-20	2.858777812e-19	9.104370435000001e-20	7.818601969e-19	5.534340229e-19	8.979864168000001e-19	2.373258782e-18	1.990515745e-18
10.4	-8.310751853e-20	-2.6324032760000003e-20	-1.094315513e-19	1.887548927e-19	-2.556418587e-19	8.345075371000001e-19	3.572907548e-19	9.854903153e-19	1.820464849e-18	2.89132422e-18
10.5	-3.725625291e-20	-6.134658355000001e-20	-9.860283646000001e-20	-9.08620244e-19	-3.949752589e-19	6.4181964470000005e-19	4.929012958e-19	7.998748684000001e-19	2.498032517e-18	2.256803981e-18
10.6	-2.610282375e-21	-3.1046724670000003e-19	-3.1307752910000003e-19	-1.6601247960000002e-19	-7.380980602e-19	5.868630315e-19	4.048477494e-19	5.296009418e-19	1.784271944e-18	4.463606339e-18
10.7	2.1262102460000002e-20	-3.730408316e-19	-3.5177872920000003e-19	-1.253945321e-18	2.621521184e-18	6.369545797e-19	4.521981286e-19	6.107594427e-19	2.817651373e-18	4.550613844e-18
10.8	9.997685731000001e-20	3.185666054e-19	4.1854346270000004e-19	-2.4836393780000003e-19	-8.904068358e-20	6.69994695e-19	8.358484982e-19	6.814031303e-19	2.683824528e-18	4.439893833e-18
10.9	-4.1188573720000003e-19	3.578860485e-19	-5.3999688700000005e-20	1.109774258e-18	-3.0332677950000003e-19	6.60987139e-19	3.9813844800000003e-19	6.714865228e-19	2.19720522e-18	4.684583599e-18
11.0	-2.361674605e-19	2.939294112e-20	-2.0677451940000002e-19	-2.189961631e-19	-1.585106019e-18	5.120590653000001e-19	6.035542311e-19	8.6097690070000005e-19	2.252252223e-18	3.689227052e-18
11.1	-1.342784179e-20	-2.837774334e-19	-2.972052752e-19	3.548288093e-20	5.724632405e-19	6.216845612e-19	5.846159509e-19	7.843969106e-19	1.700734386e-18	2.521623219e-18
11.2	7.156777777e-20	1.6015571910000002e-20	8.758334968e-20	-6.271890076e-21	-7.229588482e-19	6.062305007000001e-19	4.421272645e-19	8.510707053000001e-19	1.783282631e-18	3.2483274379999998e-18
11.3	3.2811463400000005e-20	1.332346954e-19	1.660461588e-19	5.020242911e-19	-1.340097563e-18	5.433717195e-19	6.68682589e-19	7.101251857000001e-19	2.142761922e-18	2.613361325e-18
11.4	-1.0204996730000001e-19	9.491569992000001e-20	-7.134267347e-21	-1.196378506e-18	4.228746002e-19	6.953740845e-19	5.893538721e-19	1.0513239899999999e-18	1.851543394e-18	4.5749379289999996e-18
11.5	8.991197507e-20	6.382217498000001e-20	1.5373415010000002e-19	9.107811744e-20	5.735876400000001e-19	7.938762156e-19	5.201322899e-19	8.685253755e-19	1.718998729e-18	3.2366314699999998e-18
11.6	-1.715466013e-19	-9.246627969e-20	-2.6401288090000003e-19	-1.1151811590000001e-19	2.822103319e-19	4.537715912e-19	8.046052039e-19	8.573138736e-19	1.354818477e-18	1.7597283679999998e-18
11.7	-2.052349534e-19	4.2465895170000007e-20	-1.627690582e-19	-7.076723889e-19	2.08673732e-18	6.712005467e-19	4.942661229e-19	6.725747046000001e-19	1.421921927e-18	2.662543099e-18
11.8	-8.974432978000001e-20	4.4493785220000006e-20	-4.5250544570000003e-20	5.594071545e-19	6.61724138e-19	4.828936576000001e-19	7.894208683e-19	8.685218892e-19	2.294982505e-18	5.416436391e-18
