#t	#1	#2
0.0	0.0	0.0
4.0	0.0	-1.7158577596886957e-18
8.0	0.0	-1.1835916791322024e-17
12.0	0.0	-2.30415184872482e-17
16.0	0.0	-1.4637317215303567e-17
20.0	0.0	4.1390691264327296e-17
24.0	0.0	8.061029720006893e-17
28.0	0.0	2.937989705153825e-14
32.0	0.0	6.237591180536245e-14
36.0	0.0	6.450721724792761e-14
40.0	0.0	1.0533146534652584e-13
44.0	0.0	1.968364087954591e-13
48.0	0.0	2.824292767896216e-13
52.0	0.0	3.2915439474129456e-13
56.0	0.0	3.651490285089487e-13
59.99999999999999	0.0	4.060248223753481e-13
64.0	0.0	4.2078035868854375e-13
68.0	0.0	4.0349011527172966e-13
72.0	0.0	3.83252798608887e-13
76.0	0.0	3.8169521997315324e-13
80.0	0.0	3.806553401357713e-13
84.0	0.0	3.710611039637193e-13
88.0	0.0	3.651400640275919e-13
92.0	0.0	4.222684625937626e-13
96.0	0.0	5.252165664945756e-13
100.0	0.0	5.64156032387919e-13
104.0	0.0	4.985920568650549e-13
108.0	0.0	3.387351841913111e-13
112.0	0.0	1.4141574392774686e-13
116.00000000000001	0.0	-1.8961068664687925e-14
119.99999999999999	0.0	-1.275097322931243e-13
124.0	0.0	-1.694410938392801e-13
128.0	0.0	-1.0900256053213262e-13
132.0	0.0	2.8165209827699853e-14
136.0	0.0	1.8393876124344814e-13
140.0	0.0	3.225430897406976e-13
144.0	0.0	4.1914434084093806e-13
148.0	0.0	4.627117202346991e-13
152.0	0.0	4.648049266314981e-13
156.0	0.0	4.2288477068703817e-13
160.0	0.0	3.241342851815196e-13
164.0	0.0	2.0222182097052103e-13
168.0	0.0	7.53094172828002e-14
172.0	0.0	-2.787400425362731e-14
176.0	0.0	-3.8611211798663785e-14
180.0	0.0	3.5935174043654774e-14
184.0	0.0	1.700057160947325e-13
188.0	0.0	3.4799773455316325e-13
192.0	0.0	5.27708692311749e-13
196.0	0.0	6.973480552660364e-13
200.0	0.0	8.678614551526051e-13
204.0	0.0	1.043773713936273e-12
208.0	0.0	1.2231821204490678e-12
212.00000000000003	0.0	1.4037043637704396e-12
216.0	0.0	1.5832091384578194e-12
219.99999999999997	0.0	1.7600514621822471e-12
224.0	0.0	1.933169043902951e-12
228.0	0.0	2.102062113784289e-12
232.00000000000003	0.0	2.2667351540669427e-12
236.0	0.0	2.4275938075323013e-12
239.99999999999997	0.0	2.5853350626058532e-12
244.0	0.0	2.7408329562198827e-12
248.0	0.0	2.895019794435487e-12
252.00000000000003	0.0	3.048769614184952e-12
256.0	0.0	3.2027928506157955e-12
260.0	0.0	3.357647542692477e-12
264.0	0.0	3.5137079575116417e-12
268.0	0.0	3.67112873237669e-12
272.0	0.0	3.829905385046948e-12
276.0	0.0	3.989878795978329e-12
280.0	0.0	4.15075761952674e-12
284.0	0.0	4.312198964280289e-12
288.0	0.0	4.473830804262667e-12
292.0	0.0	4.635274390136554e-12
296.0	0.0	4.7962025183324274e-12
300.0	0.0	4.95633504880789e-12
304.0	0.0	5.115452351769704e-12
308.0	0.0	5.273433406719549e-12
312.0	0.0	5.430244596852341e-12
316.0	0.0	5.585899368890112e-12
320.0	0.0	5.740455991961682e-12
324.0	0.0	5.894026522084012e-12
328.0	0.0	6.0467274975147365e-12
332.0	0.0	6.198679938752175e-12
336.0	0.0	6.3500250363776925e-12
340.0	0.0	6.500892775370965e-12
344.0	0.0	6.651375041665896e-12
348.0	0.0	6.8015569978353764e-12
352.0	0.0	6.951492430767548e-12
356.0	0.0	7.10120151054546e-12
360.0	0.0	7.250697683891152e-12
364.0	0.0	7.399954057360548e-12
368.0	0.0	7.548941496389242e-12
372.0	0.0	7.697624143051809e-12
376.0	0.0	7.845952692700783e-12
380.0	0.0	7.993877840688705e-12
384.0	0.0	8.141357005729127e-12
388.0	0.0	8.288363294377983e-12
392.0	0.0	8.43487205431154e-12
396.0	0.0	8.580858633206066e-12
400.0	0.0	8.7263252721819e-12
404.0	0.0	8.871278694600062e-12
408.0	0.0	9.015718900460551e-12
411.99999999999994	0.0	9.159648130883704e-12
416.0	0.0	9.303070868110203e-12
420.0	0.0	9.4460072822231e-12
424.00000000000006	0.0	9.588475302185105e-12
428.0	0.0	9.730492856958932e-12
432.0	0.0	9.8720778755073e-12
436.00000000000006	0.0	1.0013237081191222e-11
439.99999999999994	0.0	1.0153970474010696e-11
444.0	0.0	1.0294269089484371e-11
448.0	0.0	1.0434126204251227e-11
451.99999999999994	0.0	1.0573568711755331e-11
456.0	0.0	1.0712614540959402e-11
460.0	0.0	1.08512502451414e-11
464.00000000000006	0.0	1.0989462377579294e-11
468.0	0.0	1.1127241973791721e-11
472.0	0.0	1.1264593516019368e-11
476.00000000000006	0.0	1.1401521486502909e-11
479.99999999999994	0.0	1.153802588524234e-11
484.0	0.0	1.1674102229996989e-11
488.0	0.0	1.1809752761887193e-11
491.99999999999994	0.0	1.1944990927634985e-11
496.0	0.0	1.2079818968360709e-11
500.0	0.0	1.2214227919583005e-11
504.00000000000006	0.0	1.2348206575700178e-11
508.0	0.0	1.2481752695591886e-11
512.0	0.0	1.2614875243739489e-11
516.0	0.0	1.2747576461263325e-11
520.0	0.0	1.2879854107043053e-11
524.0	0.0	1.3011721627800714e-11
528.0	0.0	1.3143185746897321e-11
532.0	0.0	1.3274244223212535e-11
