# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
7.75	2.7518658810000003e-19	5.472319036e-20	3.299097784e-19	5.85423977e-21	4.429428637e-18	7.14998199e-19	6.0957515e-19	8.207644263e-19	2.040927969e-18	8.911724344999999e-18
8.0	-3.329508003e-20	3.474156455e-20	1.446484517e-21	4.3395240770000005e-19	-1.490737025e-18	4.509612284e-19	1.040431654e-18	1.123009958e-18	1.162271308e-18	4.006316711e-18
8.25	-3.053360482e-19	4.694660734e-20	-2.583894409e-19	4.8513379740000007e-20	1.766844207e-18	5.841012487e-19	9.314200514e-19	1.396776602e-18	1.708853415e-18	7.768909964e-18
8.5	-2.643532272e-19	-1.815485357e-19	-4.459017629e-19	-9.379126333e-19	-3.328529995e-18	3.996004808e-19	5.956596441e-19	7.061667667e-19	2.176518681e-18	4.957154109e-18
8.75	-2.13885775e-19	-2.584860121e-19	-4.723717871e-19	-4.123573761e-19	-9.202757711e-19	4.696413286000001e-19	6.6178543520000005e-19	9.23455651e-19	1.868798726e-18	6.202084216e-18
9.0	1.5895826860000003e-20	2.6047732730000004e-20	4.1943559590000006e-20	-3.2441513490000003e-19	4.7762169750000005e-19	4.558798612e-19	7.056126197e-19	8.922437261e-19	1.634506518e-18	2.996748325e-18
9.25	2.284881561e-19	1.904828825e-19	4.189710386e-19	5.691685545e-19	-1.002279236e-18	5.323819892e-19	6.039363107e-19	8.45590151e-19	1.280285761e-18	4.085809835e-18
9.5	1.128530202e-19	-1.211524777e-19	-8.299457516e-21	1.624537792e-19	1.49825984e-18	3.992369358e-19	7.319344172e-19	9.842525765e-19	2.360911028e-18	7.276244894e-18
9.75	5.0818008490000004e-20	1.536639739e-20	6.618440588e-20	1.226277165e-19	2.580773062e-18	5.51303836e-19	7.87027302e-19	7.185085591e-19	1.607394094e-18	5.207965443e-18
10.0	1.685853063e-20	4.867657452e-19	5.036242758e-19	9.483466292e-19	-3.331355487e-18	5.532757398000001e-19	7.385707396000001e-19	8.885475922e-19	1.103803186e-18	4.2252188559999996e-18
10.25	-2.7771682790000002e-19	4.710220602e-19	1.933052323e-19	6.258921126e-19	5.477529594e-19	3.6207526400000003e-19	6.928791780000001e-19	7.989444516000001e-19	1.588766008e-18	4.408854286e-18
10.5	-1.0835806200000001e-19	3.475672644e-21	-1.048823893e-19	-4.628555132e-19	5.55431179e-19	4.1543454330000003e-19	6.663681175e-19	6.959494876e-19	2.171964962e-18	2.898225668e-18
10.75	-1.862300233e-19	2.0578496050000003e-20	-1.6565152720000001e-19	1.255475124e-19	-2.828464353e-18	5.908273485e-19	6.376098787e-19	6.719947485e-19	1.952785108e-18	4.949771132e-18
11.0	-6.389579485000001e-20	7.042886256000001e-20	6.533067713e-21	1.437155573e-18	-3.965855024e-18	5.420149917000001e-19	4.946753686e-19	5.843970005e-19	1.369187884e-18	4.274391189e-18
11.25	-6.080049506e-20	3.440299532e-19	2.8322945810000003e-19	1.6253239689999999e-18	-3.827309497e-19	4.760784127000001e-19	6.762976279e-19	9.378479179e-19	1.447591522e-18	5.378515168e-18
11.5	-6.497227208000001e-20	1.542072439e-19	8.923497182000001e-20	4.12811096e-19	-6.967286423000001e-19	3.521350734e-19	6.224969282000001e-19	6.767353390000001e-19	1.269367542e-18	7.406902171e-18
11.75	4.9935556860000004e-20	-4.1922949800000004e-19	-3.692939411e-19	-1.097236229e-18	9.353956704e-19	4.0914594200000004e-19	8.503809410000001e-19	9.452077594e-19	2.35062949e-18	3.810342342e-18
12.0	-1.362757978e-19	-2.339533461e-19	-3.702291439e-19	-8.460941545e-20	4.568146692e-21	4.500485004e-19	7.121113684e-19	9.601727066e-19	1.854048178e-18	3.19588503e-18
12.25	-7.495398785000001e-20	5.242942599e-19	4.49340272e-19	1.570334531e-18	-1.535791142e-18	6.008092696e-19	3.1807142220000003e-19	7.221265333e-19	8.384547388e-19	2.260549286e-18
12.5	2.05503142e-19	1.023486851e-21	2.0652662890000002e-19	-4.549820555e-19	-2.022346009e-18	3.7129374660000003e-19	8.303680917000001e-19	9.697194595e-19	2.00765279e-18	1.057974055e-17
12.75	-2.758681023e-19	1.218040959e-19	-1.540640064e-19	-4.180427751e-20	-2.488624753e-18	3.838281877e-19	8.48757494e-19	1.064272639e-18	2.998544634e-18	3.924775497e-18
